,,phi_1,theta_1,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,
21680,1.6918430310693911e-16,0.98595536,-0.760803,0.0040998016,2.9401293e-05,9.059082e-05,6661.9683,6628.884,470
21681,1.724369462015655e-16,0.99152076,-0.85950536,0.004257586,2.8805061e-06,0.00024940565,6661.9873,6653.8633,469
21682,1.8572189941110993e-16,0.98012775,-0.80632526,0.004182329,1.4221249e-05,0.00031696958,6662.0615,6633.868,468
21683,2.1303520242054384e-16,0.99511284,-0.88979703,0.003284222,2.5056916e-05,9.7335476e-05,6662.1987,6655.654,467
21684,2.1449648668304956e-16,0.9993066,-0.92767245,0.004416126,1.458158e-05,7.788797e-06,6662.2056,6610.392,466
21685,2.1681306846229802e-16,0.9209463,-0.6724184,0.0038609207,2.5951527e-05,0.0005059933,6662.2163,6653.8633,465
21686,2.2336801503990663e-16,0.9255456,-0.6889118,0.0037983013,2.4402956e-05,0.0005149895,6662.246,6645.5195,464
21687,2.3719421939008016e-16,0.9881133,-0.8909162,0.003817959,2.939237e-05,0.00015642529,6662.306,6650.566,463
21688,2.5534351733014837e-16,0.95921457,-0.86097485,0.0041658585,2.622825e-05,0.00035036958,6662.38,6661.032,462
21689,2.5860584741171457e-16,0.99711776,-0.914859,0.0041034226,8.740328e-06,1.2486303e-05,6662.3926,6607.967,461
21690,2.756880358727727e-16,0.9657867,-0.74498826,0.0037365875,3.17683e-05,0.00010642116,6662.4565,6600.0703,460
21691,2.7989279094995916e-16,0.9415061,-0.71001,0.0038346534,2.7853248e-05,0.00019162142,6662.4717,6642.209,459
21692,3.020457558646101e-16,0.92803293,-0.7856342,0.0037084734,2.22e-05,0.00070415065,6662.548,6652.359,458
21693,3.098130776778983e-16,0.9840847,-0.80939144,0.004185127,2.9272105e-05,0.00016477046,6662.573,6657.7734,457
21694,3.15307157023246e-16,0.88113075,-0.7024702,0.0039757774,2.553535e-05,0.00085797725,6662.591,6587.1567,456
21695,3.216830669258948e-16,0.99159765,-0.8206676,0.003737983,-1.716494e-06,0.00019895037,6662.611,6653.8633,455
21696,3.2579296701963644e-16,0.8949272,-0.7381241,0.003968756,2.4702913e-05,0.0007507215,6662.6235,6649.149,454
21697,3.317323653588449e-16,0.9752893,-0.7820087,0.0037149314,2.7962285e-05,5.4574207e-06,6662.6416,6655.654,453
21698,3.44105951718482e-16,0.96672356,-0.8737982,0.0035714982,1.972665e-05,0.00039128689,6662.678,6652.359,452
21699,3.3175933111986286e-16,0.97548777,-0.7608658,0.004191925,2.669039e-05,0.00015174357,6662.693,6647.5005,451
21700,3.1587358862406273e-16,0.98637193,-0.86982197,0.003912686,2.7864266e-05,0.00019471961,6662.6978,6624.241,500
21701,3.1850649867314174e-16,0.9139812,-0.7655367,0.0038728595,2.5079267e-05,0.00050323317,6662.706,6662.693,499
21702,3.260596626225851e-16,0.91028994,-0.68047863,0.0038518915,2.4873743e-05,0.0007400659,6662.7295,6662.693,498
21703,3.308710810580452e-16,0.9839397,-0.85008323,0.004315114,2.7699978e-05,2.5086869e-05,6662.744,6610.392,497
21704,3.4237564237078227e-16,0.99181765,-0.7598644,0.0038068031,2.4098685e-05,0.00013629021,6662.7783,6661.032,496
21705,3.4674991577666263e-16,0.9854021,-0.810458,0.004012327,3.4114066e-05,0.00011749134,6662.791,6661.032,495
21706,3.525545559045493e-16,0.9821256,-0.7737063,0.0038582792,1.6880835e-05,0.0003566363,6662.8076,6659.3594,494
21707,3.5410727716033064e-16,0.93225425,-0.76664853,0.0037655402,2.1811173e-05,0.00062105904,6662.812,6649.149,493
21708,3.6677777980800296e-16,0.9977146,-0.78937316,0.0040403428,-1.7465454e-05,5.9909245e-05,6662.847,6619.946,492
21709,3.760260804191766e-16,0.9942827,-0.932221,0.0039377236,3.1812575e-05,8.8631314e-05,6662.872,6649.149,491
21710,3.7639347274992475e-16,0.99981475,-0.83180624,0.0043022293,4.0694802e-05,2.0528809e-05,6662.873,6657.7734,490
21711,3.8325534821420236e-16,0.9975908,-0.7934146,0.0040716347,-2.0385974e-05,0.00018420635,6662.891,6659.3594,489
21712,3.950352139042562e-16,0.9969732,-0.9462951,0.004184824,4.3207776e-05,2.55738e-05,6662.9214,6662.693,488
21713,4.0047317482522067e-16,0.989119,-0.8635828,0.004361997,3.529017e-05,4.2386505e-06,6662.935,6652.359,487
21714,4.1683307735719157e-16,0.9431922,-0.7885948,0.0033901378,2.6969406e-05,0.0003061566,6662.975,6659.3594,486
21715,4.1989726167816074e-16,0.95601577,-0.76030314,0.0035882795,2.7197326e-05,0.00034813685,6662.9824,6645.5195,485
21716,4.3048496986480353e-16,0.98348314,-0.78946066,0.004234376,2.0043897e-05,0.00022867495,6663.0073,6645.5195,484
21717,4.480708971907481e-16,0.97098255,-0.75888276,0.0039523533,2.6496637e-05,6.4509724e-05,6663.0474,6661.032,483
21718,4.485086801531139e-16,0.94316477,-0.8271247,0.0036311056,2.2470189e-05,0.0005975087,6663.0483,6661.032,482
21719,4.698036088185249e-16,0.9859154,-0.87688434,0.00421051,1.427658e-05,0.0001857096,6663.0947,6610.392,481
21720,4.854273308562255e-16,0.997541,-0.8983195,0.003618751,1.2657878e-05,-1.5218213e-05,6663.1274,6652.359,480
21721,4.923499547572038e-16,0.95514464,-0.76082754,0.004217581,2.2651397e-05,0.00039591864,6663.1416,6630.9395,479
21722,5.302817684186742e-16,0.98547274,-0.7991992,0.0039752168,2.1404605e-05,0.00028223832,6663.216,6661.032,478
21723,5.489879391754478e-16,0.9941236,-0.8643786,0.003384849,6.623399e-06,0.00019830476,6663.2505,6642.209,477
21724,5.519445378403635e-16,0.98490226,-0.8562929,0.0035365173,2.1615011e-05,0.0002654375,6663.256,6652.359,476
21725,6.029452958040625e-16,0.96207786,-0.74851876,0.0035369413,2.8251345e-05,0.00019240008,6663.344,6626.6426,475
21726,6.175451935771318e-16,0.95322496,-0.84411484,0.0038278303,2.8978675e-05,0.00028014963,6663.368,6645.5195,474
21727,6.371481823059629e-16,0.9981457,-0.83534104,0.004221618,2.4560239e-05,-2.9741626e-05,6663.3994,6652.359,473
21728,6.462344799941772e-16,0.91289824,-0.76363885,0.003564945,2.7315235e-05,0.0004444504,6663.4136,6662.693,472
21729,6.5353290176681755e-16,0.98676455,-0.75935745,0.003819576,2.0793173e-05,8.7465385e-05,6663.425,6640.0557,471
21730,6.602686416779513e-16,0.9751475,-0.81157595,0.0034204589,1.9172254e-05,0.0003286834,6663.435,6655.654,470
21731,6.862355964339294e-16,0.8824137,-0.7080698,0.0037565527,2.5609765e-05,0.0008009157,6663.4736,6655.654,469
21732,6.950031071688635e-16,0.98883075,-0.8611073,0.0040631425,8.814719e-06,0.00017423769,6663.4863,6607.967,468
21733,7.018234953611757e-16,0.95236945,-0.8125584,0.004111682,2.0628066e-05,0.0005623117,6663.496,6661.032,467
21734,7.0974972653280525e-16,0.9430063,-0.7052671,0.0040213717,2.5035653e-05,0.00045681634,6663.5073,6655.654,466
21735,7.726864567058479e-16,0.93062043,-0.7648988,0.0040511484,2.7004437e-05,0.00026406228,6663.5923,6614.9204,465
21736,7.952702080944692e-16,0.8940901,-0.7303949,0.0040189503,2.6836968e-05,0.00057438243,6663.621,6659.3594,464
21737,8.391528565102866e-16,0.9820375,-0.93981385,0.0036824048,2.020614e-05,0.00022569807,6663.675,6635.677,463
21738,8.751410438163974e-16,0.977356,-0.798657,0.0043058577,2.6451913e-05,0.00016536917,6663.717,6657.7734,462
21739,9.522786795277072e-16,0.9928568,-0.8760738,0.004074131,4.4630244e-05,2.5753077e-05,6663.8013,6661.032,461
21740,9.748613176277026e-16,0.94520444,-0.72157246,0.0039844895,2.2077937e-05,0.0005045607,6663.8247,6652.359,460
21741,1.0221448614301273e-15,0.9927081,-0.7888397,0.0035477781,3.244966e-05,6.4437436e-06,6663.872,6659.3594,459
21742,1.0901947497970584e-15,0.9690584,-0.7315672,0.0037675078,2.9493276e-05,0.00013749718,6663.9365,6642.209,458
21743,1.1319638063369095e-15,0.94582117,-0.7597074,0.0040701088,2.3245648e-05,0.00058448495,6663.974,6642.209,457
21744,1.223347219984779e-15,0.99129254,-0.7890177,0.0037644808,4.433998e-05,-0.000107408116,6664.052,6659.3594,456
21745,1.2889614525314879e-15,0.9939833,-0.7954084,0.0037199322,6.77269e-07,0.0001134637,6664.104,6645.5195,455
21746,1.298436745369882e-15,0.9508849,-0.8592103,0.003680605,2.4365787e-05,0.00047147245,6664.1113,6653.8633,454
21747,1.4012054646598757e-15,0.96546996,-0.7394348,0.003784337,2.6563004e-05,0.00011478093,6664.1875,6659.3594,453
21748,1.4184148475929848e-15,0.9961949,-0.88218284,0.0037498772,1.8898198e-05,0.00016604627,6664.1997,6637.8394,452
21749,1.3924524436595953e-15,0.9670773,-0.7359604,0.003870665,2.8043085e-05,8.2438004e-05,6664.2324,6644.021,451
21750,1.3486292172881825e-15,0.98675907,-0.83904964,0.0037680813,1.2894363e-05,0.00014535077,6664.2544,6662.693,500
21751,1.4050941440563265e-15,0.9947882,-0.9061268,0.0042924634,2.126952e-05,0.00013380082,6664.2954,6664.2324,499
21752,1.4412271410706735e-15,0.9408797,-0.783185,0.0039183116,2.920965e-05,0.00011418852,6664.321,6664.2324,498
21753,1.455370572189421e-15,0.9833525,-0.86770785,0.0037779966,2.2160842e-05,0.0002844503,6664.3306,6619.946,497
21754,1.5192690134632103e-15,0.92501456,-0.75998855,0.0039209407,2.932091e-05,0.00031387678,6664.3735,6647.5005,496
21755,1.546211015295481e-15,0.9982986,-0.78540534,0.0038925826,4.7092367e-06,0.00013542212,6664.391,6664.2324,495
21756,1.7106640880975727e-15,0.98864794,-0.9586667,0.0039085513,2.2390712e-05,9.915426e-05,6664.492,6617.743,494
21757,1.7632436366739575e-15,0.92590517,-0.72521716,0.0036176622,2.3552207e-05,0.00065967324,6664.5225,6653.8633,493
21758,1.8824700591615584e-15,0.9404087,-0.7470672,0.00377947,2.308227e-05,0.0004177984,6664.588,6664.2324,492
21759,1.9708860500610688e-15,0.9542331,-0.7904626,0.00372813,2.1073323e-05,0.00038946554,6664.634,6659.3594,491
21760,2.0776087402120364e-15,0.9955139,-0.80861086,0.0040847906,5.8679896e-05,-3.53855e-05,6664.6865,6640.0557,490
21761,2.16353818893294e-15,0.98268783,-0.8311952,0.0040202783,3.7477283e-05,-0.00010189739,6664.727,6607.967,489
21762,2.1794425884570974e-15,0.957841,-0.7834379,0.0041773887,3.0572202e-05,0.000107550746,6664.7344,6587.1567,488
21763,2.2387655483869817e-15,0.97908664,-0.83861446,0.003967937,3.5649497e-05,-8.919159e-05,6664.761,6662.693,487
21764,2.2795795674891495e-15,0.97097504,-0.7389244,0.0039841523,2.1589936e-05,0.0002698089,6664.7793,6657.7734,486
21765,2.3924809202297467e-15,0.9759177,-0.7935387,0.0038094372,3.6703812e-05,-3.063637e-05,6664.8276,6640.0557,485
21766,2.4277849707651975e-15,0.9969913,-0.82398367,0.0038653605,-1.829079e-05,5.6789362e-05,6664.8423,6657.7734,484
21767,2.4552038090372862e-15,0.98917055,-0.86329734,0.004285747,3.5737943e-05,-4.0140727e-05,6664.8535,6659.3594,483
21768,2.4902171910362696e-15,0.9233572,-0.7519575,0.0038107808,2.6322774e-05,0.00033796745,6664.8677,6662.693,482
21769,2.517111765674031e-15,0.9953343,-0.79625213,0.0037650578,1.5221028e-05,2.5828513e-06,6664.8784,6649.149,481
21770,2.5617490413650765e-15,0.9850516,-0.91394705,0.0043158373,2.8879607e-05,3.7131296e-05,6664.896,6657.7734,480
21771,2.579320989646872e-15,0.9706684,-0.8338886,0.004075177,2.407041e-05,0.00012471969,6664.903,6657.7734,479
21772,2.6289095770757033e-15,0.99115384,-0.8623608,0.003654672,2.9230358e-05,0.0001548503,6664.922,6597.557,478
21773,2.684689944780218e-15,0.97721815,-0.9014571,0.0040508853,1.8740413e-05,0.00025732582,6664.943,6645.5195,477
21774,2.7097126288076663e-15,0.91621894,-0.74505025,0.00390921,2.2870134e-05,0.00079425,6664.952,6650.566,476
21775,2.741653863812775e-15,0.9825698,-0.8038534,0.0040264144,1.3179989e-05,0.00024471164,6664.964,6527.338,475
21776,2.7645064487362968e-15,0.9115033,-0.7314255,0.004099343,2.6657777e-05,0.00046483328,6664.972,6655.654,474
21777,2.8300648299108895e-15,0.9992143,-0.8310002,0.0040637166,1.6639357e-05,-5.4394783e-05,6664.9956,6619.946,473
21778,2.839754453038687e-15,0.99968314,-0.8075899,0.0040703053,-1.8978202e-05,-3.0660318e-05,6664.999,6659.3594,472
21779,3.0362163529239486e-15,0.9955936,-0.8483662,0.0042192223,5.788705e-05,-7.4642965e-05,6665.066,6661.032,471
21780,3.1021533348192577e-15,0.9277187,-0.74564624,0.0035601372,2.7172437e-05,0.00032687458,6665.0874,6657.7734,470
21781,3.188148193026456e-15,0.91461045,-0.7671994,0.0037888754,2.829128e-05,0.00033277125,6665.1147,6652.359,469
21782,3.235193310074806e-15,0.9963275,-0.8534223,0.004278063,2.5102752e-05,0.00010839812,6665.1294,6649.149,468
21783,3.2717308301665982e-15,0.9181626,-0.70448273,0.0038061338,2.6879556e-05,0.00037339484,6665.1406,6645.5195,467
21784,3.34115061939339e-15,0.9979143,-0.80287987,0.003520274,6.794956e-06,7.6353535e-05,6665.1616,6624.241,466
21785,3.3427824389552924e-15,0.9897635,-0.80505395,0.0035801632,2.7606637e-05,-1.2619681e-05,6665.162,6664.2324,465
21786,3.5220725871025324e-15,0.9982483,-0.8470033,0.004153762,5.9269023e-05,-8.5582484e-05,6665.2144,6657.7734,464
21787,3.5393122619513136e-15,0.971217,-0.8023126,0.004123399,2.607172e-05,7.968061e-05,6665.219,6652.359,463
21788,3.644536901280032e-15,0.98093975,-0.7916306,0.004233978,2.8675067e-05,0.000115292256,6665.2485,6661.032,462
21789,4.008608408285076e-15,0.906267,-0.7214914,0.0037307472,2.5191435e-05,0.00058543216,6665.3438,6664.2324,461
21790,4.277571991792906e-15,0.9977498,-0.8796618,0.0043082763,-7.865059e-06,0.0001484275,6665.4087,6635.677,460
21791,4.404745277661511e-15,0.99889374,-0.84341323,0.003990081,5.7345724e-06,-4.9874696e-05,6665.438,6652.359,459
21792,4.434958992964516e-15,0.9763787,-0.81044173,0.0039115553,2.1583486e-05,0.00037411132,6665.445,6661.032,458
21793,4.659158142668559e-15,0.9102222,-0.734244,0.0035934541,2.537518e-05,0.00058388466,6665.494,6659.3594,457
21794,4.700288257590583e-15,0.9489797,-0.7911243,0.004168167,2.2480355e-05,0.00041761465,6665.503,6633.868,456
21795,4.7232950069554696e-15,0.9972204,-0.793867,0.0040945555,-1.3739111e-05,0.00012094945,6665.508,6657.7734,455
21796,4.851859917038176e-15,0.9967225,-0.8826422,0.004279106,3.5138255e-05,7.863287e-05,6665.5347,6644.021,454
21797,4.974199550215738e-15,0.9662888,-0.7483325,0.0037386687,2.2114078e-05,0.00041466186,6665.5596,6661.032,453
21798,5.420575351530883e-15,0.9695121,-0.7769187,0.0035088235,2.7632223e-05,0.00010116074,6665.6455,6652.359,452
21799,5.238858128265841e-15,0.99697095,-0.8514579,0.004323837,-3.2521787e-06,0.00011245803,6665.6626,6659.3594,451
21800,4.98313542037498e-15,0.97991925,-0.77027684,0.003917727,1.9951896e-05,0.00015136493,6665.6665,6664.2324,500
21801,5.312296029970744e-15,0.99035066,-0.7833731,0.0036623061,1.7382185e-05,0.00021314945,6665.7305,6659.3594,499
21802,5.335692451378925e-15,0.99512047,-0.8423465,0.0037835396,5.159964e-05,3.864116e-05,6665.735,6661.032,498
21803,5.369669315553243e-15,0.99811053,-0.8078006,0.0040320978,-1.5769292e-05,2.52475e-05,6665.741,6657.7734,497
21804,5.440929555291548e-15,0.9991572,-0.78699964,0.003963293,-3.0095275e-06,0.00010265603,6665.7544,6605.6294,496
21805,5.446245558342524e-15,0.96382517,-0.83266205,0.0041662157,2.1302447e-05,0.00030616496,6665.7554,6662.693,495
21806,5.5212172810341555e-15,0.9962601,-0.7911333,0.004104006,7.847742e-06,7.919974e-05,6665.769,6655.654,494
21807,5.738354958470475e-15,0.9466335,-0.83087814,0.0039477646,2.4398885e-05,0.000528145,6665.8076,6659.3594,493
21808,5.760814244767326e-15,0.9944276,-0.84654987,0.0034033395,2.7428803e-05,-1.5031696e-06,6665.8115,6653.8633,492
21809,5.952395064457959e-15,0.95500636,-0.77763176,0.0040703183,2.3823553e-05,0.00049017166,6665.844,6649.149,491
21810,6.0905774046333376e-15,0.92476344,-0.80793,0.0036498574,2.5986697e-05,0.0005650532,6665.867,6664.2324,490
21811,6.1774344356022715e-15,0.99878496,-0.85624343,0.0035319657,-1.6719167e-05,-3.9966917e-06,6665.8813,6655.654,489
21812,6.617718689064661e-15,0.96973836,-0.7415369,0.003981078,2.107176e-05,0.00031272665,6665.95,6664.2324,488
21813,6.83445864829275e-15,0.9797482,-0.8353174,0.004188808,2.8213584e-05,0.00019783959,6665.9824,6649.149,487
21814,7.023916821041957e-15,0.9798205,-0.7979562,0.0035260716,2.5760335e-05,0.00022877367,6666.01,6661.032,486
21815,7.134527416276846e-15,0.9977132,-0.7768499,0.0039496534,-4.551538e-06,9.0244495e-05,6666.0254,6574.0117,485
21816,7.721800611374939e-15,0.9442089,-0.76501244,0.0038388981,3.009058e-05,0.00024218093,6666.1045,6633.868,484
21817,7.778564389607322e-15,0.99972117,-0.95056474,0.004217658,4.4198856e-05,5.3505617e-05,6666.112,6655.654,483
21818,7.820456189867489e-15,0.99987054,-0.9453486,0.0043939394,-2.367987e-06,4.4616034e-05,6666.117,6655.654,482
21819,7.889493610781097e-15,0.99640906,-0.80311203,0.0037594489,-1.1210761e-05,8.139263e-05,6666.126,6655.654,481
21820,8.072644876470094e-15,0.95048124,-0.7806192,0.003964996,2.1055323e-05,0.0004481129,6666.149,6637.8394,480
21821,9.341597387861415e-15,0.95900357,-0.7966795,0.0042167734,2.4968733e-05,0.00021914735,6666.295,6647.5005,479
21822,9.563126985897617e-15,0.90832865,-0.74250793,0.003696404,2.5803614e-05,0.0007027829,6666.3184,6665.6626,478
21823,9.732714980193913e-15,0.9126286,-0.7856601,0.0040410785,2.6800424e-05,0.00046705015,6666.336,6626.6426,477
21824,1.0145160516759798e-14,0.9999225,-0.80129457,0.0041252873,-4.0586638e-06,3.4864355e-05,6666.3774,6662.693,476
21825,1.044677867795394e-14,0.95440793,-0.8098056,0.0038633135,2.9649542e-05,0.0002608639,6666.4067,6633.868,475
21826,1.0559604848262966e-14,0.9237689,-0.7562726,0.0037521147,2.36433e-05,0.00055617763,6666.4175,6659.3594,474
21827,1.0916102393213247e-14,0.9975972,-0.8297832,0.003762749,-2.6293901e-05,5.2246916e-05,6666.4507,6661.032,473
21828,1.1540966911616546e-14,0.9684742,-0.9099546,0.0037613653,2.1671683e-05,0.00032076918,6666.5063,6621.9614,472
21829,1.1757104931910661e-14,0.98682684,-0.81231815,0.0040930645,1.7436729e-05,0.00028017102,6666.525,6665.6626,471
21830,1.3039371505475272e-14,0.9159043,-0.7752721,0.0041199387,2.6995016e-05,0.00046382583,6666.6284,6665.6626,470
21831,1.3077628802781822e-14,0.99523014,-0.8911237,0.004165422,-1.2060546e-05,0.00018611179,6666.6313,6662.693,469
21832,1.3758878095227887e-14,0.9234328,-0.76337063,0.004148754,2.4855359e-05,0.000623236,6666.682,6664.2324,468
21833,1.4833373493181503e-14,0.984826,-0.8335907,0.0035473765,3.7179372e-05,-6.6992805e-05,6666.7573,6653.8633,467
21834,1.529676436550944e-14,0.94039536,-0.77329695,0.0038352427,2.7703984e-05,0.00017075414,6666.788,6644.021,466
21835,1.549219949955324e-14,0.99759936,-0.95059174,0.0032797982,1.0675745e-05,5.725027e-05,6666.801,6665.6626,465
21836,1.5697794627569314e-14,0.9952696,-0.8690242,0.003683083,1.367475e-05,4.743977e-06,6666.814,6657.7734,464
21837,1.605437134446759e-14,0.9704805,-0.92981637,0.004066003,2.6126956e-05,0.00019983585,6666.8364,6610.392,463
21838,1.6467220941991508e-14,0.929168,-0.70417583,0.003848719,2.7991922e-05,0.000332653,6666.862,6626.6426,462
21839,1.6523601687494652e-14,0.9650181,-0.76213354,0.003730255,2.593852e-05,0.00012017379,6666.865,6665.6626,461
21840,1.759787305165031e-14,0.9963468,-0.79507315,0.0037353104,-6.6034164e-07,0.00019063409,6666.928,6645.5195,460
21841,1.8023993214416987e-14,0.9806457,-0.8321437,0.00381451,3.8240527e-05,-2.5997771e-05,6666.952,6657.7734,459
21842,1.842441123539255e-14,0.9994632,-0.9246829,0.004430156,1.0945027e-07,4.4534325e-05,6666.974,6657.7734,458
21843,1.901854896321086e-14,0.96464235,-0.8180808,0.0042483537,2.1466256e-05,0.00040337344,6667.006,6637.8394,457
21844,1.9403128101294732e-14,0.99847084,-0.9119332,0.0043318467,7.3073197e-06,9.886255e-05,6667.026,6655.654,456
21845,1.9564859543207164e-14,0.99766105,-0.87159383,0.0037807163,-1.1059341e-05,1.707954e-05,6667.034,6644.021,455
21846,1.97279390698131e-14,0.99741066,-0.84836,0.003645729,-8.3476425e-06,0.00020063618,6667.0425,6664.2324,454
21847,2.0077785058845498e-14,0.9979911,-0.80222005,0.0040946873,-2.8575e-05,0.00010453395,6667.06,6664.2324,453
21848,2.1730472657340166e-14,0.9270685,-0.75700665,0.0039461334,2.6298281e-05,0.0003282474,6667.139,6665.6626,452
21849,2.088948763689684e-14,0.999749,-0.88523066,0.0043835132,-1.6742051e-06,3.0613126e-05,6667.151,6664.2324,451
21850,2.057074153939454e-14,0.97356737,-0.8335898,0.0039847633,1.5794201e-05,0.00042725547,6667.1895,6644.021,500
21851,2.1652897599833462e-14,0.9918986,-0.964139,0.00368272,2.4359479e-05,6.1657905e-05,6667.2407,6644.021,499
21852,2.167405333591375e-14,0.9574863,-0.7838485,0.0036406661,3.0657757e-05,4.865179e-05,6667.2417,6642.209,498
21853,2.168463895391854e-14,0.99325347,-0.76971287,0.0037988967,1.5689518e-05,0.00013497873,6667.242,6667.151,497
21854,2.1854713685160602e-14,0.9863976,-0.8299426,0.0037371262,2.5165624e-05,0.0002285777,6667.25,6655.654,496
21855,2.2166381268874348e-14,0.99827385,-0.90963835,0.0041177147,-7.4301497e-06,1.7029652e-05,6667.264,6657.7734,495
21856,2.2570487500158655e-14,0.9903981,-0.9298336,0.0033303436,2.2759246e-05,0.00013896397,6667.282,6665.6626,494
21857,2.393248976249401e-14,0.9698669,-0.7733314,0.003746136,1.9542567e-05,0.00044178954,6667.341,6619.946,493
21858,2.3979278583917827e-14,0.97935194,-0.7595207,0.003922068,2.4839193e-05,9.056115e-05,6667.343,6662.693,492
21859,2.407313082670869e-14,0.9614286,-0.7373418,0.0038240573,2.9704792e-05,0.00017207791,6667.3467,6657.7734,491
