,,theta_1,theta_2,sigma,mu,logL,logL_birth,nlive
labels,,$\theta_1$,$\theta_2$,$\sigma$,$\mu$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,
28450,0.8902028201751152,1.1390072,0.6601986,0.041642558,1.5813217e-05,1412.6487,1412.4064,1000
28451,0.8903114941443601,1.1733216,0.67144084,0.038019132,5.7492375e-06,1412.6488,1412.2986,999
28452,0.8906375956590289,1.1198965,0.700331,0.039274395,1.4365903e-06,1412.6492,1412.5732,998
28453,0.8910725834879024,1.1608402,0.6832469,0.041134793,2.0511046e-05,1412.6497,1410.7755,997
28454,0.8915077837640267,1.1473212,0.68945014,0.039870765,-6.2653885e-06,1412.6501,1412.4064,996
28455,0.8923788220763581,1.110606,0.6747248,0.039625857,2.027408e-05,1412.6511,1412.194,995
28456,0.8927056808071611,1.1501678,0.6699925,0.04195021,1.3869826e-05,1412.6515,1411.8313,994
28457,0.8931416786881883,1.1094415,0.66127455,0.0394573,-1.4300443e-06,1412.652,1408.9609,993
28458,0.8933597574761055,1.1500022,0.6493845,0.04113902,1.4154734e-06,1412.6522,1411.7809,992
28459,0.8935778895122111,1.1427814,0.6643693,0.037964802,1.57509e-05,1412.6525,1411.7809,991
28460,0.894123452648807,1.1919316,0.6851342,0.04059069,5.5821283e-06,1412.6531,1409.8851,990
28461,0.894232605239282,1.1198231,0.6776677,0.04096611,1.994667e-05,1412.6532,1412.0809,989
28462,0.8959808600215097,1.1634872,0.7078103,0.03976144,5.1519473e-06,1412.6552,1411.3843,988
28463,0.8960902393613432,1.1226699,0.65341926,0.041162405,1.5195476e-05,1412.6553,1412.4868,987
28464,0.8964184575022415,1.1313349,0.6427966,0.038916603,1.1869887e-05,1412.6556,1411.5303,986
28465,0.8968562687070157,1.1433668,0.6519623,0.03864582,-4.87774e-07,1412.6561,1411.1914,985
28466,0.8969657549141722,1.1509626,0.650818,0.03921378,-2.3486089e-06,1412.6562,1412.6478,984
28467,0.8972942937367482,1.1872958,0.66752803,0.040550802,1.8424098e-06,1412.6566,1412.3562,983
28468,0.8977325326991349,1.0972912,0.6610196,0.04017487,4.406482e-06,1412.6571,1411.245,982
28469,0.8989387937852678,1.1463883,0.6861617,0.041973315,5.9237614e-06,1412.6584,1412.0809,981
28470,0.9000368012146378,1.0962939,0.6723224,0.03965524,1.457428e-05,1412.6597,1411.8313,980
28471,0.9023469842444583,1.1512817,0.66361177,0.04195746,1.0550639e-05,1412.6622,1412.0297,979
28472,0.9040007445212301,1.1404086,0.6702434,0.039349858,2.3637143e-05,1412.6641,1411.7809,978
28473,0.9058786704862006,1.1802212,0.676529,0.038253583,1.1236242e-05,1412.6661,1412.446,977
28474,0.9067637497219849,1.1534481,0.6477357,0.038760554,1.8839769e-06,1412.6671,1412.4868,976
28475,0.9068744454132933,1.145027,0.7086686,0.039236028,6.6432726e-06,1412.6672,1410.5201,975
28476,0.9073173633257238,1.1452738,0.6547366,0.039111916,2.0519752e-05,1412.6677,1412.4868,974
28477,0.9074281265999115,1.1639171,0.65850484,0.038100995,5.6472413e-06,1412.6678,1412.4868,973
28478,0.907982145831923,1.1434947,0.6710168,0.04117266,-4.301831e-06,1412.6685,1410.6028,972
28479,0.9080929902614786,1.1613102,0.70537317,0.040636,4.037309e-06,1412.6686,1411.1028,971
28480,0.9080929902608592,1.1760561,0.6759,0.04154475,1.3265802e-05,1412.6686,1410.0057,970
28481,0.9088692802457766,1.102406,0.6653129,0.041085053,9.879905e-06,1412.6694,1410.5201,969
28482,0.9089802329753374,1.150174,0.70087284,0.03836164,1.06912385e-05,1412.6696,1412.3562,968
28483,0.908980232975544,1.1113915,0.6513036,0.038868934,1.0990487e-05,1412.6696,1412.6151,967
28484,0.9098683425607802,1.1165261,0.6800479,0.041710276,9.359699e-06,1412.6705,1411.7809,966
28485,0.9125378810177407,1.1370246,0.6706643,0.041536316,-1.5879211e-06,1412.6735,1411.916,965
28486,0.9129835649548262,1.1184548,0.6672861,0.039360896,2.1064001e-05,1412.674,1412.4868,964
28487,0.9139871498416743,1.1688409,0.697189,0.038401622,7.5855064e-06,1412.675,1411.6115,963
28488,0.9145451736055313,1.18449,0.6868395,0.038588114,6.835464e-06,1412.6757,1412.6151,962
28489,0.9152152518568015,1.1814004,0.6764323,0.03840033,1.2993505e-05,1412.6764,1412.3562,961
28490,0.916109453301511,1.1427202,0.64749956,0.040742055,-1.7607131e-07,1412.6774,1412.4064,960
28491,0.9162212898939598,1.1858824,0.67405,0.041223653,8.66292e-06,1412.6775,1412.6151,959
28492,0.9162212898945847,1.1668286,0.66224885,0.041679766,5.9656913e-06,1412.6775,1411.5303,958
28493,0.9164450040415159,1.139213,0.6842182,0.03960719,-6.595434e-06,1412.6777,1412.446,957
28494,0.9170045284175966,1.1808835,0.6898168,0.03959793,1.822237e-05,1412.6783,1404.5815,956
28495,0.9171164742794387,1.0990716,0.6825812,0.040799383,5.8992896e-06,1412.6785,1409.7816,955
28496,0.9171164742792302,1.188552,0.6752816,0.03915598,1.7622219e-06,1412.6785,1412.446,954
28497,0.9174523938669892,1.1568094,0.67098457,0.040349048,2.3461922e-05,1412.6788,1412.446,953
28498,0.9186851520430503,1.1853002,0.68832517,0.039770234,1.7071196e-05,1412.6802,1406.997,952
28499,0.8958503174807451,1.1650245,0.67464757,0.04047986,-5.582219e-06,1412.6803,1411.6115,951
28500,0.8741829358606685,1.15819,0.6852822,0.039466158,-6.037246e-06,1412.6818,1410.7755,1000
28501,0.8745031298388466,1.145205,0.6839352,0.038143553,-8.919368e-07,1412.6821,1412.2468,999
28502,0.8753575539333391,1.124229,0.65341747,0.04017326,-2.5930626e-06,1412.6831,1412.5732,998
28503,0.8755712903642624,1.108582,0.6590806,0.04100309,1.3418098e-05,1412.6833,1412.0297,997
28504,0.8756781781488739,1.1634767,0.70713234,0.040304206,5.7825505e-06,1412.6835,1412.6478,996
28505,0.8771759779663592,1.1178341,0.66008973,0.03862977,3.4747825e-07,1412.6852,1412.6803,995
28506,0.878033013538232,1.1222259,0.70507,0.040118333,4.546935e-06,1412.6862,1411.8313,994
28507,0.8781402018441029,1.1378145,0.6916483,0.03889319,-3.4544664e-06,1412.6863,1412.2468,993
28508,0.8788908864679046,1.1801988,0.6679701,0.040310483,-2.0157872e-06,1412.6871,1410.1268,992
28509,0.8788908864681044,1.187455,0.6726415,0.040752165,1.4633651e-05,1412.6871,1410.8654,991
28510,0.8803941814481439,1.1178733,0.69891095,0.03927554,1.5696249e-06,1412.6888,1407.3463,990
28511,0.8816847663834368,1.1484568,0.69291854,0.03799652,4.884628e-06,1412.6903,1412.446,989
28512,0.8827616989075476,1.1824085,0.6612383,0.039731815,1.6800335e-05,1412.6915,1412.0809,988
28513,0.8829772432113364,1.1268916,0.661407,0.037930667,7.710295e-06,1412.6918,1407.8063,987
28514,0.8837320628145972,1.1844319,0.6710756,0.039460585,1.7909091e-05,1412.6926,1412.6803,986
28515,0.8842716147023914,1.1695924,0.68052053,0.038026553,1.3171779e-05,1412.6932,1412.5732,985
28516,0.8856759917807785,1.1646914,0.667029,0.040290445,2.2305629e-05,1412.6948,1409.2336,984
28517,0.886108556358125,1.1511139,0.6799956,0.039808705,2.4009341e-05,1412.6953,1412.5732,983
28518,0.886216730508599,1.1779916,0.6983124,0.038956534,5.919179e-06,1412.6954,1410.8654,982
28519,0.8869743194126585,1.1400266,0.66066384,0.03855854,-2.469648e-06,1412.6963,1401.1188,981
28520,0.8874075180954546,1.1611485,0.6749352,0.038590234,-3.5040691e-06,1412.6968,1404.3323,980
28521,0.8880577128527092,1.143964,0.6457118,0.039946545,-1.0117863e-06,1412.6975,1411.9752,979
28522,0.8897938955128946,1.1493297,0.70797426,0.04054771,6.1301994e-06,1412.6995,1412.3562,978
28523,0.8897938955126923,1.1664108,0.67109257,0.038134787,1.574909e-05,1412.6995,1412.0809,977
28524,0.8917511585779876,1.1568507,0.65340996,0.04088671,1.8083285e-05,1412.7017,1412.0809,976
28525,0.8920777874104734,1.1580247,0.66905385,0.041693036,9.950091e-07,1412.702,1412.3562,975
28526,0.8939309452196382,1.1273367,0.675916,0.03811351,5.223937e-07,1412.7041,1411.0022,974
28527,0.8946951286761885,1.122533,0.6836505,0.039014094,-3.5762082e-06,1412.705,1405.0885,973
28528,0.895569281151596,1.1639569,0.6641134,0.040905476,-3.1073564e-06,1412.7059,1412.2986,972
28529,0.8985258561550578,1.1125362,0.69923985,0.039418947,1.2838859e-05,1412.7092,1411.6777,971
28530,0.8985258561544449,1.1541616,0.64014065,0.039766304,1.1968389e-05,1412.7092,1411.8313,970
28531,0.8987452495984729,1.1492429,0.6940101,0.04023704,2.1507549e-05,1412.7095,1412.6478,969
28532,0.8991841972092146,1.1559452,0.6566615,0.039956275,2.1437492e-05,1412.71,1410.0057,968
28533,0.9001726133267265,1.1797233,0.6552298,0.04078633,9.513702e-06,1412.711,1412.5732,967
28534,0.9003924088603651,1.1084176,0.6926806,0.03961349,1.5865906e-05,1412.7113,1412.2468,966
28535,0.903364906628194,1.1934427,0.68110484,0.039674804,4.367475e-06,1412.7146,1412.4064,965
28536,0.9039164451087051,1.1678193,0.655401,0.04078922,1.7139335e-05,1412.7152,1412.2986,964
28537,0.9042475298176218,1.1256595,0.66713136,0.04166089,2.4093022e-06,1412.7156,1412.6151,963
28538,0.9043579183344297,1.1603523,0.6764777,0.041292243,-2.615459e-06,1412.7157,1412.4064,962
28539,0.9044683203268097,1.1386855,0.6827646,0.041582834,1.7427727e-05,1412.7158,1412.194,961
28540,0.9046891647446601,1.1306859,0.68700314,0.041826166,7.0271385e-06,1412.7161,1412.5359,960
28541,0.9052415117353046,1.1309569,0.65672576,0.039065227,-2.9882115e-06,1412.7167,1411.245,959
28542,0.905352021594997,1.1347048,0.6411543,0.03915614,1.1493256e-05,1412.7168,1410.4424,958
28543,0.9059047732860831,1.1884559,0.6620363,0.040476263,9.125587e-06,1412.7174,1412.6803,957
28544,0.9059047732860831,1.1353319,0.6527776,0.03956972,-3.3417846e-06,1412.7174,1412.6803,956
28545,0.907011289300161,1.1767071,0.68444127,0.03834511,3.6169893e-06,1412.7186,1403.8776,955
28546,0.9070112892999547,1.1818793,0.6836557,0.041305955,6.462938e-06,1412.7186,1410.4424,954
28547,0.9071220152084849,1.1029494,0.66947067,0.039548386,-1.0405656e-07,1412.7188,1411.8313,953
28548,0.9076758475460434,1.1235415,0.67804366,0.038124755,1.5293486e-05,1412.7194,1412.1339,952
28549,0.8850066205846304,1.1029271,0.66316456,0.040739458,3.424605e-06,1412.7194,1411.7809,951
28550,0.8625479509148533,1.1285269,0.6831659,0.040669944,-4.631153e-06,1412.7196,1412.446,1000
28551,0.863390694327,1.1420267,0.6991748,0.039956376,-2.872056e-06,1412.7206,1412.446,999
28552,0.8642342611331354,1.1429952,0.64308345,0.038806565,1.05099625e-05,1412.7216,1411.1914,998
28553,0.8652898787638101,1.1719884,0.68050927,0.03983346,2.1779548e-05,1412.7228,1410.1268,997
28554,0.8660295781938205,1.1082678,0.6929542,0.040107008,1.5600892e-05,1412.7236,1411.6777,996
28555,0.8661353011475538,1.1481984,0.68516874,0.037963666,1.7992247e-06,1412.7238,1412.6478,995
28556,0.8668757232927254,1.1548074,0.70308536,0.040843844,1.4252206e-05,1412.7246,1411.245,994
28557,0.8685704944503951,1.1090803,0.6625502,0.03870977,2.720083e-06,1412.7266,1412.5359,993
28558,0.8691007896260013,1.1875862,0.6886016,0.038955387,1.0157685e-05,1412.7272,1412.7194,992
28559,0.8694191221260139,1.1758344,0.68646485,0.041383192,1.296178e-05,1412.7275,1380.6133,991
28560,0.8695252588676885,1.1602801,0.67330295,0.041693605,1.2077054e-06,1412.7277,1412.0809,990
28561,0.8699499354195652,1.1299416,0.69050145,0.04013,2.1439413e-05,1412.7281,1412.2986,989
28562,0.8699499354203564,1.1180499,0.6640371,0.03815482,5.2204505e-06,1412.7281,1412.4868,988
28563,0.8701623514703428,1.150799,0.68668705,0.038134582,1.6591839e-05,1412.7284,1412.2986,987
28564,0.8704810727963141,1.1782829,0.66418785,0.038922086,4.806757e-07,1412.7288,1412.6151,986
28565,0.8721828925349546,1.1545968,0.6552579,0.04089772,-1.7563666e-06,1412.7307,1410.333,985
28566,0.8723958538064452,1.111129,0.69608617,0.040787786,6.078555e-06,1412.731,1406.2053,984
28567,0.8733548231970971,1.1793817,0.669773,0.040743694,1.7787077e-05,1412.732,1410.4424,983
28568,0.8757034107225136,1.1298864,0.6603403,0.03843205,-3.657061e-07,1412.7347,1412.7194,982
28569,0.8767730373286013,1.1021879,0.6898218,0.039250165,1.1757303e-05,1412.736,1412.2986,981
28570,0.8773083404674267,1.1870909,0.6676565,0.040470835,1.4723147e-05,1412.7366,1412.6151,980
28571,0.8781655053626903,1.1611954,0.65137136,0.038429547,6.5315585e-06,1412.7375,1411.9752,979
28572,0.8789162116177911,1.1020916,0.6532696,0.039910566,8.115206e-06,1412.7384,1409.7816,978
28573,0.880097189675877,1.1707306,0.65808934,0.039406035,1.881707e-05,1412.7397,1412.6803,977
28574,0.8802046299717525,1.1826817,0.6753331,0.03907256,-2.592659e-07,1412.7399,1411.6777,976
28575,0.8806345223351808,1.1378447,0.702314,0.04111724,5.580242e-06,1412.7404,1407.3463,975
28576,0.8809570793867542,1.1375874,0.6472171,0.038558796,1.2057638e-05,1412.7407,1411.7809,974
28577,0.881925459590103,1.1494368,0.7089283,0.039835572,1.11570225e-05,1412.7418,1412.2468,973
28578,0.8821407997095796,1.1352483,0.6948452,0.038863134,1.8536095e-05,1412.7421,1412.194,972
28579,0.8828949042735511,1.1283293,0.7012462,0.040787578,1.4208114e-05,1412.7429,1412.5732,971
28580,0.8828949042729488,1.1687971,0.6829676,0.03890089,-3.1178229e-06,1412.7429,1412.7194,970
28581,0.8840812284019232,1.1681112,0.7023207,0.039957535,1.4126913e-06,1412.7443,1411.3843,969
28582,0.8859177745606863,1.1420803,0.6583497,0.040587932,-4.156842e-06,1412.7463,1406.3864,968
28583,0.8864586609074595,1.1346909,0.6653979,0.0413142,1.8777288e-05,1412.747,1412.4064,967
28584,0.8865668777979138,1.1877778,0.6782465,0.039049853,1.4307896e-05,1412.7471,1410.333,966
28585,0.8866751078990422,1.1861691,0.6754198,0.0397173,-4.245597e-07,1412.7472,1406.7773,965
28586,0.8866751078984374,1.1415875,0.6800951,0.040967867,-4.66227e-06,1412.7472,1410.7755,964
28587,0.8869998774848199,1.1487576,0.66309834,0.040844005,2.123205e-05,1412.7476,1412.3562,963
28588,0.8876497735690208,1.1796843,0.6555695,0.039057486,6.016126e-06,1412.7483,1410.333,962
28589,0.8881917173669729,1.1194081,0.6494455,0.039515465,6.8355416e-07,1412.7489,1412.6151,961
28590,0.888191717366367,1.1719915,0.6664747,0.041346595,1.8548737e-06,1412.7489,1412.6151,960
28591,0.8885170424526262,1.0978032,0.6659715,0.03968794,3.3669432e-06,1412.7493,1410.9368,959
28592,0.8885170424532323,1.173726,0.65609324,0.03963047,1.7511707e-05,1412.7493,1412.446,958
28593,0.8894937328451632,1.1944685,0.6804581,0.039924752,1.0460226e-05,1412.7504,1411.916,957
28594,0.890036802449671,1.1425573,0.6456306,0.039394196,1.6858594e-05,1412.751,1412.7194,956
28595,0.8916680014603896,1.1786165,0.68843377,0.038924675,6.098148e-07,1412.7528,1410.1268,955
28596,0.8918857204192958,1.154746,0.69737726,0.039509367,-2.9202872e-06,1412.753,1412.6478,954
28597,0.8927571279898529,1.1117848,0.6702148,0.03822797,7.2787125e-06,1412.754,1411.1028,953
28598,0.8937384792370767,1.1902475,0.6858543,0.03972321,3.109734e-06,1412.7551,1412.3562,952
28599,0.8943933126274723,1.133347,0.66051435,0.03847149,1.7899074e-05,1412.7559,1412.6803,951
28600,0.8720334798116085,1.1493435,0.6686841,0.041463263,1.8483834e-05,1412.7559,1412.2468,950
28601,0.8509191981740727,1.166845,0.6590157,0.041493602,1.10442625e-05,1412.7573,1411.1028,999
28602,0.8511269674807587,1.0971864,0.6740666,0.03975866,1.4073228e-05,1412.7576,1409.5183,998
28603,0.8518545596422598,1.1440059,0.70432895,0.03872987,7.641527e-06,1412.7584,1412.7194,997
28604,0.8524787050970509,1.1800942,0.66221964,0.040465176,1.6532173e-05,1412.7592,1412.6151,996
28605,0.8531033078568822,1.1421229,0.6789818,0.038583767,-3.8057992e-06,1412.7599,1412.5732,995
28606,0.8532074528002526,1.1522038,0.6805595,0.03773743,6.2125573e-06,1412.76,1412.3562,994
28607,0.8542496017514073,1.1419784,0.6739058,0.040982723,-4.67209e-06,1412.7612,1410.2354,993
28608,0.8548755020303767,1.1338606,0.69311935,0.038545016,-6.510627e-08,1412.762,1412.7194,992
28609,0.8555018609001283,1.1404341,0.7033275,0.039310347,7.6784465e-07,1412.7627,1411.7329,991
28610,0.8567559557562429,1.132536,0.70069474,0.039182205,1.6525508e-05,1412.7642,1412.6151,990
28611,0.8573836924147691,1.105668,0.69203717,0.03911966,5.4702778e-06,1412.7649,1411.6115,989
28612,0.8585357377585091,1.146061,0.6841836,0.038212076,-7.5657914e-07,1412.7662,1412.6478,988
28613,0.8585357377587044,1.167501,0.67017,0.041585214,1.4439958e-05,1412.7662,1411.3162,987
28614,0.8590599063345993,1.1267428,0.68975174,0.038456857,6.0468307e-07,1412.7668,1412.6478,986
28615,0.8606343329946824,1.1011865,0.6844819,0.040677752,1.1811772e-05,1412.7687,1412.4064,985
28616,0.8617907461427106,1.1781863,0.6710663,0.040968604,1.6757273e-05,1412.77,1409.8851,984
28617,0.8621064011336277,1.1718433,0.69261086,0.038395077,1.1238033e-05,1412.7704,1410.9368,983
28618,0.8624221717426119,1.1494154,0.6546541,0.03934785,2.0334126e-05,1412.7708,1412.5732,982
28619,0.8637918481072553,1.1595188,0.6461417,0.04018471,1.5613252e-05,1412.7723,1411.7329,981
28620,0.8640027605346097,1.1363691,0.6539489,0.0395828,-3.4234747e-06,1412.7726,1412.7559,980
28621,0.8640027605342168,1.1666543,0.69060445,0.040509645,1.9995789e-05,1412.7726,1412.5359,979
28622,0.8648469253536022,1.1416878,0.6508702,0.04106604,1.003261e-06,1412.7736,1410.6991,978
28623,0.8649525039317221,1.100896,0.68587834,0.039031263,8.314636e-06,1412.7737,1410.6028,977
28624,0.8659032913206839,1.1696653,0.6539199,0.038599238,1.0744268e-05,1412.7748,1412.3562,976
28625,0.8670667842393754,1.1302457,0.67183334,0.041805767,3.8238823e-06,1412.7761,1412.4064,975
28626,0.8672784963077173,1.1192535,0.6623548,0.038788326,-8.294474e-07,1412.7764,1411.245,974
28627,0.8675961613415785,1.1263345,0.64596635,0.038912985,1.1960525e-05,1412.7767,1411.7329,973
28628,0.8684438370556654,1.1007508,0.6918279,0.03998358,8.552624e-06,1412.7777,1412.5359,972
28629,0.8690801373108021,1.1294879,0.6545283,0.040133264,-3.0161614e-06,1412.7784,1410.0057,971
28630,0.8695045964652954,1.0974056,0.66162187,0.039991118,1.0446162e-05,1412.7789,1411.7809,970
28631,0.8696107436410906,1.1813039,0.679146,0.040612463,1.7716895e-05,1412.779,1412.194,969
28632,0.8696107436418815,1.1131592,0.67304236,0.038878363,-1.0215463e-06,1412.779,1412.194,968
28633,0.8699292629268317,1.1274842,0.6781887,0.037881553,1.1355004e-05,1412.7794,1412.7559,967
28634,0.870672928368388,1.1181531,0.6627241,0.038467858,1.8024177e-06,1412.7803,1412.2468,966
28635,0.8716300038570555,1.132412,0.6629039,0.041657597,2.956171e-06,1412.7814,1412.4064,965
28636,0.8718428301290836,1.1639769,0.650101,0.040073015,-1.2482933e-07,1412.7816,1411.3162,964
28637,0.8719492627522045,1.1146306,0.70056355,0.040333316,5.913649e-06,1412.7817,1410.2354,963
28638,0.8725881313990541,1.1341536,0.68615264,0.03933932,2.1945409e-05,1412.7825,1406.2053,962
28639,0.8741873516707769,1.148615,0.6969311,0.0404169,-2.753227e-06,1412.7843,1412.5359,961
28640,0.874400802371518,1.1722549,0.6689616,0.038270425,3.1211657e-06,1412.7845,1411.245,960
28641,0.8748278601415692,1.1157914,0.68361807,0.038602922,8.1148414e-07,1412.785,1412.2986,959
28642,0.874934657170678,1.0967927,0.66397196,0.039562486,6.7017777e-06,1412.7852,1412.2986,958
28643,0.8756826015113875,1.1603879,0.6425043,0.039588377,6.2378067e-06,1412.786,1412.5732,957
28644,0.875789502884615,1.1057817,0.6876566,0.0407288,3.5973842e-06,1412.7861,1408.5386,956
28645,0.8763242055380216,1.1545875,0.70536304,0.039078005,5.0947096e-06,1412.7867,1412.3562,955
28646,0.8764311852368335,1.1154954,0.69235045,0.03891417,1.5161909e-05,1412.7869,1412.6478,954
28647,0.8770733377424009,1.1644655,0.680737,0.041697033,3.493191e-06,1412.7876,1412.5732,953
28648,0.8770733377416032,1.1562074,0.6901595,0.039084524,2.0739311e-05,1412.7876,1412.7559,952
28649,0.8554816386022197,1.1335006,0.6473966,0.041151885,1.0639857e-05,1412.788,1411.1028,951
28650,0.8359123170344568,1.1690387,0.65949863,0.041318767,1.3067225e-05,1412.7908,1412.788,1000
28651,0.836320577010243,1.170496,0.68447465,0.04080016,-2.384464e-06,1412.7913,1408.1412,999
28652,0.8371376952426832,1.1187527,0.6482538,0.03912624,3.936552e-06,1412.7922,1404.0918,998
28653,0.8392864310448432,1.1853371,0.6762998,0.04076537,2.2480208e-06,1412.7948,1411.6777,997
28654,0.8404141595433957,1.1143174,0.65607744,0.040882476,1.4292516e-05,1412.7961,1412.4868,996
28655,0.8418516421782114,1.1041967,0.67632645,0.039774075,1.7222235e-05,1412.7979,1410.2354,995
28656,0.8419544135434066,1.1885711,0.66744155,0.039265852,4.8569314e-06,1412.798,1411.3843,994
28657,0.843188648963618,1.1516128,0.6457409,0.040436108,1.5665315e-05,1412.7994,1412.4868,993
28658,0.8449402469212246,1.157591,0.66955686,0.039345965,2.2498745e-05,1412.8015,1412.0809,992
28659,0.8451465563446188,1.1195216,0.66653264,0.039894044,-3.9873466e-06,1412.8018,1412.7194,991
28660,0.8454561149355617,1.1848464,0.67025757,0.03887898,1.3353736e-05,1412.8021,1412.4064,990
28661,0.8462821589479967,1.1757605,0.69582564,0.040866926,4.494138e-06,1412.8031,1412.2986,989
28662,0.8473158490110042,1.1744025,0.6644167,0.039832354,-2.5947122e-06,1412.8043,1412.5359,988
