,,phi_1,theta_1,theta_2,theta_3,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,
18676,0.0,0.99589205,0.19228001,-0.2975403,-0.37021402,0.13134505,-0.0031290795,0.031987168,860.7538,437.3566,974
18677,0.0,0.9971528,-0.054572474,0.43863684,0.6013663,0.12562425,-0.099582225,0.03739439,860.896,680.6962,973
18678,0.0,0.9991484,0.6229009,0.6567476,0.15495986,0.122538015,-0.5676134,0.10965541,861.10486,766.5223,972
18679,0.0,0.9987863,0.7348934,0.8932098,0.13846634,0.13561098,0.088721104,-0.077066176,861.46204,846.0886,971
18680,0.0,0.9190967,1.0465245,1.2014823,0.4320484,0.07383335,-0.0061811055,0.3063799,861.5148,836.4655,970
18681,0.0,0.99982065,0.15012944,0.6108632,-0.30965227,0.11448913,-0.4749528,-0.060119078,861.59296,567.17737,969
18682,0.0,0.5949072,1.5314934,1.2940216,0.43671536,0.09828421,0.0022512232,-0.33689106,861.6216,755.8577,968
18683,0.0,0.9971405,0.39953327,0.4192683,0.59309125,0.10866495,-0.21715352,0.36102235,861.62946,745.61365,967
18684,0.0,0.970104,1.195904,0.8690315,0.54926646,0.060628816,-0.021399591,0.33916143,861.6809,57.121822,966
18685,0.0,0.91150355,0.7091635,0.31101567,0.45859322,0.03959663,0.0025042258,-0.1846251,861.6832,818.2408,965
18686,0.0,0.55193883,1.189608,1.1676402,0.5563174,0.13712643,0.00049864204,-0.14473382,861.8865,766.5223,964
18687,0.0,0.539274,0.73347384,0.4651413,0.33057573,0.13921675,0.00021692162,-0.16940808,862.26025,721.9437,963
18688,0.0,0.557356,1.2243595,0.8745704,0.50581384,0.12937772,0.00014716244,-0.27274904,862.36707,323.74356,962
18689,0.0,0.99910414,0.25108168,0.8431815,-0.043533575,0.087088265,-0.67575973,0.29531252,862.3708,777.5647,961
18690,0.0,0.9993555,-0.44974127,0.6373326,0.26505098,0.13667312,0.17832656,-0.026486646,862.5334,567.17737,960
18691,0.0,0.9999258,0.8175862,0.69468915,0.13989392,0.13928041,-0.28047922,-0.018462991,862.60474,856.1877,959
18692,0.0,0.97798425,0.9547628,0.6967948,0.43552396,0.08399851,-0.043804944,0.43155327,862.64014,827.6208,958
18693,0.0,0.97328377,0.5550461,0.14924876,0.2998806,0.13536598,0.0054847,-0.0067665544,863.3282,449.13974,957
18694,0.0,0.76274985,0.9039981,0.8925734,0.14156027,0.08458763,-0.0008226758,0.393388,863.41095,732.4673,956
18695,0.0,0.96793514,0.64416254,0.71842885,0.43990877,0.09734217,0.019261744,-0.10122525,863.7923,836.4655,955
18696,0.0,0.6458751,0.97122955,0.5918056,0.5397549,0.09180507,0.0017618234,-0.28096065,863.90546,620.59863,954
18697,0.0,0.92792773,0.45593244,0.24787904,0.1989407,0.07259658,-0.002289545,-0.08321169,864.0825,567.17737,953
18698,0.0,0.89114475,0.21395688,0.043764643,-0.37107298,0.102504954,-0.0021560574,0.06819403,864.2693,690.4368,952
18699,0.0,0.99612427,0.57207733,0.97443146,0.3406904,0.1279013,-0.09616599,0.1832599,864.2796,631.0118,951
18700,0.0,0.98274106,0.7306819,0.8934615,0.56915545,0.13273454,0.025458045,-0.1678402,864.3715,449.13974,1000
18701,0.0,0.87882006,1.1667889,1.0860575,0.67922086,0.11437397,-0.0060689114,0.52081394,864.39087,382.79114,999
18702,0.0,0.999328,0.42424965,0.6394731,-0.019130511,0.12391619,-0.6862798,0.23916861,864.85095,-53.70768,998
18703,0.0,0.9998285,0.14011079,0.5742992,-0.28770664,0.1138003,-0.4556551,-0.06438866,864.93744,777.5647,997
18704,0.0,0.98839957,-0.2940581,-0.22518317,0.036235902,0.13649233,-0.004567189,0.008872254,864.9654,798.8845,996
18705,0.0,0.5519717,0.9722093,0.85805935,0.37360013,0.06557427,-0.00057687226,-0.21800224,865.10266,846.0886,995
18706,0.0,0.8872194,0.09996152,0.12321869,-0.10331369,0.12491893,0.0025128846,-0.120478325,865.25836,711.4256,994
18707,0.0,0.9998163,0.6913146,0.6354356,0.46375662,0.122942664,-0.008317522,0.1695728,865.4004,846.0886,993
18708,0.0,0.8113008,1.3476766,1.3613963,0.643778,0.12198436,-0.00036659895,0.18651511,865.8641,721.9437,992
18709,0.0,0.992419,0.32282797,0.5189599,0.5224652,0.10847254,-0.06900369,0.09970592,865.8781,653.7346,991
18710,0.0,0.980322,-0.047906484,0.068228774,-0.065087125,0.07557589,-0.013437991,0.06956023,867.2004,589.41943,990
18711,0.0,0.9848314,0.7567533,0.19519462,0.3360644,0.084785074,-0.028717926,0.11813616,867.83514,620.59863,989
18712,0.0,0.9927434,0.77540153,0.62130237,0.15824276,0.033364616,0.059645172,-0.22918966,868.3245,766.5223,988
18713,0.0,0.99489176,-0.7438299,0.2566176,0.3441148,0.13084932,0.018497229,-0.0080293,868.34686,864.2796,987
18714,0.0,0.9913073,0.5713471,0.9560363,0.20976983,0.07273219,0.0023084413,0.1804239,868.62225,798.8845,986
18715,0.0,0.58842844,0.6109356,0.43112636,0.30170068,0.13326214,-0.00018364518,-0.105861984,868.6275,745.61365,985
18716,0.0,0.99219954,-0.014713367,0.037774026,-0.23858754,0.06957682,-0.029763514,0.072827846,868.68097,250.55858,984
18717,0.0,0.9051158,0.028160028,0.73470896,0.2787625,0.13271537,-0.0008879668,-0.04648614,868.73737,642.581,983
18718,0.0,0.9935557,0.7171711,0.4956884,-0.14927264,0.11273151,-0.011272501,0.17233863,868.7699,755.8577,982
18719,0.0,0.5768948,1.2569201,1.129954,0.16486707,0.09622472,-0.0008602097,0.17445455,868.7884,670.50433,981
18720,0.0,0.95539397,0.26941076,0.53418183,-0.10544469,0.118949585,-0.0027089796,-0.059797846,869.08307,836.4655,980
18721,0.0,0.95440394,0.87210375,0.69066715,-0.20483232,0.09087576,0.006782571,-0.06294799,869.44745,711.4256,979
18722,0.0,0.92240834,-0.39001998,0.60216135,0.17538933,0.10873974,-0.0025488415,-0.0080369115,869.4581,788.9366,978
18723,0.0,0.8210021,0.5760079,0.42317834,0.27161673,0.10146551,0.0036987595,-0.24341032,869.8008,846.0886,977
18724,0.0,0.9997416,0.1378461,0.012723785,0.59605974,0.11408002,0.13921154,0.10435167,869.9949,700.98535,976
18725,0.0,0.9896823,1.2811372,1.011348,0.61358225,0.079204574,-0.07448064,0.26305455,870.4502,798.8845,975
18726,0.0,0.9934046,-0.023542965,0.42118177,0.3355614,0.12308324,0.041376714,-0.20106651,870.4664,777.5647,974
18727,0.0,0.9977468,0.5846723,1.0069613,0.4163011,0.05079747,-0.18892102,0.19186534,870.53577,437.3566,973
18728,0.0,0.6220202,1.3531039,1.0729445,0.25465456,0.09485441,-0.0019945353,0.22055066,871.2451,405.76398,972
18729,0.0,0.99790037,0.11329045,0.6000723,-0.21148606,0.121561736,-0.17753656,0.15191214,871.56335,663.1513,971
18730,0.0,0.9945404,1.0077099,0.8729024,0.34561843,0.06433463,-0.16237912,0.31422067,871.59753,323.74356,970
18731,0.0,0.8387656,0.9265324,0.73075,-0.1176674,0.11602728,-0.0032562343,0.25842354,872.3074,612.22107,969
18732,0.0,0.9425656,0.38735148,0.8306097,0.40186787,0.11485903,-0.0085455775,0.09674949,872.4611,836.4655,968
18733,0.0,0.54170036,1.0854295,1.2530156,0.6445853,0.08802177,-9.501891e-07,-0.20517622,873.1802,690.4368,967
18734,0.0,0.9997959,0.28452638,0.1700354,0.28306463,0.13013168,-0.05890341,-0.07967358,873.647,864.2796,966
18735,0.0,0.73752284,0.8648554,0.22093034,0.22650707,0.0872484,-0.00040259847,0.26537558,873.7379,700.98535,965
18736,0.0,0.59723026,1.5527729,1.0135764,0.24568835,0.047063846,-0.0007890531,0.0047659543,874.07166,631.0118,964
18737,0.0,0.9988957,-0.40892753,0.7323504,0.24843377,0.12800029,0.2164951,-0.098636284,874.0798,827.6208,963
18738,0.0,0.99913496,0.2757805,0.85522467,-0.05119382,0.08759998,-0.70219386,0.2673915,874.115,777.5647,962
18739,0.0,0.42670113,1.3048806,1.3148118,0.79598314,0.10946971,-0.00053051184,-0.2582789,874.5873,745.61365,961
18740,0.0,0.9996565,0.21831232,0.5313063,-0.034240887,0.11723463,-0.60210687,0.19175571,874.72406,653.7346,960
18741,0.0,0.9961876,-0.10359945,0.23308443,0.35581478,0.09930024,0.044378877,0.0402657,875.0693,721.9437,959
18742,0.0,0.96685755,-0.13068439,-0.19460018,0.84957165,0.06318411,0.005268085,-0.014140672,875.1258,788.9366,958
18743,0.0,0.9070259,0.517283,0.49146208,0.3188416,0.08016079,0.00069410016,0.17678903,875.138,600.3681,957
18744,0.0,0.9916657,0.65242827,0.36258116,0.33456948,0.11156262,-0.047362443,0.30308753,875.19916,766.5223,956
18745,0.0,0.9132294,0.0547471,-0.09837727,-0.27280805,0.13174158,-0.00047212408,0.048922498,875.5332,287.8502,955
18746,0.0,0.9568457,0.54065496,-0.04465729,-0.17323858,0.12008469,-0.0032870264,-0.015674524,875.8041,827.6208,954
18747,0.0,0.90761113,-0.19330347,-0.071875125,-0.22195938,0.12296406,0.0014005409,-0.06607966,875.85693,514.43524,953
18748,0.0,0.99269164,-0.45834306,0.35813096,0.02195903,0.10299002,0.035439853,-0.14671943,876.3168,827.6208,952
18749,0.0,0.6979326,0.009434455,0.5499029,0.59754133,0.10294365,0.0006872893,0.062372033,876.4558,745.61365,951
18750,0.0,0.96359754,1.5352371,0.9432872,0.10348366,0.11185271,0.0071809296,-0.13964973,876.5086,864.2796,1000
18751,0.0,0.9290776,0.50595564,0.6161916,-0.10027436,0.13559453,0.0024594974,-0.06795089,876.6052,426.8568,999
18752,0.0,0.99967897,0.3489734,0.24384853,-0.3043057,0.07343009,-0.52542835,0.16438675,876.7384,808.5481,998
18753,0.0,0.99176615,0.13209763,0.45449358,0.66165274,0.13456973,0.0077320994,0.011089625,877.6186,732.4673,997
18754,0.0,0.9910001,0.44815502,0.4232445,0.7971138,0.11720679,-0.03250474,0.24857724,877.8787,766.5223,996
18755,0.0,0.90612507,0.29786164,-0.034096096,0.39816582,0.13085783,0.00037685945,-0.088814154,878.9406,22.379715,995
18756,0.0,0.9833074,0.2717843,0.6954319,0.25639996,0.07515358,-0.029121751,0.3376861,879.28595,818.2408,994
18757,0.0,0.9937978,0.53365594,0.3701857,0.49665993,0.12080431,-0.09262435,0.24180478,879.31995,491.3015,993
18758,0.0,0.8075705,0.5491362,0.499963,0.08227471,0.12324426,-0.0016351865,0.047518898,879.76874,745.61365,992
18759,0.0,0.999248,0.65812415,0.061102934,-0.5984287,0.08887161,0.11230911,-0.103799075,880.0756,500.70316,991
18760,0.0,0.896572,0.29144377,-0.15809098,0.12398805,0.13515218,0.00089961546,-0.012245362,880.1556,864.2796,990
18761,0.0,0.798283,0.57279485,0.3637386,0.6343444,0.094789274,0.0033249846,-0.2495958,880.301,856.1877,989
18762,0.0,0.99305606,0.26462686,0.14413074,-0.21100865,0.1191576,0.030350517,-0.03224429,880.58044,876.4558,988
18763,0.0,0.9990257,0.7901098,0.75672936,0.025039567,0.12249177,0.19982097,-0.1983698,880.88306,555.8414,987
18764,0.0,0.9713902,-0.069137864,0.468915,0.49294612,0.11841813,-0.0072606066,-0.01832947,880.90076,745.61365,986
18765,0.0,0.9545757,0.89253265,1.0623645,0.7645996,0.062240355,-0.009498749,0.1123157,881.0165,642.581,985
18766,0.0,0.9993092,0.50099605,0.67447615,-0.027237017,0.12209432,-0.6601854,0.233446,881.0656,426.8568,984
18767,0.0,0.99946624,0.4144653,0.6303504,-0.056442883,0.12302929,-0.6589163,0.21729249,881.157,788.9366,983
18768,0.0,0.95276874,1.1089962,0.9782596,0.40071738,0.101373136,-0.0038754756,0.33505288,881.38,876.4558,982
18769,0.0,0.99629444,0.20398407,0.74189836,0.42400202,0.13472587,0.041642107,-0.08143013,881.4635,836.4655,981
18770,0.0,0.9999647,0.20897919,0.57947356,-0.29143307,0.115878,-0.46142748,-0.086180754,882.0806,612.22107,980
18771,0.0,0.9999477,0.14062257,0.54122365,-0.31508178,0.11937674,-0.4865849,-0.070370995,882.135,405.76398,979
18772,0.0,0.9817313,-0.11179222,0.8146489,0.13543865,0.12618116,0.0041470528,-0.11570043,882.4755,836.4655,978
18773,0.0,0.9999694,0.49603027,0.63841647,0.20879814,0.12498199,-0.5706225,0.13263741,882.6752,788.9366,977
18774,0.0,0.99982905,0.6194344,0.7693669,-0.034525696,0.12626082,-0.6643498,0.13604794,882.73425,670.50433,976
18775,0.0,0.9764561,0.72284836,0.5728621,-0.041545074,0.06759794,0.023516467,-0.14449303,882.8146,827.6208,975
18776,0.0,0.9971148,0.3262855,0.04931486,-0.17900406,0.09993894,0.03372042,0.04966933,882.8613,700.98535,974
18777,0.0,0.8467387,0.009083652,0.54494405,0.49922705,0.12490389,0.0021923906,-0.09258058,882.867,514.43524,973
18778,0.0,0.9475258,0.06951419,0.019766293,-0.052283164,0.1369801,-0.0017882842,0.04103893,882.9001,766.5223,972
18779,0.0,0.9955954,0.8881026,0.6449848,-0.22760308,0.059012447,-0.064606205,0.16985534,883.77985,589.41943,971
18780,0.0,0.99399114,0.7061414,0.64334387,0.7474094,0.085864246,0.051022787,-0.3344235,884.1613,369.74762,970
18781,0.0,0.9977377,0.11921297,0.027865794,0.6942133,0.13188173,0.02718909,0.02069385,884.1918,631.0118,969
18782,0.0,0.9972043,0.3881115,0.7019937,-0.19853492,0.10493341,0.04042897,-0.16876782,884.21783,567.17737,968
18783,0.0,0.63900644,1.7186197,1.229046,0.31857246,0.09268255,0.0018737856,-0.24661434,884.34424,600.3681,967
18784,0.0,0.6934784,-0.366307,0.74198544,0.23698708,0.11448666,1.296209e-05,0.12814167,884.3471,808.5481,966
18785,0.0,0.9985195,-0.009001054,0.06594006,0.22015604,0.09107053,0.08565705,-0.15338095,884.3555,818.2408,965
18786,0.0,0.9031497,1.0585954,0.40554687,-0.017698983,0.13214114,-0.0015741923,0.0984355,884.4848,479.98,964
18787,0.0,0.9993207,0.8194052,0.83036846,0.08042175,0.096801214,-0.76684177,0.07754356,884.6122,612.22107,963
18788,0.0,0.9833192,0.103227,0.59538376,0.031539496,0.11712266,-0.027249347,0.18353426,884.6975,642.581,962
18789,0.0,0.9949359,1.0245185,0.92005175,0.20835212,0.07472379,-0.1379301,0.15628392,884.74854,846.0886,961
18790,0.0,0.99879116,0.525213,0.0607107,0.2291241,0.099848144,-0.01142773,0.1415268,884.9977,777.5647,960
18791,0.0,0.9107897,0.14367077,0.4112276,0.033359025,0.133416,0.00040653665,0.044117212,885.12683,777.5647,959
18792,0.0,0.9959911,1.3045422,1.0110549,0.2933038,0.07277481,0.112909354,0.019738415,885.3584,818.2408,958
18793,0.0,0.87472606,0.16966467,0.23112482,0.011276071,0.12636165,0.0006419566,-0.12262067,885.4046,856.1877,957
18794,0.0,0.97377735,-0.12444603,0.71520174,-0.034910046,0.1254339,0.002952033,0.04625299,885.47095,818.2408,956
18795,0.0,0.9875572,-0.011718837,0.06271973,0.66304916,0.081400104,0.034722786,-0.10114429,885.7149,732.4673,955
18796,0.0,0.9012514,0.98812056,1.0594937,0.5597055,0.10828934,-0.008683384,0.4952178,886.13995,745.61365,954
18797,0.0,0.97632635,-0.2947118,0.53427356,0.3471557,0.11794137,-0.010045173,0.024041258,886.5009,612.22107,953
18798,0.0,0.98844045,0.51598334,0.64919364,0.013987452,0.109850734,-0.023892434,0.2546666,886.52484,323.74356,952
18799,0.0,0.5093678,-0.47460133,0.33741665,0.22719704,0.09828325,0.00052941084,-0.1364736,886.5461,300.2114,951
18800,0.0,0.8924152,-0.5383223,0.50083274,0.007568077,0.119528756,-0.0022042536,0.117486686,887.08563,798.8845,1000
18801,0.0,0.86290216,0.26621392,0.42846122,0.76569533,0.11144541,0.0043564453,-0.3440402,887.2748,788.9366,999
18802,0.0,0.9969134,0.50862944,0.9669339,0.42588305,0.051702064,-0.14335684,0.19583891,887.275,886.5461,998
18803,0.0,0.9769784,0.73310465,0.65905243,0.57212204,0.13293672,-0.003894421,-0.031178609,887.33386,788.9366,997
18804,0.0,0.98606855,0.6037755,-0.38398656,-0.4657914,0.12764521,0.00093185675,-0.036045108,887.34796,886.5461,996
18805,0.0,0.99174887,-0.16614445,0.6945444,-0.1535206,0.1175601,0.018597463,-0.14399192,887.39606,856.1877,995
18806,0.0,0.9990437,1.1320586,0.5607329,0.30155376,0.046696782,0.16803071,-0.028980428,887.44336,653.7346,994
18807,0.0,0.95822525,0.4344659,0.64735085,0.3047327,0.11674259,0.002655779,0.10819539,887.5129,653.7346,993
18808,0.0,0.9867007,0.22706237,0.44815344,0.35745287,0.09729999,-0.048517473,0.26412785,887.5415,663.1513,992
18809,0.0,0.66818964,-0.24541695,0.6244088,0.25591716,0.11894144,-0.0009624307,0.13486668,888.0717,721.9437,991
18810,0.0,0.7339114,0.8173069,0.2501602,-0.03283705,0.13310272,0.00025765944,-0.10940223,888.3757,711.4256,990
18811,0.0,0.841209,-0.51094604,0.65015364,0.0036039853,0.11971459,-0.0011150746,0.14835511,888.8219,836.4655,989
18812,0.0,0.9880117,1.5262508,1.2041479,0.41091877,0.11199574,-0.05738407,0.35096696,888.89465,745.61365,988
18813,0.0,0.9091427,0.5694777,0.44411612,-0.12691927,0.12891753,-0.0011423862,0.129651,888.9971,670.50433,987
18814,0.0,0.99555916,0.2616142,0.53496784,0.6656526,0.10397522,0.12164243,-0.33232048,889.2065,426.8568,986
18815,0.0,0.9475861,0.1782575,-0.12814608,-0.33362082,0.116412506,-0.0034973866,0.09303898,889.3297,846.0886,985
18816,0.0,0.99841815,1.0676085,0.97188914,0.6871433,0.10607314,-0.37116757,0.42039195,889.4564,886.5461,984
18817,0.0,0.9978599,1.0639343,0.9681158,0.7055955,0.10757867,-0.36932996,0.42430732,889.5759,612.22107,983
18818,0.0,0.9956649,0.27965567,0.42077437,0.19699554,0.08077867,0.023333142,0.108021654,889.95245,555.8414,982
18819,0.0,0.9606916,0.7560259,-0.031681105,-0.039966192,0.053777862,0.0066153305,-0.032822616,889.9737,670.50433,981
18820,0.0,0.9896573,0.8748807,0.77647704,-0.15048169,0.08647205,-0.01777955,0.09435483,890.4527,886.5461,980
18821,0.0,0.54824245,1.1151845,0.8424231,0.5197472,0.1296763,0.0009291843,-0.30249745,890.6264,680.6962,979
18822,0.0,0.5084151,0.90092725,0.73924524,0.11602819,0.12744136,0.0008388505,-0.47144642,890.7748,721.9437,978
18823,0.0,0.99732435,0.516924,0.21421534,0.5362544,0.102975234,0.1600597,-0.0806077,890.793,755.8577,977
18824,0.0,0.99316937,0.27145553,0.14784564,-0.15402362,0.096507564,0.05807984,-0.19173151,891.05743,876.4558,976
18825,0.0,0.98268086,-0.11523385,0.39747536,0.54225063,0.1353076,0.0034118486,-0.021496665,891.0593,827.6208,975
18826,0.0,0.79018086,0.67694163,0.48703727,0.4529212,0.109299794,0.00016436134,-0.24828674,891.33734,818.2408,974
18827,0.0,0.58157206,1.2275091,0.92886984,0.36018807,0.113578334,-0.0005014486,-0.20613837,891.5346,250.55858,973
18828,0.0,0.9998648,0.7264,0.6810042,0.1286907,0.12491444,-0.59609604,0.15335204,891.7349,620.59863,972
18829,0.0,0.99907386,0.28143957,-0.068040535,0.37632167,0.105912045,-0.01072693,0.11623862,891.84424,788.9366,971
18830,0.0,0.55008423,0.58067024,0.76203614,0.07541104,0.08470404,0.0014897004,-0.34643653,892.0316,856.1877,970
18831,0.0,0.9992405,0.9592831,1.112968,0.3509432,0.08359662,-0.20035699,-0.12170473,892.05725,670.50433,969
18832,0.0,0.93534905,1.4706284,0.9052018,0.19063827,0.10964407,-0.009682882,0.27075803,892.07074,777.5647,968
18833,0.0,0.9925263,0.3482025,0.28364402,-0.14336738,0.06248787,-0.017355764,0.1619015,892.24005,670.50433,967
18834,0.0,0.9962936,0.15125696,-0.16662577,0.16983648,0.10977758,-0.02045941,-0.04762583,892.48816,886.5461,966
18835,0.0,0.99923307,0.5976526,0.266569,-0.044783846,0.08168499,0.32993144,0.021633841,892.7642,864.2796,965
18836,0.0,0.4995205,1.2770436,0.9881595,0.2182061,0.09764806,-0.0011403396,0.088416204,892.8677,-297.49542,964
18837,0.0,0.99987966,0.15457621,0.60543597,-0.27740648,0.114598475,-0.46081156,-0.06660756,893.1515,312.0921,963
18838,0.0,0.99802244,0.5458396,0.49054587,0.8115356,0.07523301,-0.00076971675,0.1771203,893.3209,589.41943,962
18839,0.0,0.9998697,0.1672349,0.6140834,-0.27185482,0.11490977,-0.46488774,-0.06472573,893.4524,788.9366,961
18840,0.0,0.9735848,-0.55283386,0.57217675,0.14041717,0.11832779,0.010653991,-0.13771994,893.5348,600.3681,960
18841,0.0,0.5846907,1.3806193,0.98589087,0.3655751,0.12229845,-0.00017602283,-0.21368924,893.5771,876.4558,959
18842,0.0,0.9802688,0.5997675,-0.08503963,-0.18701644,0.07396803,0.019947385,-0.2025749,893.97504,755.8577,958
18843,0.0,0.47376534,-0.5009598,0.28009334,0.21528374,0.09934182,0.00043413372,-0.14916755,894.23627,788.9366,957
18844,0.0,0.99975324,-0.23222147,0.29134932,-0.33788,0.056108214,-0.054353226,-0.045485422,894.2738,467.7931,956
18845,0.0,0.99943703,0.62548584,0.5818206,0.26143786,0.13210426,-0.5240762,0.11637536,894.3706,555.8414,955
18846,0.0,0.99947757,0.40444034,0.80216825,-0.060704697,0.098890655,-0.71527135,0.27096197,894.72174,161.8828,954
18847,0.0,0.9998741,0.6108873,0.32966143,0.6114283,0.12133576,-0.3700044,-0.016321223,894.9658,788.9366,953
18848,0.0,0.5486775,1.459309,1.096822,0.2997618,0.08236063,0.0014459166,-0.10907702,895.31287,369.74762,952
18849,0.0,0.48894924,-0.3042887,0.34887987,0.28352883,0.09514395,0.0005503847,-0.10863599,895.5187,745.61365,951
18850,0.0,0.9850995,-0.1511903,0.31035256,0.38212708,0.08282599,-0.001624264,-0.11434883,895.56067,886.5461,1000
18851,0.0,0.9992282,0.44903815,0.64798117,-0.03924224,0.11664708,-0.64653516,0.20648842,895.6907,818.2408,999
18852,0.0,0.998472,-0.26340416,-0.277827,0.9205227,0.07998368,-0.030173706,-0.01942871,895.74054,577.3295,998
18853,0.0,0.6500411,1.5029839,0.6581648,-0.033393733,0.07440341,-0.00018774334,0.22300932,895.74554,788.9366,997
18854,0.0,0.77397424,0.848635,0.44576293,-0.29652986,0.0964048,0.0009330235,0.04499907,895.8384,836.4655,996
18855,0.0,0.9038974,-0.41041023,0.197911,-0.3173288,0.11921453,0.0011832421,-0.046109684,895.839,798.8845,995
18856,0.0,0.999492,1.0129986,1.01827,0.38127047,0.10623035,0.2369604,0.16232702,895.9616,382.79114,994
18857,0.0,0.462736,1.3665024,0.9791482,0.2546778,0.10253062,0.0011460308,-0.14686653,896.1995,836.4655,993
18858,0.0,0.95793796,0.7928537,0.91318375,0.74895316,0.08281184,-0.019807842,0.30286455,896.2178,864.2796,992
18859,0.0,0.999881,0.781023,0.11579652,-0.5442471,0.09084215,0.12035913,-0.07477738,896.251,827.6208,991
18860,0.0,0.97298133,0.5924374,0.91137815,0.34841067,0.1195089,-0.018298812,0.13823073,896.2757,395.66486,990
18861,0.0,0.9145231,7.686366e-05,0.45886788,0.013714711,0.12789054,0.0020253682,-0.13824606,896.3223,846.0886,989
18862,0.0,0.99692255,-0.6853561,0.51864433,0.29848012,0.096004136,-0.08796087,0.16381268,896.48883,680.6962,988
18863,0.0,0.9989786,0.8057254,0.4125299,-0.31332985,0.06994535,0.11762878,-0.17064905,896.4983,653.7346,987
