,,phi_1,theta_1,theta_2,theta_3,theta_4,theta_5,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\theta_5$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,
54692,0.9931873743692012,0.99999267,0.38325083,0.109365396,-0.25395545,-0.6664479,-0.09498764,0.0020325503,0.0020943782,8.6344414e-07,7248.6445,7248.4272,958
54693,0.9941577576564253,0.99990207,0.38067508,0.056571316,-0.2650121,-0.6512512,-0.06999295,0.0019939968,0.00032453402,2.5559959e-05,7248.6455,7247.908,957
54694,0.995129089049158,0.98744076,0.39475054,0.13375914,-0.24719149,-0.6424668,-0.10487581,0.0020115145,-2.9142182e-06,0.00013464174,7248.6465,7246.5283,956
54695,0.9951290890509682,0.999646,0.36243528,0.03510199,-0.29441884,-0.64220446,-0.07810646,0.001929954,-0.000104309365,6.250679e-05,7248.6465,7247.155,955
54696,0.9951290890482529,0.9986145,0.40415856,0.07155724,-0.28846583,-0.61633706,-0.09471524,0.002000533,-2.2832173e-05,2.7922362e-05,7248.6465,7244.175,954
54697,0.9980487811047523,0.99901205,0.3847225,0.0723523,-0.27721304,-0.7121099,-0.10772061,0.0019779077,-4.3241842e-05,3.7322894e-05,7248.6494,7246.6523,953
54698,1.0,0.99878526,0.42303982,0.10026973,-0.26838532,-0.6573843,-0.11964142,0.00191686,-6.7329574e-06,6.292953e-05,7248.6514,7247.908,952
54699,0.9759776129306402,0.99862176,0.3994674,0.085451946,-0.29969713,-0.6962019,-0.1250634,0.0020075105,-6.724861e-05,9.826549e-05,7248.6523,7246.1836,951
54700,0.9514426445689118,0.9998569,0.39342305,0.06792111,-0.2599714,-0.650773,-0.14455968,0.001986199,-8.871373e-05,9.909603e-06,7248.653,7247.729,1000
54701,0.9528373806678545,0.9993591,0.36103022,0.089847945,-0.3098915,-0.64571935,-0.105091795,0.0019878193,9.790296e-05,-2.426092e-05,7248.6543,7248.382,999
54702,0.95376834042122,0.99996406,0.4038718,0.06988257,-0.3023661,-0.65621525,-0.11257589,0.0019380742,-0.000989136,7.050669e-05,7248.6553,7245.8213,998
54703,0.9537683404203526,0.99972105,0.35879648,0.09748304,-0.26032427,-0.63067067,-0.07096133,0.0019468119,2.6548205e-05,-2.97182e-05,7248.6553,7248.4854,997
54704,0.9537683404194851,0.9985204,0.43832326,0.070552826,-0.30026552,-0.66627294,-0.12564367,0.0019847625,-9.458542e-06,-3.4022382e-06,7248.6553,7246.589,996
54705,0.9556329895647785,0.9938389,0.40333906,0.1262297,-0.26345703,-0.64190453,-0.083976686,0.0019145621,-6.077662e-06,9.6517884e-05,7248.657,7246.95,995
54706,0.9556329895630402,0.9999933,0.37319976,0.08076793,-0.26860142,-0.6175056,-0.07129385,0.0019378712,-6.609836e-05,3.0937386e-05,7248.657,7248.326,994
54707,0.9593732313313917,0.99750054,0.38673788,0.07657999,-0.3002834,-0.63502634,-0.10178377,0.0020007666,1.0377638e-05,-4.9638635e-05,7248.661,7248.0225,993
54708,0.9598417896794396,0.9999985,0.3834131,0.04881131,-0.2598776,-0.6574839,-0.09045234,0.001990966,0.0019206426,4.4838373e-05,7248.6616,7248.4854,992
54709,0.9603105768689899,0.9989475,0.43274134,0.076690435,-0.28204015,-0.66499615,-0.10737308,0.0020195886,-7.530984e-05,6.4620326e-05,7248.662,7248.4272,991
54710,0.9617183126194364,0.99992615,0.40060887,0.10048802,-0.24755332,-0.66174054,-0.14301026,0.001954068,-0.00053762406,4.2147225e-05,7248.6636,7244.66,990
54711,0.9621880163045641,0.9999798,0.38134086,0.0622284,-0.24329269,-0.6511326,-0.09640913,0.0019276349,0.0016018592,-1.4429419e-05,7248.664,7247.532,989
54712,0.9631281119956235,0.9995696,0.3598611,0.0785647,-0.2596253,-0.677931,-0.05747107,0.0019740714,-8.391411e-05,2.4577877e-05,7248.665,7248.382,988
54713,0.9631281119938716,0.9999528,0.42214382,0.069190525,-0.27501804,-0.68367887,-0.09847546,0.0020159425,6.325423e-05,1.6221193e-05,7248.665,7248.537,987
54714,0.964069126196423,0.9988829,0.39441684,0.07761464,-0.28309593,-0.6840772,-0.15071878,0.001930882,-3.4923956e-05,4.25921e-05,7248.666,7247.0117,986
54715,0.9659539137221858,0.99954826,0.3534277,0.074260935,-0.25266966,-0.6232113,-0.08536162,0.0019808845,0.00015358857,-2.90619e-05,7248.668,7238.159,985
54716,0.9668976888428673,0.99996847,0.44033384,0.07326143,-0.2950121,-0.6705125,-0.13302492,0.0019632017,0.0005704583,3.2331068e-06,7248.669,7248.1484,984
54717,0.9668976888437467,0.99999756,0.38278684,0.10747403,-0.2521083,-0.6659561,-0.09375652,0.0020347107,0.0021141,1.9895172e-06,7248.669,7245.7417,983
54718,0.9678423860691128,0.99914134,0.4247924,0.08005966,-0.277519,-0.6707407,-0.089404136,0.0019760502,-1.0401772e-05,5.450173e-05,7248.67,7248.537,982
54719,0.9697345504455562,0.99497646,0.33880937,0.055957947,-0.26886046,-0.68859524,-0.057278033,0.0019792698,4.502639e-06,1.0226485e-06,7248.672,7245.654,981
54720,0.9702081692642004,0.9996833,0.35358876,0.07101471,-0.26477548,-0.6514975,-0.06371513,0.0019224231,-1.2642749e-05,4.896207e-05,7248.6724,7247.5947,980
54721,0.9716304140660332,0.9996128,0.39058304,0.072293475,-0.24075727,-0.6294792,-0.082292855,0.0020143355,-0.000108022,3.9324517e-05,7248.674,7246.4517,979
54722,0.9735299841626869,0.9993231,0.35402098,0.06790367,-0.25728428,-0.63622373,-0.0746557,0.0019538181,-0.00011813418,0.00010903679,7248.676,7248.4272,978
54723,0.9735299841644578,0.9999989,0.39324942,0.10054358,-0.30252805,-0.65583724,-0.09911494,0.0019150705,0.0021969322,5.805467e-06,7248.676,7248.6523,977
54724,0.9735299841653432,0.9982611,0.3585064,0.04281298,-0.31009978,-0.62889856,-0.0815702,0.0019220444,-7.173001e-06,4.260415e-05,7248.676,7247.5947,976
54725,0.9744811614060381,0.99999243,0.34797683,0.06863698,-0.2724891,-0.6778019,-0.071068004,0.0019725924,0.004363815,1.1325005e-05,7248.677,7247.086,975
54726,0.9744811614069243,0.99997,0.384943,0.06640754,-0.27905247,-0.64632565,-0.06544164,0.0019271346,0.001802673,-1.484405e-05,7248.677,7244.3213,974
54727,0.9754332679853477,0.9995179,0.43372223,0.089307874,-0.2720823,-0.6532799,-0.13440551,0.0020160107,5.278139e-05,1.5718824e-05,7248.6777,7246.8135,973
54728,0.9759096700585911,0.9981612,0.41871452,0.11487263,-0.27312618,-0.6646756,-0.14768682,0.0019882496,4.0754885e-06,-3.4225188e-05,7248.678,7248.4854,972
54729,0.975909670056816,0.99601835,0.35684383,0.030883815,-0.27214193,-0.63294226,-0.055541478,0.0019835753,6.7466603e-06,5.616893e-05,7248.678,7248.1484,971
54730,0.9763863048094983,0.9999809,0.39049742,0.05789479,-0.27042335,-0.64507455,-0.099808,0.0019748805,-0.0018695054,8.27128e-05,7248.6787,7248.537,970
54731,0.9773402727900408,0.9998873,0.44538507,0.09503343,-0.2674857,-0.6624855,-0.13092953,0.0020042486,0.00011072166,-1.4039109e-05,7248.6797,7247.8457,969
54732,0.977340272787374,0.99976486,0.39270335,0.06279745,-0.29617086,-0.6588822,-0.09138245,0.0019793622,-0.000540802,9.411558e-05,7248.6797,7247.213,968
54733,0.9773402727864852,0.9943336,0.3693503,0.081858344,-0.28564444,-0.6401456,-0.06615819,0.0018996955,1.3820486e-05,1.8150555e-05,7248.6797,7248.4854,967
54734,0.9778176062444508,0.9981805,0.410659,0.09017053,-0.30570337,-0.6414052,-0.12508407,0.0019546335,4.0934818e-05,-3.9620896e-05,7248.68,7247.0117,966
54735,0.9797292725140969,0.9989775,0.32780826,0.056969315,-0.29062948,-0.6301635,-0.06039958,0.0019419076,-7.051622e-05,5.546472e-05,7248.682,7248.6523,965
54736,0.9802077727588923,0.99999046,0.38284805,0.08949168,-0.26920825,-0.69461626,-0.10070933,0.0019991351,0.0044051018,-4.7560694e-05,7248.6826,7247.2744,964
54737,0.9802077727562178,0.99619365,0.4191588,0.13211061,-0.25319272,-0.6657684,-0.14233096,0.0019869194,-1.7109176e-05,0.00011122157,7248.6826,7247.791,963
54738,0.9802077727553263,0.99979544,0.3940063,0.045775168,-0.28819323,-0.67078483,-0.0710728,0.002012005,-0.00025194022,4.5301276e-05,7248.6826,7233.943,962
54739,0.9802077727571092,0.99457836,0.42414176,0.099609874,-0.29912683,-0.6293651,-0.09686041,0.001978482,7.5314683e-06,-1.4362024e-07,7248.6826,7248.203,961
54740,0.9802077727580008,0.994485,0.3967325,0.0998725,-0.22415285,-0.66309524,-0.08945602,0.0020257414,-9.825483e-06,9.928823e-05,7248.6826,7248.6523,960
54741,0.9802077727580008,0.99825966,0.43017086,0.10598037,-0.2634493,-0.6254757,-0.10915457,0.0019913684,3.9388347e-06,8.150387e-06,7248.6826,7246.8135,959
54742,0.9806865067025439,0.99745756,0.3919824,0.04401136,-0.27952546,-0.65559703,-0.057765376,0.0020170992,1.667659e-05,-1.876922e-05,7248.683,7244.5283,958
54743,0.9816446761483795,0.9975427,0.44517103,0.11316076,-0.27685046,-0.65810543,-0.121086605,0.0019625588,1.3951961e-05,2.9615194e-05,7248.684,7248.6523,957
54744,0.9830836859236659,0.9998112,0.40374285,0.0942908,-0.28089288,-0.66158396,-0.1490368,0.0019902957,1.7193419e-05,-2.755712e-05,7248.6855,7247.213,956
54745,0.9830836859254541,0.99509907,0.3235909,0.046419997,-0.2760442,-0.6734462,-0.039569814,0.001961889,-6.572372e-07,5.6229306e-05,7248.6855,7247.155,955
54746,0.9830836859227718,0.99832296,0.34555689,0.041475702,-0.26568288,-0.60828054,-0.071797065,0.0019561937,1.3668088e-06,-3.0529029e-07,7248.6855,7247.4634,954
54747,0.9835638244646786,0.9990508,0.3585934,0.06388589,-0.25651258,-0.6683329,-0.09407746,0.0019536382,-5.3294345e-05,1.2460765e-05,7248.686,7247.5947,953
54748,0.9835638244673623,0.993018,0.409085,0.12841222,-0.22498079,-0.6238751,-0.11512098,0.0019466628,1.0413832e-05,3.854322e-06,7248.686,7248.074,952
54749,0.9840441975100587,0.9996306,0.3892322,0.050169393,-0.26928672,-0.6663293,-0.13799877,0.0019502229,-1.6840397e-05,1.0645403e-05,7248.6865,7247.4634,951
54750,0.9594430925701491,0.9999014,0.38765866,0.07350098,-0.30011195,-0.69673383,-0.08682765,0.0020216622,-0.00015719443,3.5511475e-05,7248.6865,7248.074,950
54751,0.9366696351209993,0.9948724,0.400407,0.08321193,-0.22907478,-0.6649876,-0.09440319,0.0020345,1.4543641e-05,-1.4644756e-05,7248.6885,7248.4272,999
54752,0.936669635123555,0.9996809,0.37815347,0.050175752,-0.3127259,-0.6864316,-0.074494556,0.0019743713,3.864999e-05,1.8048066e-05,7248.6885,7247.791,998
54753,0.9385008557230403,0.99624014,0.39981356,0.054967105,-0.24388373,-0.66716516,-0.12673973,0.0019414285,-5.032167e-06,7.070832e-05,7248.6904,7246.891,997
54754,0.9389592199893767,0.997066,0.4017545,0.09626946,-0.26706547,-0.6486098,-0.11645382,0.0019063777,-1.8803881e-05,2.0015861e-05,7248.691,7248.4272,996
54755,0.940335656422019,0.9953597,0.4099697,0.10655332,-0.27879754,-0.6335896,-0.0997331,0.0019382475,-1.928461e-05,6.304498e-05,7248.6924,7247.213,995
54756,0.9407949168050377,0.99739534,0.32942477,0.040299993,-0.26028293,-0.6463033,-0.05414178,0.0020100502,2.7483524e-05,-3.1642834e-05,7248.693,7248.4854,994
54757,0.9412544014919025,0.99429256,0.39303964,0.10192351,-0.24692266,-0.6368091,-0.05458918,0.0019563865,5.9503673e-06,6.158734e-05,7248.6934,7244.062,993
54758,0.9421740442171418,0.9926921,0.36875036,0.090032145,-0.22901034,-0.6108441,-0.09588979,0.0019343143,-4.6125165e-06,7.576754e-05,7248.6943,7248.5996,992
54759,0.9430945854670717,0.9991492,0.37532738,0.07922929,-0.29608437,-0.68168193,-0.10175208,0.0018986698,5.6480545e-05,-2.9373328e-05,7248.6953,7248.6865,991
54760,0.9435551933132098,0.9970723,0.3578469,0.059731677,-0.2817367,-0.62933695,-0.103684165,0.0020500564,-1.4099112e-05,3.6912326e-05,7248.696,7243.0664,990
54761,0.9440160261221572,0.99919736,0.34166464,0.051876374,-0.29907086,-0.6690883,-0.07515671,0.0019229774,5.3866366e-05,-1.9054474e-05,7248.6963,7247.0117,989
54762,0.9440160261221572,0.9939868,0.40014204,0.09876608,-0.29557768,-0.64580333,-0.13667297,0.0019630666,-6.732958e-06,2.8627188e-05,7248.6963,7248.4272,988
54763,0.9440160261204401,0.99757254,0.38218418,0.1066503,-0.29813364,-0.6641849,-0.13536185,0.00196669,-3.834642e-05,9.4783514e-05,7248.6963,7247.908,987
54764,0.9449383670602933,0.9999288,0.38081256,0.09565473,-0.28057128,-0.6395269,-0.09720503,0.001976412,0.00015011059,5.1169518e-05,7248.6973,7248.4854,986
54765,0.9458616091619505,0.9983866,0.37710255,0.11377332,-0.28401634,-0.65285635,-0.10256907,0.0020529365,1.3790912e-05,-6.0407633e-06,7248.698,7248.4272,985
54766,0.9458616091619505,0.99553686,0.4517546,0.08888455,-0.2859408,-0.659062,-0.13750526,0.0020076586,1.1572568e-05,-3.0001698e-05,7248.698,7243.9497,984
54767,0.9467857533093235,0.9957057,0.41730618,0.12915824,-0.25983456,-0.6698426,-0.12926202,0.0020499367,-5.183702e-06,2.8778812e-05,7248.699,7244.9756,983
54768,0.9467857533076013,0.99986,0.39552668,0.07180652,-0.29035798,-0.69888777,-0.1252094,0.002024925,-0.00037308907,6.0508708e-05,7248.699,7248.5996,982
54769,0.9486367512596634,0.9971075,0.34598675,0.06906304,-0.24261029,-0.64013195,-0.06965048,0.0019086212,-1.453877e-05,4.8794747e-05,7248.701,7242.482,981
54770,0.9491000659030857,0.9999471,0.3905256,0.09069556,-0.24703999,-0.62368345,-0.08992438,0.0019335612,-0.0006623941,2.8289869e-05,7248.7017,7248.382,980
54771,0.9518847095785631,0.9989743,0.35448176,0.06465695,-0.28123328,-0.67282003,-0.050929498,0.0019587278,1.3784115e-06,-2.4473937e-05,7248.7046,7246.101,979
54772,0.952349610525517,0.9999846,0.37725684,0.061067563,-0.28404546,-0.68835,-0.07087269,0.0019906142,0.0032457812,-1.4983351e-05,7248.705,7247.908,978
54773,0.9523496105263832,0.99992263,0.36493385,0.06912372,-0.2511136,-0.66903305,-0.098408945,0.0019640035,-0.00039027308,-5.9134204e-06,7248.705,7240.7236,977
54774,0.9523496105281155,0.9970881,0.37273496,0.07594424,-0.32068,-0.64681023,-0.08094585,0.0019151145,1.3995334e-05,8.409682e-06,7248.705,7248.326,976
54775,0.953280093707322,0.9999475,0.36030975,0.048162267,-0.26665184,-0.6610553,-0.09287906,0.0019570638,0.00056421274,-4.909452e-05,7248.706,7247.3438,975
54776,0.953280093708189,0.9999654,0.402401,0.03954575,-0.28298867,-0.6872363,-0.11327467,0.0019762248,0.00026481214,1.4221798e-06,7248.706,7245.1885,974
54777,0.9542114860062086,0.99665326,0.3645473,0.05270203,-0.28483748,-0.68495715,-0.06116208,0.002039526,-1.7497903e-05,7.534965e-05,7248.707,7248.4272,973
54778,0.9551437883104167,0.99993414,0.3721464,0.029912774,-0.28860793,-0.6585728,-0.06097735,0.0019961065,-0.0004990852,4.7905694e-05,7248.708,7246.367,972
54779,0.9556102809921113,0.9999162,0.40701947,0.098607175,-0.28285936,-0.6495001,-0.13644776,0.0019988355,1.7183691e-05,-3.1268915e-05,7248.7085,7248.382,971
54780,0.9593504338851193,0.9927956,0.395259,0.09593204,-0.21346015,-0.62885183,-0.093303196,0.001993465,7.3417673e-06,4.564042e-05,7248.7124,7247.2744,970
54781,0.9598189810971375,0.9939512,0.38505885,0.08185322,-0.29190987,-0.63233244,-0.049757488,0.0019585225,-1.8947998e-06,1.2196856e-05,7248.713,7243.797,969
54782,0.9621651519665911,0.9975934,0.33766395,0.036597453,-0.27757412,-0.6335313,-0.09255395,0.0019423281,-1.7680193e-05,4.555294e-05,7248.7153,7246.367,968
54783,0.9621651519657161,0.99552554,0.4019167,0.12669721,-0.2500902,-0.64368725,-0.13310954,0.0019688704,2.2889191e-05,-2.3441315e-05,7248.7153,7247.4634,967
54784,0.9626350738873948,0.9941764,0.37900856,0.11133263,-0.24253538,-0.6147795,-0.09064377,0.0020093077,1.6475784e-05,2.512646e-06,7248.716,7247.532,966
54785,0.9631052253217932,0.9999869,0.40324712,0.08062079,-0.31473002,-0.68290746,-0.13503174,0.0019481885,0.0013121347,7.040531e-06,7248.7163,7241.8916,965
54786,0.9631052253209174,0.99875396,0.4103687,0.10159198,-0.2990554,-0.64573234,-0.13581212,0.001960841,-6.51668e-05,8.2223414e-05,7248.7163,7248.537,964
54787,0.9631052253182895,0.9999602,0.40036398,0.07919757,-0.28834143,-0.67891437,-0.0778548,0.0020034418,0.00082317996,9.572634e-06,7248.7163,7247.729,963
54788,0.9640462171579014,0.9956597,0.3556738,0.05826723,-0.26835462,-0.6690969,-0.055451617,0.0020401424,-1.9921303e-05,9.390179e-05,7248.7173,7247.213,962
54789,0.964046217159655,0.99999946,0.42253062,0.12044849,-0.2587892,-0.6825799,-0.1196411,0.0019911118,-0.0004636724,2.4483003e-05,7248.7173,7248.203,961
54790,0.9668747125931283,0.9998573,0.3850803,0.10986812,-0.27054203,-0.66508085,-0.10551765,0.0019738495,-0.0007899906,7.581647e-05,7248.72,7239.5454,960
54791,0.9673469346655964,0.9962503,0.40251416,0.10616736,-0.23235974,-0.64403635,-0.1457433,0.0019805972,-3.978095e-06,3.863759e-05,7248.7207,7242.482,959
54792,0.9673469346647166,0.99598503,0.35486612,0.062350865,-0.24715294,-0.64152694,-0.07571635,0.0019113115,-1.802342e-05,6.0816183e-05,7248.7207,7248.326,958
54793,0.9682920708218714,0.99403137,0.3584371,0.100509554,-0.27324525,-0.62712383,-0.073699474,0.0019335186,1.7274691e-05,3.4977845e-06,7248.7217,7248.1484,957
54794,0.9716073253532302,0.9999633,0.42673942,0.056696877,-0.2794965,-0.6779377,-0.1350187,0.0020043124,0.00016788905,-7.464294e-06,7248.725,7248.0225,956
54795,0.9730316212028653,0.99996996,0.38989514,0.07876692,-0.27869543,-0.65897346,-0.088153824,0.0019019597,-0.002764201,5.715855e-05,7248.7266,7246.95,955
54796,0.9730316212010953,0.99964297,0.3834473,0.08453335,-0.27127045,-0.6366317,-0.12916313,0.0019715962,-0.00024052839,8.886531e-05,7248.7266,7248.4272,954
54797,0.9749339307047648,0.9991338,0.3530706,0.04026735,-0.2738464,-0.6489955,-0.07420651,0.0019465212,9.105721e-05,-6.612857e-05,7248.7285,7248.6865,953
54798,0.9754100889058778,0.9999124,0.36666682,0.041180562,-0.2796831,-0.66383094,-0.04935123,0.0019769082,-0.00043581316,4.930928e-05,7248.729,7247.086,952
54799,0.9515136904569187,0.99257237,0.39830396,0.10709942,-0.27416706,-0.6184008,-0.07827037,0.0019260918,2.90226e-06,7.6078686e-05,7248.7295,7248.326,951
54800,0.9280467545278058,0.9998607,0.3693521,0.07455585,-0.25911775,-0.6374517,-0.08690332,0.001920237,-0.0006943984,8.291737e-05,7248.7305,7246.8135,1000
54801,0.9289534928594783,0.99899435,0.39370748,0.09776575,-0.26247984,-0.6410743,-0.07961262,0.001915887,-3.8494356e-05,1.1005816e-05,7248.7314,7248.4854,999
54802,0.9307696281450375,0.99997026,0.43234006,0.09207669,-0.27981406,-0.6958438,-0.12543301,0.0020227102,-0.00040244078,3.588035e-05,7248.7334,7246.101,998
54803,0.930769628144191,0.99999225,0.37052703,0.07034982,-0.23890188,-0.67300916,-0.10395624,0.0019646173,-0.0022627052,1.9976333e-05,7248.7334,7240.423,997
54804,0.9307696281433444,0.99971545,0.38756752,0.07864851,-0.2703197,-0.6400818,-0.066661745,0.0020436721,-0.00012871258,3.863088e-05,7248.7334,7248.1484,996
54805,0.9325893140335462,0.99914896,0.39948854,0.09952676,-0.31346285,-0.652711,-0.09772905,0.0019578736,1.5144942e-05,2.2013845e-05,7248.7354,7246.891,995
54806,0.9325893140318499,0.9983501,0.4063841,0.10478199,-0.28101447,-0.6287948,-0.14068896,0.0019850903,3.476023e-06,-2.8040522e-06,7248.7354,7248.6523,994
54807,0.9339564127074964,0.9999699,0.43269396,0.09831236,-0.26732287,-0.65503067,-0.119605675,0.0020017072,-0.000997746,-4.0648843e-06,7248.737,7247.729,993
54808,0.934412557469092,0.99440515,0.36137074,0.08783173,-0.26852655,-0.6713957,-0.1296535,0.0019585926,5.1803513e-06,4.782576e-05,7248.7373,7248.6865,992
54809,0.9348689250094581,0.999753,0.38795847,0.09468226,-0.26152718,-0.6544225,-0.10054731,0.0020229958,-0.00026381869,1.3332044e-05,7248.738,7248.6865,991
54810,0.9348689250086079,0.9984644,0.3624127,0.10278278,-0.25402397,-0.6561661,-0.11289196,0.0020010115,-1.8489953e-05,6.949918e-05,7248.738,7237.5996,990
54811,0.9371541082411564,0.9999234,0.3956639,0.08446459,-0.28458446,-0.62847227,-0.09402935,0.0019429115,-0.001148496,8.003525e-05,7248.74,7248.7295,989
54812,0.9399037026772059,0.9972369,0.39285585,0.057723608,-0.25278166,-0.66222197,-0.14052734,0.0019314395,-8.365374e-06,4.952042e-05,7248.743,7246.6523,988
54813,0.9399037026754963,0.9999527,0.42279267,0.0906025,-0.27747574,-0.6862297,-0.16308686,0.0019816482,-0.00088066474,3.026044e-05,7248.743,7248.382,987
54814,0.9399037026763511,0.9997565,0.37131822,0.042686947,-0.28101122,-0.6257426,-0.05335331,0.001970063,-0.00016277985,5.1892424e-05,7248.743,7246.5283,986
54815,0.9417412459865347,0.9999861,0.4018428,0.07307469,-0.25955066,-0.6706683,-0.08103559,0.0020302471,-0.0016976864,1.9010335e-05,7248.745,7248.326,985
54816,0.9435823817564714,0.9963727,0.35180625,0.098530665,-0.27468458,-0.63766813,-0.11798597,0.0019811294,-6.9859084e-06,8.324126e-05,7248.747,7247.661,984
54817,0.9458888640660618,0.9955404,0.44421777,0.08715584,-0.28673133,-0.6509417,-0.13972235,0.0020127292,1.4306915e-05,2.6967205e-06,7248.7495,7248.5996,983
54818,0.946813034839969,0.9956593,0.3590583,0.05681666,-0.2815964,-0.63530004,-0.05590254,0.0018777337,-1.1078498e-06,2.9656776e-05,7248.7505,7247.661,982
54819,0.9472754587802806,0.9987398,0.40570873,0.10982302,-0.28676713,-0.63828206,-0.09856889,0.0019477026,-6.8995054e-05,8.496902e-05,7248.751,7247.661,981
54820,0.9477381085678044,0.9992951,0.4035742,0.07470268,-0.3079504,-0.6546836,-0.09696971,0.002037126,5.55702e-05,-3.3644446e-05,7248.7515,7248.4854,980
54821,0.9486640861283433,0.9988729,0.39168203,0.08001817,-0.28414866,-0.6952425,-0.07884767,0.001962333,5.714407e-05,-2.7508006e-05,7248.7524,7248.6523,979
54822,0.9491274141212654,0.9997534,0.3712631,0.070868015,-0.26142228,-0.62209505,-0.10241087,0.0019767436,-0.00036099725,8.72319e-05,7248.753,7248.4854,978
54823,0.9528421937889946,0.99998283,0.39247212,0.11560704,-0.23763439,-0.6502852,-0.0928193,0.0019609027,-0.00079374673,2.180399e-05,7248.757,7248.6865,977
54824,0.9547050322865135,0.9999986,0.3833529,0.049320776,-0.26022062,-0.65739197,-0.09106053,0.0019905178,0.0019547292,4.4810655e-05,7248.759,7248.537,976
54825,0.9551713106804256,0.9990559,0.3520752,0.04778063,-0.2849693,-0.6363474,-0.06193817,0.0020439466,-7.634945e-05,6.303116e-05,7248.7593,7248.6523,975
54826,0.9584416421336465,0.99999565,0.39349052,0.098515004,-0.30230072,-0.65605325,-0.098131575,0.0019149835,0.0020722179,4.849821e-06,7248.7627,7247.791,974
54827,0.959378077468315,0.99841094,0.39422446,0.08595041,-0.24506491,-0.62694454,-0.10201621,0.0019360478,1.43988755e-05,3.7521495e-05,7248.7637,7248.2695,973
54828,0.95937807746657,0.99992293,0.42497987,0.08838564,-0.29625815,-0.6616797,-0.12106233,0.0019917188,0.00090723275,-2.7650545e-05,7248.7637,7248.326,972
54829,0.9598466381771077,0.9990768,0.367286,0.053660486,-0.28778008,-0.66386384,-0.09414096,0.0020648686,-1.627752e-05,4.3791993e-06,7248.764,7243.797,971
54830,0.9612536938353631,0.9959489,0.44597486,0.08101987,-0.29312238,-0.65901035,-0.12853873,0.001996036,1.2113497e-05,-3.5247307e-05,7248.7656,7248.6523,970
54831,0.9612536938362373,0.99985313,0.40198493,0.120033644,-0.27229106,-0.66501814,-0.12176191,0.0019230583,-0.00033593268,5.095467e-05,7248.7656,7247.661,969
54832,0.9621928766547213,0.9955545,0.35580927,0.05576979,-0.26914984,-0.66752267,-0.054207366,0.0020458298,-1.6257414e-05,9.946698e-05,7248.7666,7248.6523,968
54833,0.9664305678321624,0.99403816,0.37980276,0.08594226,-0.2885222,-0.63676375,-0.06416867,0.0018964522,-3.0987042e-06,2.6168433e-05,7248.771,7248.0225,967
54834,0.9678472749841216,0.99822813,0.34532842,0.058639094,-0.25254792,-0.64765114,-0.06776463,0.0019349643,4.6958947e-05,-3.3104592e-05,7248.7725,7247.729,966
54835,0.9678472749876426,0.99676806,0.4337482,0.09897077,-0.28099498,-0.68288076,-0.121328495,0.0020587908,1.6396543e-05,-6.2630374e-06,7248.7725,7248.7295,965
54836,0.968319972059169,0.99732435,0.4189769,0.061430186,-0.28006303,-0.69571877,-0.14456005,0.0020285111,-1.4163305e-05,5.9424416e-05,7248.773,7248.0225,964
54837,0.9706869226566228,0.99463934,0.40189624,0.07238452,-0.30895582,-0.6523865,-0.059074324,0.001949019,1.3466125e-06,2.4300976e-05,7248.7754,7248.5996,963
54838,0.9706869226557401,0.99999905,0.38697946,0.059375554,-0.32409865,-0.65652347,-0.1084017,0.0019994557,0.0015099662,-3.642308e-06,7248.7754,7247.791,962
54839,0.9711610066151941,0.9999704,0.41183138,0.06357469,-0.2997801,-0.6842166,-0.10432453,0.002033068,0.00018817488,2.23499e-05,7248.776,7247.213,961
54840,0.9725846481985329,0.9937963,0.39295608,0.10908297,-0.30192938,-0.6766589,-0.1308411,0.0019331351,-9.201566e-06,6.657792e-05,7248.7773,7247.4175,960
54841,0.9730596590062839,0.9999805,0.38070568,0.06866591,-0.27748805,-0.6651863,-0.08468241,0.0019047805,-0.0037665933,4.1306084e-05,7248.778,7248.7295,959
54842,0.9744860838549684,0.9959508,0.4216302,0.13817695,-0.24871254,-0.66716003,-0.13044055,0.0020111203,-4.445489e-06,7.182979e-05,7248.7793,7244.062,958
54843,0.9744860838540821,0.9998205,0.389898,0.07451502,-0.2961538,-0.6288204,-0.09076914,0.0020088332,-0.0004055189,7.969517e-05,7248.7793,7248.7295,957
54844,0.9749620233256909,0.9969298,0.38210854,0.047979314,-0.2506435,-0.64611995,-0.093900554,0.002042503,4.3480363e-06,-1.3624015e-05,7248.78,7248.074,956
54845,0.9749620233265777,0.99619997,0.41300243,0.09860661,-0.26480943,-0.64551437,-0.0624119,0.0019654124,-1.4667826e-05,7.39902e-05,7248.78,7248.4854,955
54846,0.975438195243705,0.9996982,0.34870562,0.065848775,-0.2949273,-0.66137093,-0.11125145,0.0020214613,-6.9701855e-05,1.9366458e-05,7248.7803,7247.2744,954
54847,0.9754381952428178,0.9983454,0.3797416,0.043364525,-0.29881322,-0.668903,-0.06857651,0.0019191403,3.6339825e-05,-2.5836793e-05,7248.7803,7248.6523,953
