,,theta_1,theta_2,theta_3,theta_4,sigma,mu,logL,logL_birth,nlive
labels,,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\sigma$,$\mu$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
17164,0.8644037661663859,0.66836363,0.21763371,0.3357436,0.21122578,0.00020063318,1.0000242,3330.4429,3329.9966,486
17165,0.8663051790374763,0.6115167,0.060766883,0.22891286,0.2540157,0.00021159819,1.0000061,3330.445,3328.6724,485
17166,0.8677869468504175,0.7301851,0.20622213,0.29589018,0.29779485,0.00020720868,1.0000204,3330.4468,3330.4075,484
17167,0.8699081556391031,0.6897975,0.15055893,0.23923382,0.24869356,0.0002090743,1.0000288,3330.4492,3330.3044,483
17168,0.8699081556394986,0.6181842,0.09882061,0.31741682,0.27098638,0.0002012462,0.9999583,3330.4492,3329.2915,482
17169,0.8707580902611457,0.595597,0.118179396,0.20353064,0.20357415,0.00020570988,1.0000101,3330.4502,3329.2915,481
17170,0.8750202359088586,0.55306995,0.12025391,0.29118517,0.31981674,0.00020558407,0.99998486,3330.455,3330.4075,480
17171,0.8760890280527015,0.6492943,0.11086159,0.2676974,0.28351882,0.00021368415,0.99998534,3330.4563,3330.4075,479
17172,0.8801623577034584,0.67922825,0.1866037,0.38673306,0.35603073,0.00020374214,1.0000399,3330.461,3329.9966,478
17173,0.8803772673249871,0.6582541,0.13148461,0.35326356,0.30953485,0.00020855,0.99997205,3330.4612,3328.2566,477
17174,0.8816678274659777,0.6821409,0.26495898,0.38499993,0.36147273,0.00020320958,1.0000025,3330.4626,3328.9585,476
17175,0.8851185777758609,0.6247221,0.18480948,0.22668804,0.24345237,0.0002028716,1.0000253,3330.4666,3329.593,475
17176,0.8853346975597768,0.60118186,0.19629577,0.3779326,0.25819737,0.00021080479,1.0000073,3330.4668,3330.4075,474
17177,0.8874987998752794,0.5765614,0.07829078,0.28718704,0.3340027,0.00020920063,1.000007,3330.4692,3330.3044,473
17178,0.889233889839797,0.605185,0.091332816,0.33003768,0.24960011,0.00020711005,1.0000263,3330.4712,3330.1343,472
17179,0.8916251786544908,0.71765256,0.28437445,0.39669898,0.33286074,0.0002044116,1.0000243,3330.4739,3329.593,471
17180,0.8933683358297504,0.6501838,0.21149203,0.37440252,0.3008244,0.0002113415,1.0000396,3330.4758,3330.3044,470
17181,0.897302909871598,0.6815977,0.17035042,0.353347,0.37467188,0.00020483862,0.9999983,3330.4802,3327.9893,469
17182,0.8983989191530372,0.5921162,0.15720782,0.32956472,0.27179232,0.0002023289,1.0000565,3330.4814,3330.4075,468
17183,0.8997158975438712,0.6721611,0.20001824,0.42476928,0.3468018,0.00020361863,0.9999851,3330.483,3322.0364,467
17184,0.8997158975438712,0.6697849,0.19673444,0.3203334,0.32994854,0.00021093643,0.9999766,3330.483,3330.3044,466
17185,0.9061085599590423,0.6243879,0.06488527,0.20828137,0.23202536,0.0002087106,1.0000143,3330.49,3329.8743,465
17186,0.9109884474176805,0.6856721,0.2607114,0.29418546,0.27858213,0.00020295684,1.0000157,3330.4954,3322.834,464
17187,0.911433374610241,0.70286536,0.14219724,0.2596056,0.28451517,0.00020012453,0.999969,3330.4958,3330.4075,463
17188,0.9138843613075381,0.6524297,0.15620224,0.23290478,0.2535755,0.0002125425,1.0000049,3330.4985,3329.9966,462
17189,0.9141075048451941,0.6994193,0.1360769,0.26222935,0.2676654,0.00020238932,1.0000409,3330.4988,3323.489,461
17190,0.9150006239773261,0.63646245,0.22360775,0.39162788,0.32821056,0.00021077263,0.9999885,3330.4998,3329.9966,460
17191,0.9172372413551743,0.66507554,0.122443646,0.32535437,0.31452906,0.00020095299,0.9999584,3330.5022,3330.1343,459
17192,0.9210520451904012,0.60985404,0.22376797,0.32730415,0.30213103,0.00020991686,0.99999475,3330.5063,3330.3044,458
17193,0.9215018874497556,0.5728457,0.06020722,0.29080468,0.22132732,0.00020329178,1.000016,3330.5068,3329.9966,457
17194,0.9242055585329355,0.6069606,0.07348301,0.26734757,0.29023406,0.00021093406,0.999979,3330.5098,3330.4075,456
17195,0.9253344280126099,0.6110083,0.058652896,0.21544462,0.22335576,0.00020725674,0.99999267,3330.511,3329.7344,455
17196,0.9271434879014426,0.6806497,0.105659954,0.27070755,0.27900383,0.00020946503,1.0000206,3330.513,3329.593,454
17197,0.9285026034488209,0.5954196,0.17526503,0.3739086,0.25262997,0.00020569333,0.9999735,3330.5144,3324.8704,453
17198,0.9371567228229912,0.60191196,0.1275111,0.22935164,0.25984877,0.00020850444,1.0000339,3330.5237,3328.2566,452
17199,0.8908272833786137,0.6491464,0.09075124,0.25778452,0.28356418,0.00021295444,1.0000088,3330.5242,3330.3044,451
17200,0.8444523657490646,0.70105964,0.25449783,0.39071795,0.36572635,0.00020340928,1.000013,3330.5247,3329.8743,500
17201,0.84837860240947,0.6185307,0.26271528,0.3619281,0.29449412,0.00020090988,1.0000213,3330.5293,3328.9585,499
17202,0.8485857513770234,0.67163295,0.2932006,0.39740345,0.29567814,0.00020303467,1.0000161,3330.5295,3330.3044,498
17203,0.848792950924229,0.70299697,0.13336591,0.31798342,0.34220192,0.00020172026,1.0000101,3330.5298,3329.9966,497
17204,0.8502447650265851,0.69803673,0.19200961,0.24381423,0.23778594,0.00020083641,0.99997514,3330.5315,3330.5242,496
17205,0.8512832952074387,0.6144428,0.11296045,0.17707276,0.2372244,0.00020067024,0.99999905,3330.5327,3330.1343,495
17206,0.8531558472224477,0.7333785,0.29041603,0.39933547,0.3323253,0.00020036397,1.000015,3330.535,3328.2566,494
17207,0.8587982536382867,0.69119453,0.26596367,0.31376773,0.30376196,0.00020264674,1.0000201,3330.5415,3329.464,493
17208,0.8600571807336604,0.54920375,0.067179784,0.30845,0.24324629,0.000200069,0.9999829,3330.543,3329.2915,492
17209,0.8674377906097546,0.593996,0.2175179,0.3119255,0.28018516,0.00020668078,0.9999861,3330.5515,3329.7344,491
17210,0.8691336606281066,0.6353136,0.20141181,0.35414228,0.23727395,0.00021005752,1.0000252,3330.5535,3326.368,490
17211,0.8701952626222881,0.60905486,0.22058748,0.37570158,0.3298978,0.0002036472,0.9999751,3330.5547,3330.4075,489
17212,0.8727484009290895,0.6580942,0.15591587,0.34426913,0.3235311,0.0002027383,1.0000572,3330.5576,3330.5242,488
17213,0.8736011105841378,0.58235806,0.077956595,0.1903367,0.26828367,0.00020223905,0.99999887,3330.5586,3330.4075,487
17214,0.8746681693383058,0.61559135,0.1731523,0.23132917,0.21478619,0.0002034461,0.999988,3330.5598,3327.5525,486
17215,0.8772344310772017,0.66324264,0.12484956,0.32869518,0.33437297,0.00020723583,1.0000383,3330.5627,3330.4075,485
17216,0.8785203840810138,0.5841496,0.058363385,0.34127498,0.31611183,0.00020434619,1.0000039,3330.5642,3330.1343,484
17217,0.8787348927811368,0.61227834,0.062491305,0.21159445,0.23219843,0.00020803891,1.00002,3330.5645,3330.4075,483
17218,0.8791640673234167,0.5845565,0.10314559,0.1993391,0.2656555,0.00020539008,1.0000107,3330.565,3328.8071,482
17219,0.8798082221849982,0.6539816,0.21369061,0.35585144,0.24169263,0.00020103704,0.9999638,3330.5657,3323.828,481
17220,0.8836830747550526,0.6741159,0.18030111,0.28121063,0.2498882,0.00021402705,1.0000079,3330.57,3330.1343,480
17221,0.8845464680190751,0.5878196,0.14886446,0.3438067,0.3359058,0.00020738551,1.0000339,3330.571,3330.1343,479
17222,0.8849784809378856,0.6404049,0.0779438,0.22354968,0.21240348,0.00020659802,1.0000063,3330.5715,3329.593,478
17223,0.886492188417223,0.71551913,0.1536894,0.29704276,0.3175917,0.00020600112,1.0000155,3330.5732,3328.9585,477
17224,0.8884421887790953,0.6191189,0.22998871,0.33305416,0.291266,0.00020337467,1.000044,3330.5754,3328.6724,476
17225,0.8886591200901357,0.6528572,0.09878679,0.27311105,0.27421474,0.00021092143,1.0000308,3330.5757,3326.9104,475
17226,0.8895273751457599,0.60947114,0.11376814,0.28433153,0.34082112,0.00020859012,1.0000253,3330.5767,3327.3342,474
17227,0.8932269332191833,0.55547583,0.071358316,0.26458785,0.3176751,0.0002063349,1.0000001,3330.5808,3330.1343,473
17228,0.8934450328225172,0.72285825,0.18568924,0.28875524,0.2538866,0.00020032862,0.9999752,3330.581,3330.5242,472
17229,0.8958476460584084,0.6431061,0.19753584,0.38295877,0.2924479,0.00021041058,1.000038,3330.5837,3330.3044,471
17230,0.9000128423597037,0.5796946,0.15418307,0.26645628,0.20251551,0.00020479369,1.0000205,3330.5884,3329.464,470
17231,0.9022128237691501,0.6746768,0.13805176,0.26325297,0.21412238,0.00020841649,1.0000023,3330.5908,3326.9104,469
17232,0.9059651408198843,0.6032879,0.12615865,0.3350704,0.24107014,0.00020500063,0.99996847,3330.595,3330.5242,468
17233,0.9077363331032904,0.54515827,0.06267188,0.2246807,0.2838387,0.00020015435,1.0000116,3330.597,3329.9966,467
17234,0.9099551937282598,0.5789118,0.13908535,0.29957765,0.3068551,0.00021247043,0.99999464,3330.5994,3330.3044,466
17235,0.9124022053662943,0.53718704,0.049239233,0.25506017,0.28463987,0.00020275697,0.99999416,3330.602,3329.464,465
17236,0.9141859823267062,0.5512055,0.14011481,0.31506318,0.32174718,0.00020406616,0.99998844,3330.604,3328.9585,464
17237,0.9164206084014543,0.5272121,0.07875723,0.29954723,0.24665934,0.00020377948,1.0000143,3330.6064,3329.7344,463
17238,0.9179880959260632,0.62835336,0.18338552,0.37927556,0.2645946,0.00021206898,1.0000066,3330.6082,3330.5242,462
17239,0.9186606967726456,0.68163705,0.26314205,0.35263374,0.3120767,0.00020662654,0.9999756,3330.609,3328.9585,461
17240,0.9236081843147191,0.55877477,0.13057573,0.37221488,0.3141753,0.00020428396,0.99999386,3330.6143,3329.2915,460
17241,0.9313067617132099,0.663883,0.06356099,0.2615599,0.29543844,0.00020183607,1.0000169,3330.6226,3330.4075,459
17242,0.9313067617140569,0.56798357,0.12713885,0.2917307,0.33365393,0.00020017607,0.9999792,3330.6226,3329.2915,458
17243,0.9324443049480254,0.6463936,0.22814015,0.29108092,0.25597575,0.00020016295,0.9999689,3330.6238,3330.3044,457
17244,0.9328997111933423,0.58911335,0.0845094,0.20477946,0.28415328,0.00020587113,1.0000094,3330.6243,3327.9893,456
17245,0.9349517933181851,0.68132174,0.1955929,0.2694138,0.28315455,0.00020617172,1.0000414,3330.6265,3329.8743,455
17246,0.9402165343103887,0.60000426,0.20961496,0.36969948,0.24245976,0.00020766338,0.9999999,3330.632,3329.464,454
17247,0.9404461073864825,0.6593812,0.07884625,0.27243072,0.28435758,0.00020896828,1.0000142,3330.6323,3329.2915,453
17248,0.9457417870229117,0.64084303,0.20317957,0.30317208,0.3286869,0.00020176129,0.99996763,3330.638,3329.9966,452
17249,0.90294725876947,0.7102553,0.1957375,0.24338874,0.26044926,0.00020083749,0.9999837,3330.6428,3323.489,451
17250,0.8565685361592195,0.63629705,0.05170329,0.28477296,0.300758,0.00020595646,1.0000048,3330.644,3328.2566,500
17251,0.8597111345832669,0.58598,0.19321656,0.36335605,0.22057903,0.00020096725,1.0000116,3330.6477,3324.8704,499
17252,0.8609713998856982,0.6999125,0.23795706,0.32105583,0.2694815,0.00021132933,0.9999994,3330.6492,3329.464,498
17253,0.8620230320980669,0.6275561,0.17267889,0.30363485,0.3035744,0.00020134752,1.0000582,3330.6504,3313.2893,497
17254,0.8634974755339204,0.60593116,0.16617426,0.21868294,0.27253458,0.00020080444,1.0000072,3330.652,3330.3044,496
17255,0.8668771090967085,0.54984576,0.115256585,0.28059447,0.2153437,0.00020705437,1.0000043,3330.656,3330.6428,495
17256,0.8689960938868939,0.69235003,0.15639663,0.29208383,0.28942195,0.00021156934,1.0000261,3330.6584,3329.1257,494
17257,0.8702699701720554,0.5997462,0.14261304,0.26998523,0.28505322,0.00021384556,1.0000006,3330.66,3330.6428,493
17258,0.8770955821443662,0.60807216,0.2078786,0.38035244,0.29436684,0.00020988825,0.9999845,3330.6677,3328.8071,492
17259,0.8770955821439674,0.68767256,0.14899747,0.31382355,0.23805031,0.00020520341,0.9999995,3330.6677,3329.2915,491
17260,0.8800985966149465,0.6508025,0.26488218,0.37516072,0.30402046,0.00020289817,0.99997246,3330.6711,3330.6428,490
17261,0.8828963156852978,0.5833469,0.12145571,0.29746225,0.30992642,0.00021192725,0.9999862,3330.6743,3329.9966,489
17262,0.8844064617344041,0.6209227,0.1445102,0.33276522,0.22678494,0.00021035763,1.0000123,3330.676,3326.9104,488
17263,0.8857029283414147,0.65453094,0.2359105,0.36253172,0.3101708,0.00020101934,1.0000538,3330.6775,3328.9585,487
17264,0.8865682950809533,0.66575927,0.20625128,0.42149472,0.294355,0.00020556104,1.0000112,3330.6785,3328.2566,486
17265,0.886784768842564,0.5374992,0.07106862,0.30413228,0.23021053,0.00020076317,1.0000105,3330.6787,3330.4075,485
17266,0.8898209573132417,0.6085944,0.091927394,0.32834718,0.29428655,0.00021171877,1.00002,3330.6821,3328.8071,484
17267,0.8900382252787875,0.6149894,0.13712226,0.24623016,0.31328797,0.00020904811,1.0000079,3330.6824,3330.5242,483
17268,0.8928675411370124,0.6121597,0.14041291,0.38643655,0.34117916,0.00020793483,1.0000142,3330.6855,3329.1257,482
17269,0.9069281589805239,0.59900653,0.15501545,0.36049914,0.22674277,0.00020398092,1.0000262,3330.7012,3330.5242,481
17270,0.9075926563188774,0.57044894,0.05083593,0.21078457,0.21820514,0.00020090351,0.99999666,3330.702,3323.828,480
17271,0.9100333147260649,0.67833555,0.20116542,0.2533462,0.22866178,0.00020707399,1.000021,3330.7046,3329.9966,479
17272,0.9124805364449087,0.557692,0.066105485,0.28349286,0.24072419,0.00020242235,0.9999787,3330.7073,3330.5242,478
17273,0.918515290879534,0.5400615,0.09161029,0.29715553,0.31091204,0.00020509759,1.0000151,3330.7139,3329.9966,477
17274,0.925719295591511,0.57810485,0.11283567,0.2390108,0.19199753,0.000200084,1.00002,3330.7217,3329.7344,476
17275,0.9266237599017745,0.6133713,0.055059545,0.27371195,0.2993823,0.00020309976,1.0000376,3330.7227,3329.9966,475
17276,0.928435340479026,0.6715831,0.16118377,0.30908477,0.25792447,0.000207609,1.0000461,3330.7246,3330.5242,474
17277,0.9325243566705276,0.59381396,0.10202305,0.19809343,0.21400765,0.000204472,0.9999956,3330.729,3330.1343,473
17278,0.9350320603118467,0.6187001,0.17169912,0.31516194,0.360309,0.00020507202,1.0000017,3330.7317,3329.593,472
17279,0.9352603674909905,0.604293,0.06621202,0.2996229,0.26989043,0.00020674134,1.0000316,3330.732,3329.9966,471
17280,0.9361741538057212,0.6905052,0.13964917,0.34275436,0.35193363,0.00020279593,0.9999902,3330.733,3330.3044,470
17281,0.9377754286940089,0.6778005,0.17941348,0.39724714,0.32926202,0.0002023584,1.0000373,3330.7346,3329.8743,469
17282,0.9384625275246397,0.61666733,0.24016525,0.3556458,0.29815227,0.00020375608,0.99997526,3330.7354,3329.8743,468
17283,0.9393794424774657,0.6095701,0.18840185,0.24653535,0.24000661,0.00020024712,0.99998224,3330.7363,3330.4075,467
17284,0.9425957054678465,0.7220731,0.18277279,0.3575355,0.33506718,0.00020232506,0.99999195,3330.7397,3330.4075,466
17285,0.9448997759559999,0.64318085,0.16998637,0.351871,0.3059736,0.00021282246,1.0000339,3330.7422,3329.9966,465
17286,0.9451304925407935,0.7183072,0.19949469,0.35109285,0.2887502,0.0002072919,0.9999862,3330.7424,3329.7344,464
17287,0.9479034895533087,0.6256443,0.11062016,0.27252892,0.31368658,0.00021152761,1.0000266,3330.7454,3329.593,463
17288,0.9518458347865215,0.60701734,0.18686636,0.255083,0.2788685,0.00020255569,1.0000315,3330.7495,3330.4075,462
17289,0.9527758257582334,0.6740692,0.19483484,0.3717366,0.2961931,0.00020291422,0.999956,3330.7505,3329.593,461
17290,0.9537067253665515,0.5844837,0.053759225,0.27374333,0.24615894,0.00020878398,1.0000031,3330.7515,3329.593,460
17291,0.9558045762956686,0.58058214,0.138631,0.24509637,0.19951075,0.00020081241,1.0000223,3330.7537,3329.1257,459
17292,0.9602485391764822,0.5967193,0.20585018,0.2969505,0.2517878,0.00020842828,0.9999986,3330.7583,3322.834,458
17293,0.9602485391764822,0.6488121,0.2325271,0.32785323,0.2701478,0.00021172065,1.0000161,3330.7583,3329.464,457
17294,0.9607175250231186,0.5555238,0.1216452,0.37771294,0.27217868,0.0002003577,1.0000079,3330.7588,3328.2566,456
17295,0.9644776671001545,0.58488625,0.09386417,0.26989534,0.26940355,0.00020954195,1.0000368,3330.7627,3330.5242,455
17296,0.9658915114601039,0.6725432,0.15823235,0.33611023,0.2812543,0.00021147761,0.99997985,3330.7642,3329.1257,454
17297,0.9663632533375468,0.67772394,0.088056535,0.25246075,0.26417997,0.0002059125,1.00001,3330.7646,3330.6428,453
17298,0.9706193116945354,0.61809576,0.14182363,0.25512046,0.2916221,0.00021207756,0.99999094,3330.769,3330.4075,452
17299,0.9722795031484133,0.5405311,0.09030625,0.2439679,0.2757069,0.00020188442,0.9999898,3330.7708,3330.1343,451
17300,0.923665527991034,0.67948323,0.20921978,0.35446364,0.2530915,0.000200916,0.9999642,3330.7708,3328.9585,450
17301,0.8771905191443594,0.5579424,0.11348506,0.32940194,0.22883387,0.00020686931,1.000002,3330.7732,3329.1257,499
17302,0.8804087759757543,0.65702623,0.1735284,0.28553677,0.32096013,0.00020281036,0.9999634,3330.7769,3330.7708,498
17303,0.8806237457641372,0.6745676,0.1655321,0.37023798,0.26462132,0.00020559056,1.0000052,3330.777,3330.3044,497
17304,0.8836388400225251,0.62075984,0.10335866,0.3716128,0.34151858,0.00020404924,1.0000147,3330.7805,3330.7708,496
17305,0.884286273506838,0.5469133,0.15382779,0.34604356,0.26641098,0.00020618152,0.9999995,3330.7812,3330.6428,495
17306,0.8877472721239561,0.5581628,0.11672884,0.296904,0.2326381,0.0002013873,1.0000384,3330.7852,3329.2915,494
17307,0.8881808483174289,0.6410201,0.12521608,0.30256733,0.28684896,0.00020440631,1.0000554,3330.7856,3330.1343,493
17308,0.8883977158172605,0.5913944,0.1756783,0.3258581,0.28573087,0.00020762398,0.99996763,3330.786,3330.6428,492
17309,0.8905693053402147,0.5579701,0.0789558,0.20873824,0.25197572,0.00020228978,1.0000144,3330.7883,3330.3044,491
17310,0.8942731968169811,0.60104424,0.048151527,0.23218255,0.30810887,0.00020552776,1.0000066,3330.7925,3330.7708,490
17311,0.8962403129189763,0.60789126,0.08545397,0.1933158,0.26328936,0.00020237893,1.0000246,3330.7947,3330.4075,489
17312,0.8964591483017468,0.6267195,0.14975366,0.3640919,0.24954998,0.00020929347,1.0000097,3330.795,3329.9966,488
17313,0.9074693171575589,0.71260256,0.20871952,0.3763296,0.34740156,0.00020705881,1.0000033,3330.8071,3320.434,487
17314,0.909687525091712,0.6919876,0.25347048,0.3404116,0.25743848,0.00020345447,0.9999742,3330.8096,3329.593,486
17315,0.9103540441912924,0.66532725,0.11090548,0.30029017,0.26284316,0.00020938796,1.0000159,3330.8103,3328.6724,485
17316,0.911465994760168,0.5999644,0.11264548,0.26074827,0.19542275,0.00020245252,1.0000283,3330.8115,3330.7708,484
17317,0.9123565330334583,0.64559895,0.14001152,0.25557938,0.29906154,0.00020348039,0.99996334,3330.8125,3330.6428,483
17318,0.9152567958917844,0.6417668,0.19335061,0.37615094,0.36362627,0.00020769346,0.9999985,3330.8157,3327.5525,482
17319,0.9154802745357181,0.6362017,0.06590737,0.20154703,0.2207128,0.00020371743,1.0000116,3330.816,3330.6428,481
17320,0.9165984865304693,0.6732848,0.22169794,0.35358697,0.270259,0.00021294765,1.0000066,3330.8171,3330.6428,480
17321,0.9174940394517505,0.5965623,0.1637053,0.36835214,0.34929666,0.0002041107,1.0000262,3330.818,3329.593,479
17322,0.9188390097070754,0.6147599,0.18583432,0.34045172,0.36023897,0.000205282,1.0000066,3330.8196,3327.3342,478
17323,0.9197367517067322,0.6746723,0.18496832,0.41624105,0.3126115,0.00020023888,0.9999947,3330.8206,3330.5242,477
17324,0.9244643075426684,0.62132376,0.11063309,0.38344228,0.30391422,0.00020020669,1.0000153,3330.8257,3329.7344,476
17325,0.9271766703162962,0.7069797,0.18541905,0.32187036,0.33603805,0.0002045555,0.99997807,3330.8286,3330.7708,475
17326,0.9287625554996711,0.6535353,0.25853217,0.37859875,0.32186264,0.00020855866,1.0000077,3330.8303,3330.6428,474
17327,0.9335365050365295,0.65037787,0.23075977,0.3462909,0.25664335,0.00020139325,0.9999631,3330.8354,3329.7344,473
17328,0.9337644470448757,0.59562683,0.23091322,0.34827155,0.27308708,0.00020454428,0.9999908,3330.8357,3328.8071,472
17329,0.9346767717849779,0.6423597,0.13829373,0.24635535,0.2559774,0.00020589253,0.99996424,3330.8367,3328.8071,471
17330,0.9378769336939223,0.56875825,0.10372613,0.30729192,0.2273756,0.00020485629,1.0000312,3330.84,3330.7708,470
17331,0.9378769336939223,0.57702774,0.18490534,0.3801862,0.32717147,0.00020001647,1.0000162,3330.84,3328.3704,469
17332,0.9408583225895872,0.6218589,0.20413445,0.28508273,0.22068483,0.00020699474,1.0000129,3330.8433,3329.1257,468
17333,0.9470807555167694,0.565104,0.05400472,0.23347288,0.29231355,0.00020073655,1.0000246,3330.8499,3323.828,467
