,,phi_1,theta_1,theta_2,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
220,0.0,-0.39977014,0.16645974,-0.48625687,15.650907,-6.747187,4.1510596,-8.013292e+07,,980
221,0.0,0.46264616,-0.17343318,-0.347819,11.395215,-9.006454,-4.842034,-8.0029304e+07,,979
222,0.0,-0.5845206,0.007754957,-0.260954,13.587435,5.629765,-8.612785,-7.89324e+07,,978
223,0.0,0.5969778,-0.6769951,0.22663356,6.351971,-7.4438796,-8.647929,-7.579699e+07,,977
224,0.0,-0.53548986,-0.34753236,0.76673484,9.468802,-7.500209,-4.9239044,-7.520507e+07,,976
225,0.0,-0.20188193,0.15228613,-0.5763883,15.461527,6.369968,4.3409452,-7.5043816e+07,,975
226,0.0,-0.83054906,-0.5990354,0.7033607,7.0245,-3.6048574,9.361691,-7.4438e+07,,974
227,0.0,-0.6289172,-0.9025071,0.14272338,4.63841,-0.5892958,-10.814579,-7.3281656e+07,,973
228,0.0,-0.28292373,-0.61457336,0.58869493,6.887191,-4.405186,-6.190488,-7.25747e+07,,972
229,0.0,-0.43470457,-0.31143892,0.14836255,9.852954,-4.8157673,-1.3748157,-7.170484e+07,,971
230,0.0,0.2848138,-0.26679948,-0.36387324,10.339221,4.4737115,8.578313,-7.1247144e+07,,970
231,0.0,0.11299099,-0.061926417,-0.16519415,12.722801,9.237167,2.284132,-7.082235e+07,,969
232,0.0,-0.934648,-0.37592277,0.26567274,9.172383,-3.5049589,4.840824,-7.0748504e+07,,968
233,0.0,-0.31764007,-0.52735186,0.5466258,7.678886,-4.9378366,-1.7617452,-7.072351e+07,,967
234,0.0,0.45953456,-0.9797784,0.497942,4.130121,3.2821705,-2.2772644,-7.0063256e+07,,966
235,0.0,-0.71133745,0.03412311,-0.25155663,13.921379,-5.2484827,-4.128815,-6.9226056e+07,,965
236,0.0,-0.6009643,-0.5247027,0.6829562,10.798914,-6.390337,-1.8398652,-6.85092e+07,-1.9746694e+08,964
237,0.0,-0.28261083,-0.33289948,0.15945368,9.623564,5.0711856,-7.6338935,-6.8396136e+07,,963
238,0.0,-0.5086223,0.031709187,-0.6848981,13.890656,2.6260266,-0.23357283,-6.817075e+07,,962
239,0.0,-0.44774175,-0.38053417,-0.09046715,7.961949,-2.36041,-6.934727,-6.679481e+07,-1.9746694e+08,961
240,0.0,0.5024916,-0.07199001,-0.7663855,12.600113,-3.3613472,-0.0035226361,-6.6513724e+07,,960
241,0.0,-0.8578042,-0.49017733,0.81788343,8.031677,-4.6085896,4.3089094,-6.6169904e+07,,959
242,0.0,0.6509538,-0.6952837,0.05293716,6.200151,-5.1131115,-1.5716547,-6.593456e+07,,958
243,0.0,-0.12060559,0.41179207,-0.5089243,19.073692,-12.060042,-1.6720163,-6.2776144e+07,,957
244,0.0,-0.082483485,-0.3827127,-0.026217902,10.57522,4.5285506,-5.9888506,-6.2702764e+07,-3.197771e+09,956
245,0.0,-0.29739177,-0.22657056,0.01590389,10.787838,-5.142095,-5.586546,-6.2608292e+07,,955
246,0.0,0.5775234,-0.41011465,-0.15794362,5.4251094,4.329155,-2.9840794,-6.166911e+07,-1.9746694e+08,954
247,0.0,0.1422063,-0.06954229,0.0952157,12.629902,-11.704245,-1.3865715,-6.140523e+07,,953
248,0.0,-0.5975915,0.1312921,-0.038806394,15.182809,8.0033655,2.7913008,-6.0698268e+07,,952
249,0.0,-0.7837544,-0.81388557,0.49663606,5.2706947,1.5506035,2.3907163,-6.0273384e+07,,951
250,0.0,-0.30972278,-0.040298153,0.3549655,9.093344,6.991531,5.6699724,-6.001616e+07,-1.9746694e+08,1000
251,0.0,-0.09226768,-1.123806,0.73406607,3.287259,-1.4019617,1.411895,-5.9673972e+07,,999
252,0.0,0.08616212,-0.06717735,0.14284112,12.658716,11.36801,-0.7358169,-5.951638e+07,,998
253,0.0,0.580933,-0.09881584,0.090717345,2.126688,3.768829,3.9962378,-5.759207e+07,-1.00969416e+08,997
254,0.0,0.35544342,0.26189774,-0.61386377,5.031533,3.787671,-1.5847667,-5.6935252e+07,-1.00969416e+08,996
255,0.0,0.22670469,-0.17244922,-0.17410117,11.406618,7.143713,-5.058534,-5.59267e+07,,995
256,0.0,0.7846259,-1.3645682,0.8108906,2.1649764,3.4037359,-15.367897,-5.557427e+07,,994
257,0.0,-0.9397489,-0.008097257,-0.018123649,13.388441,-4.9505653,-7.597453,-5.528059e+07,,993
258,0.0,-0.09818407,0.050798375,-0.68881315,14.134438,3.4293933,6.8938985,-5.4613004e+07,,992
259,0.0,-0.1880046,-0.6872646,0.82798994,6.2664413,4.3791294,0.6429452,-5.4278736e+07,,991
260,0.0,0.007695192,-0.5941888,0.62845284,7.067661,5.302067,-0.36930242,-5.305243e+07,,990
261,0.0,-0.27773908,0.4957222,-0.103876255,7.7578444,6.0656605,-0.69850147,-5.2685376e+07,-1.9746694e+08,989
262,0.0,-0.8164957,-0.58226764,0.86691636,6.267196,-3.1801288,-9.018663,-5.2531868e+07,-5.268805e+08,988
263,0.0,-0.35995838,-0.42228308,-0.17860904,11.027842,2.3267803,0.37441188,-5.244388e+07,-1.00969416e+08,987
264,0.0,-0.83500105,-0.5919148,0.60067385,7.087967,2.778904,-3.4774425,-5.2186304e+07,,986
265,0.0,0.22699074,-0.2037679,-0.73434603,11.046436,0.6662874,-6.9654493,-5.205372e+07,,985
266,0.0,0.65018684,-0.79957145,-0.022900293,5.377804,-1.9530504,-2.5203662,-5.18903e+07,,984
267,0.0,0.13269195,-0.16045561,0.122680455,11.54607,-9.111114,5.440278,-5.1692428e+07,,983
268,0.0,-0.5148464,-0.56182754,0.8835216,7.359885,4.548714,-1.5855182,-5.14574e+07,,982
269,0.0,0.33607614,-0.62624145,0.5791358,6.7851486,6.8834467,2.3726754,-5.118254e+07,,981
270,0.0,0.003244227,-0.0024569319,-0.6264402,13.890035,-3.6791236,-5.3055806,-5.1103016e+07,-5.268805e+08,980
271,0.0,-0.08667786,-0.6445899,0.64627045,6.6265373,4.2975087,5.669442,-5.067474e+07,,979
272,0.0,-0.62227756,-0.09362386,-0.13930053,12.338271,-4.0695944,-2.5878315,-4.959237e+07,,978
273,0.0,-0.42123687,-0.50905085,0.27162665,7.8514266,-2.9291759,-2.3145337,-4.9366656e+07,,977
274,0.0,-0.45499322,-0.7771675,0.11937842,10.656435,-1.7401992,10.857305,-4.932365e+07,-5.268805e+08,976
275,0.0,0.17319112,-0.07377716,0.3435339,12.170879,12.956606,5.759968,-4.9198852e+07,-1.00969416e+08,975
276,0.0,0.050468955,-0.3671368,-0.16613267,9.263572,3.1669652,3.3403227,-4.9176924e+07,,974
277,0.0,-0.010884416,-0.08630384,-0.02718274,12.426576,-7.558283,7.5300336,-4.912633e+07,,973
278,0.0,-0.36531126,0.16497712,-0.16265017,15.631052,7.8647275,-7.380724,-4.801105e+07,,972
279,0.0,-0.7654922,-0.05426968,-0.036891527,16.00233,-5.6467404,-2.8138895,-4.795214e+07,-1.9746694e+08,971
280,0.0,0.41470733,0.107490346,-0.6806864,16.655802,8.327641,-2.7539284,-4.750014e+07,-1.9746694e+08,970
281,0.0,0.48428947,-1.1229099,0.556684,3.853022,2.2095053,-2.207102,-4.7331664e+07,-1.9746694e+08,969
282,0.0,0.43912232,-1.5372086,0.837006,1.8295937,-0.674346,8.050541,-4.7075236e+07,-1.9746694e+08,968
283,0.0,-0.6981813,-0.018829864,0.10157739,13.254475,-5.692909,6.165975,-4.6469572e+07,,967
284,0.0,-0.36686355,-0.35501552,0.5751693,3.5673714,-2.1407182,-1.2288934,-4.6255812e+07,-5.268805e+08,966
285,0.0,-0.2259254,-0.6569466,0.30746084,8.833531,-3.1435158,2.5078392,-4.5969468e+07,-3.197771e+09,965
286,0.0,-0.93200725,-0.64380926,0.86449033,6.633239,-2.791197,10.214068,-4.574792e+07,,964
287,0.0,-0.78560424,0.52747613,0.22778271,7.0504427,4.6297216,-3.03536,-4.5732624e+07,-6.0273384e+07,963
288,0.0,0.5265537,-0.8125687,0.6108923,2.0538082,-2.3176787,2.6987364,-4.5637812e+07,-1.9746694e+08,962
289,0.0,0.13496345,-0.46457443,0.5709865,8.279936,6.9913106,8.792251,-4.4658132e+07,,961
290,0.0,0.5833404,-0.7101738,0.9559954,6.0782185,11.98547,1.0908117,-4.4611124e+07,,960
291,0.0,-0.12054027,-0.03410203,-0.67879087,13.064909,-2.2146642,-6.8540144,-4.3910972e+07,,959
292,0.0,0.81046855,-0.30539936,-0.5970015,9.918026,-3.3939712,-2.014207,-4.3111532e+07,,958
293,0.0,0.560772,-0.47604507,0.11645665,8.168181,7.741294,-0.6364656,-4.309811e+07,,957
294,0.0,0.24809967,-0.26031932,-0.21491013,10.410823,-4.7205176,0.81093687,-4.2919384e+07,,956
295,0.0,0.49977753,-0.27870074,-0.33517626,10.208382,5.122326,3.7610781,-4.2915428e+07,,955
296,0.0,-0.6704303,-0.52990943,0.012043142,7.6549487,-1.4228266,9.046466,-4.260037e+07,,954
297,0.0,0.032497562,-0.2474808,-0.096578114,10.553436,-4.6195703,-11.918841,-4.250704e+07,,953
298,0.0,0.48754516,0.31025708,-0.65450144,17.625101,14.46902,-2.135269,-4.180807e+07,,952
299,0.0,0.115017526,-0.9372327,0.82130796,4.4050627,-2.8081298,5.6827264,-4.1687284e+07,,951
300,0.0,-0.7716627,0.12028961,-0.02256983,16.915443,6.700421,9.413803,-4.1682484e+07,-3.197771e+09,1000
301,0.0,0.71106565,-0.4955609,0.26439482,7.9800234,13.535066,4.1660824,-4.1633028e+07,,999
302,0.0,0.22345877,-0.051181197,-0.82773966,12.854416,-1.3084509,-2.24734,-4.1491176e+07,,998
303,0.0,0.1872107,-0.028686056,-0.4778738,13.13199,-5.0925293,5.809253,-4.136158e+07,,997
304,0.0,-0.56321675,-0.095496215,0.6195077,12.315732,-7.578178,-2.00252,-4.0798692e+07,,996
305,0.0,0.42646718,0.009139057,-0.31173667,15.748398,-12.100007,-9.913744,-4.0757172e+07,-5.268805e+08,995
306,0.0,0.022959922,-0.6834548,-0.002239832,6.298088,1.2779896,4.0643516,-4.0352464e+07,,994
307,0.0,0.106806256,-0.62445635,-0.19168292,6.800699,0.8902345,-17.002502,-4.0198156e+07,,993
308,0.0,0.5292353,-0.69134676,0.6347101,4.6479297,5.7763267,-0.8699868,-3.9361776e+07,-6.0273384e+07,992
309,0.0,0.04666476,-0.39118227,0.65549105,9.015173,7.3913045,0.6665724,-3.915329e+07,,991
310,0.0,-0.7009792,-0.4952886,0.8626828,7.9826307,-3.9533563,-1.2746748,-3.888614e+07,,990
311,0.0,-0.18936823,0.016551504,-0.072373204,13.698436,6.7000413,0.10266343,-3.87701e+07,,989
312,0.0,0.3205393,-0.20778707,0.7926725,3.5081422,5.0241365,0.6699793,-3.864455e+07,-3.197771e+09,988
313,0.0,-0.48324502,-0.50588995,0.08133406,8.844697,2.108459,9.653132,-3.8295044e+07,-1.9746694e+08,987
314,0.0,-0.29257414,-0.5200701,0.5955849,7.7472715,-3.9371529,3.1046896,-3.8224736e+07,,986
315,0.0,0.25667584,-0.29392767,0.28639683,10.042247,-8.187675,1.6789342,-3.813072e+07,,985
316,0.0,0.3070417,-0.37363598,-0.036332563,9.196071,4.7661214,-1.5528009,-3.7737668e+07,,984
317,0.0,-0.5604659,-0.2712994,0.26518244,10.289648,-3.9591506,-0.48349252,-3.732039e+07,,983
318,0.0,0.614484,-1.2350316,0.52584237,10.175943,4.641019,-3.7579594,-3.7098884e+07,-6.0273384e+07,982
319,0.0,0.26853713,-0.15507708,-0.20924321,11.608879,6.063769,5.0573096,-3.6835732e+07,,981
320,0.0,0.5504575,-0.4571762,0.09713397,8.352471,7.017897,3.496835,-3.5620316e+07,,980
321,0.0,-0.9924212,-0.18343166,0.5227551,11.279659,4.474431,6.6293855,-3.5571504e+07,,979
322,0.0,-0.32002318,-0.23489761,0.3960699,10.694179,5.523967,-2.1087675,-3.5304212e+07,,978
323,0.0,-0.6622688,-0.28333768,0.5756822,10.15764,-4.6316743,-4.6520615,-3.518252e+07,,977
324,0.0,-0.6982888,0.1626479,-0.23012374,15.599879,5.0260186,2.5599504,-3.511345e+07,,976
325,0.0,-0.37409627,-0.51020294,-0.26315197,15.172958,1.4768249,-1.1530032,-3.5036896e+07,-6.0273384e+07,975
326,0.0,-0.030533534,0.32027653,-0.485857,17.76611,-8.368333,2.7048066,-3.4486224e+07,,974
327,0.0,-0.46917385,-0.6211156,0.48372948,6.829862,-2.2957513,1.6252068,-3.3564076e+07,,973
328,0.0,-0.8100774,0.31288534,0.062092364,8.303737,3.592553,5.816243,-3.3098548e+07,-4.1687284e+07,972
329,0.0,-0.87105376,0.40523547,0.21826097,20.81569,-10.200251,-2.161976,-3.2639074e+07,-1.00969416e+08,971
330,0.0,0.016556585,-1.1488616,0.9967565,3.154169,1.5338554,5.5576143,-3.2628068e+07,,970
331,0.0,-0.96889716,0.14566739,0.19931524,8.580346,3.3124566,6.957399,-3.2561914e+07,-4.1687284e+07,969
332,0.0,-0.36388218,-0.30964214,0.13174513,9.87229,-3.3627799,-10.323409,-3.2530952e+07,,968
333,0.0,-0.29157752,0.11505121,-0.6995412,14.968672,2.7310662,-0.31790158,-3.251212e+07,,967
334,0.0,-0.1070075,-0.3361832,-0.2686251,26.269934,-5.2829924,-3.1600742,-3.2168648e+07,-4.1687284e+07,966
335,0.0,-0.8795846,-0.36115664,-0.02052496,10.034609,1.8524951,2.0440967,-3.2047472e+07,-3.197771e+09,965
336,0.0,0.58384424,-0.9723007,0.90409803,4.1775746,-5.2272134,2.857189,-3.1924784e+07,,964
337,0.0,-0.7821516,-0.37348408,0.70121664,9.197645,-3.809229,8.472179,-3.1772318e+07,,963
338,0.0,-0.59604114,-0.2889193,0.31049883,10.096735,3.601151,3.1097949,-3.1728006e+07,,962
339,0.0,0.3621936,0.10795493,-0.76557374,14.875516,-4.458556,-1.1217557,-3.1406172e+07,,961
340,0.0,0.36259472,-0.1841124,0.090545475,11.2718115,8.8783655,-1.499583,-3.133742e+07,,960
341,0.0,-0.57824224,0.16932511,-0.41086513,15.689308,-4.161529,-4.6848474,-3.0989266e+07,,959
342,0.0,-0.6276734,0.28011245,-0.36875468,17.203499,-5.2894597,-3.9821303,-3.0726674e+07,,958
343,0.0,0.14247404,-0.41875717,0.7409972,8.734856,-7.354096,4.4705124,-3.0540488e+07,,957
344,0.0,0.2048051,-0.0083638085,-0.2968015,13.385106,6.3863187,5.41223,-3.0396782e+07,,956
345,0.0,-0.7692894,-1.0948468,0.6209506,3.44601,-0.54934466,5.638134,-2.9863634e+07,,955
346,0.0,-0.12300426,0.22780487,-0.30825776,16.48154,7.2966394,-1.6185825,-2.9828918e+07,,954
347,0.0,-0.32159707,-0.10357153,0.2849448,12.218748,5.8908668,4.9166193,-2.9744228e+07,,953
348,0.0,-0.17144795,-0.30923703,-0.1465247,18.219421,-4.543276,-2.455566,-2.9316058e+07,-1.9746694e+08,952
349,0.0,-0.04454561,0.2618709,-0.5740511,16.950325,5.9871674,-3.7290874,-2.927118e+07,,951
350,0.0,-0.9409889,-0.12710333,0.28065014,11.938234,-3.7424982,5.9232283,-2.8546714e+07,,1000
351,0.0,-0.5804052,-0.6086986,0.43852648,6.9222608,1.9095325,-1.2906188,-2.8259708e+07,-3.197771e+09,999
352,0.0,0.3015942,-0.7543298,0.014834168,20.606043,4.059361,-3.4649816,-2.81877e+07,-4.1687284e+07,998
353,0.0,0.21165471,0.11248277,-0.5034558,14.934926,-6.025105,-0.18636335,-2.772233e+07,,997
354,0.0,-0.6201056,-0.016566297,0.14089549,13.282676,4.783246,-7.255613,-2.759369e+07,,996
355,0.0,-0.5072207,0.14565457,0.05858934,15.373255,6.3736935,0.0014421479,-2.7535732e+07,,995
356,0.0,0.31172732,-0.82592994,0.3660625,5.1816454,-2.1034956,1.1261528,-2.7302768e+07,,994
357,0.0,-0.16666561,-0.4380102,0.6860177,8.542036,4.71524,8.320894,-2.72573e+07,,993
358,0.0,0.5505121,-0.5821483,0.11419458,7.1755686,-4.368916,-5.393896,-2.7117548e+07,,992
359,0.0,-0.67723507,-0.9401806,0.8822506,16.214567,4.6421995,-0.0002380388,-2.6631052e+07,-4.1687284e+07,991
360,0.0,-0.5989688,0.028630905,-0.12583072,13.85152,3.9555876,4.19957,-2.6080852e+07,,990
361,0.0,0.9654274,-1.2409766,0.39331004,2.698133,-5.7845016,-4.748404,-2.5933674e+07,,989
362,0.0,-0.42693758,0.17958447,-0.07051882,15.827127,-6.1943703,1.6646624,-2.5921166e+07,,988
363,0.0,-0.0701249,0.17112324,-0.5612286,15.713427,4.5008297,-3.9802392,-2.5673614e+07,,987
364,0.0,-0.5931227,-0.31262237,0.5889989,5.3141475,2.1332662,2.7074504,-2.567151e+07,-5.268805e+08,986
365,0.0,-0.22681768,0.05055357,-0.3509922,13.997211,4.0044594,-5.243597,-2.5659246e+07,-6.0273384e+07,985
366,0.0,0.40429154,-0.27977702,-0.17088203,10.196592,-4.698725,-2.331272,-2.5444952e+07,,984
367,0.0,0.37499374,-0.37380517,-0.3151316,9.194318,2.2882192,0.20685464,-2.5265758e+07,,983
368,0.0,-0.77290905,0.1829529,-0.22610918,15.872488,4.232619,-7.486998,-2.4989726e+07,,982
369,0.0,-0.3492415,0.522142,-0.084077686,20.695095,10.887026,-5.0028687,-2.4926584e+07,,981
370,0.0,0.55804646,-0.9585105,0.7430521,4.2660575,-3.7130547,-9.554926,-2.4906188e+07,,980
371,0.0,-0.17871922,0.17445537,-0.11049396,15.758165,6.9514003,3.012275,-2.4396512e+07,,979
372,0.0,0.6640928,0.030356921,-0.8917815,6.839697,1.3931549,2.4720414,-2.4114112e+07,-5.268805e+08,978
373,0.0,0.009646516,0.085970476,0.09553269,14.588514,-8.392088,-12.630116,-2.3779688e+07,,977
374,0.0,0.49495813,-0.8631388,0.9506791,4.9127445,5.080443,-2.7576268,-2.3601716e+07,,976
375,0.0,-0.4979462,0.5201212,0.316002,20.664988,12.15706,0.74963254,-2.3588816e+07,,975
376,0.0,-0.62243205,-0.26718995,0.9682199,10.334913,-5.1533475,-5.6811147,-2.3159142e+07,,974
377,0.0,-0.43177918,-0.25746775,0.080675535,5.853892,-1.5985887,1.1600977,-2.3060038e+07,-1.9746694e+08,973
378,0.0,0.4885698,-0.2737543,0.54844856,10.262657,-12.12008,3.5147696,-2.2972538e+07,,972
379,0.0,-0.53757584,-0.6448169,0.87602586,6.6245894,2.4982595,-1.4886703,-2.275338e+07,,971
380,0.0,0.13715711,0.4851295,0.09408256,6.648254,-5.731113,6.417178,-2.2688826e+07,-6.0273384e+07,970
381,0.0,-0.5357285,0.09845264,0.5461161,14.751171,-7.409749,0.8361726,-2.2544878e+07,,969
382,0.0,0.4353485,-0.21200894,-0.5009061,25.426504,-6.111776,0.056173664,-2.2500818e+07,-6.0273384e+07,968
383,0.0,0.0010557389,-0.041827254,-0.13434835,13.722767,5.297417,3.770216,-2.2360268e+07,-5.268805e+08,967
384,0.0,-0.71351624,-0.010271217,0.8253843,13.361255,-6.5712376,4.6774235,-2.2121106e+07,,966
385,0.0,-0.3041507,-0.49637735,0.7606203,7.972206,3.561595,-1.830609,-2.1774108e+07,,965
386,0.0,0.5300182,-0.41224372,-0.3188996,8.80063,2.3241744,1.6148381,-2.153881e+07,,964
387,0.0,0.60887545,-0.40395385,0.051089194,8.884736,6.756019,-5.5793557,-2.1450322e+07,,963
388,0.0,0.37330675,-0.16644558,0.08225463,4.3695955,-2.9311318,6.795724,-2.1426332e+07,-4.1687284e+07,962
389,0.0,-0.38211423,0.3794343,0.22991434,18.607384,9.908494,-3.942323,-2.1419266e+07,,961
390,0.0,0.6284367,-0.54227495,-0.15842713,8.689405,3.1991365,7.156797,-2.1415736e+07,-5.268805e+08,960
391,0.0,-0.68773466,-0.5083619,0.27342257,26.857887,5.572481,-8.297303e-05,-2.1412004e+07,-6.0273384e+07,959
392,0.0,0.25144115,-0.7620695,0.55572295,5.6650167,-2.7465463,2.1319313,-2.1380802e+07,,958
393,0.0,-0.22888832,0.19429418,-0.78047043,16.025604,2.4727187,-7.5268006,-2.1247706e+07,,957
394,0.0,-0.80053073,0.06692713,0.4336149,14.341878,5.404847,-4.246907,-2.0967648e+07,,956
395,0.0,-0.22294597,-0.13484293,-0.15093552,14.625051,-3.8669524,0.23526245,-2.0901368e+07,-5.268805e+08,955
396,0.0,0.67226136,-0.1684411,-0.2841481,11.453129,-8.6711445,3.657665,-2.0832272e+07,,954
397,0.0,-0.6443685,0.16490684,0.48897824,15.63011,-7.035719,7.204621,-2.0547568e+07,,953
398,0.0,0.11194723,-0.16974477,0.55280966,15.88562,11.054988,1.5687063,-2.0453612e+07,-3.197771e+09,952
399,0.0,0.1937184,-0.29443035,0.38018158,10.036787,-6.041011,1.4532121,-2.0441384e+07,,951
400,0.0,-0.13783942,0.23023988,-0.5505672,16.514875,4.408556,0.36496165,-2.0315478e+07,,1000
401,0.0,-0.8803375,-0.33762562,0.70547765,9.573432,-3.087944,1.6763515,-2.016455e+07,,999
402,0.0,-0.42225102,0.5506636,0.18012398,23.367956,12.581291,0.35256514,-2.0039236e+07,-2.0441384e+07,998
403,0.0,0.25388542,-0.27998024,0.19676767,10.194367,-5.543898,-0.020738825,-2.002514e+07,,997
404,0.0,0.2496999,-0.30366847,0.25484312,9.936717,-5.5694566,-3.9205375,-2.000691e+07,,996
405,0.0,0.14383464,0.111563876,0.47195402,7.8759413,-6.402578,-3.6635973,-1.9794244e+07,-4.1687284e+07,995
406,0.0,-0.085765176,-0.09087026,-0.17048119,12.371453,3.6891444,-5.1517415,-1.9601064e+07,,994
407,0.0,-0.17841923,-0.81496924,0.8880881,5.2626424,2.0949073,-2.4475226,-1.95999e+07,,993
408,0.0,-0.38960692,0.49868086,-0.05875472,20.34646,-9.2235155,10.305002,-1.95983e+07,,992
409,0.0,0.85048693,0.06441353,-0.10082644,4.064102,11.353961,7.746173,-1.9455622e+07,-4.1687284e+07,991
410,0.0,0.0038903921,-0.35814378,0.3633146,11.205605,4.9253526,3.6614456,-1.941359e+07,-3.197771e+09,990
411,0.0,0.7404472,-1.1271802,0.9626896,3.2691061,-4.583817,3.7419162,-1.9293802e+07,,989
412,0.0,-0.7500477,-0.25956357,-0.041709844,11.92989,2.0549781,10.257523,-1.8844658e+07,-5.268805e+08,988
413,0.0,0.7809356,-0.36042795,-0.11685031,9.33353,-9.588488,3.0550375,-1.8789816e+07,,987
414,0.0,-0.20152147,0.38336736,0.1483006,18.663834,10.0975,3.4637294,-1.8431786e+07,,986
415,0.0,-0.11760685,0.011080742,-0.7739197,7.6942105,-0.6982231,7.457006,-1.8336776e+07,-2.0441384e+07,985
416,0.0,0.10686485,-0.10526394,-0.037183262,12.198469,-4.945212,0.44082147,-1.8203032e+07,,984
417,0.0,0.14070445,-0.43186837,-0.008702078,8.603287,-2.3666885,-1.1936873,-1.8198956e+07,,983
418,0.0,-0.5565909,0.044166792,-0.6478057,14.049535,-1.5164869,2.0221012,-1.8189432e+07,,982
419,0.0,0.06989566,-0.9996506,0.92501056,14.3618555,-5.995706,6.477344,-1.8046748e+07,-2.927118e+07,981
420,0.0,0.25093696,0.6767202,-0.0025489873,13.67095,-12.80324,-0.7362286,-1.7969496e+07,-4.1687284e+07,980
421,0.0,0.28833336,-0.19270353,0.2743971,3.699961,2.3360827,3.7613611,-1.7693492e+07,-4.1687284e+07,979
422,0.0,0.06641292,0.14305033,-0.099419706,15.338648,7.1102896,9.065958,-1.7574704e+07,,978
423,0.0,-0.6327871,0.42356044,0.36634675,4.8690677,-2.2025774,4.241108,-1.7486274e+07,-4.1687284e+07,977
424,0.0,-0.031878248,-0.6711517,0.9243466,6.400956,3.198216,-1.7929069,-1.7354334e+07,,976
425,0.0,-0.30711624,0.041016836,-0.66768426,15.592693,1.8448242,-3.9771051,-1.7352754e+07,-3.197771e+09,975
426,0.0,0.4254047,-0.6007853,0.45020416,7.0089536,4.220614,6.98896,-1.7050744e+07,,974
427,0.0,0.70240784,-1.5266142,0.8339802,3.888503,-1.6185639,-3.827386,-1.6953188e+07,-2.0441384e+07,973
428,0.0,0.60604835,-0.7270842,0.81923187,5.9415665,6.6698422,6.5971527,-1.6894978e+07,,972
429,0.0,-0.43488142,0.952741,0.11427379,18.178751,10.621346,-5.254343,-1.6854026e+07,-2.927118e+07,971
430,0.0,0.24117221,0.26033232,-0.6175093,14.428556,-4.975851,-1.4870831,-1.6851164e+07,-1.9746694e+08,970
431,0.0,0.28369954,0.062000003,-0.45022696,14.218071,4.9371185,-2.9734557,-1.6796594e+07,-4.1687284e+07,969
432,0.0,0.6409233,-0.6700506,0.17626907,6.4102125,-3.6431673,-4.754561,-1.6707906e+07,,968
433,0.0,-0.57594025,0.66738117,0.29602358,22.897434,11.519586,2.1928332,-1.6697998e+07,,967
434,0.0,-0.064161494,-0.09358305,-0.10212631,12.338762,-3.754522,-2.2612462,-1.6540505e+07,,966
435,0.0,-0.7652513,0.35690144,0.8082549,18.285208,8.979454,-4.893274,-1.6448167e+07,,965
436,0.0,0.32954824,-0.17693298,-0.36442438,11.354699,3.1152697,-4.0825186,-1.6286036e+07,,964
437,0.0,-0.728381,0.10427619,-0.31430766,14.827322,-2.7072601,-1.1358759,-1.6260267e+07,,963
438,0.0,-0.098080166,0.56137425,-0.08567132,6.0124125,3.2179308,-7.3525376,-1.6234628e+07,-2.0441384e+07,962
439,0.0,-0.081865385,0.82781476,0.8074115,4.5223985,4.363735,8.157754,-1.6080024e+07,-2.0441384e+07,961
440,0.0,0.35668305,-0.3306553,0.9423178,9.647417,9.574203,-9.784547,-1.605853e+07,,960
441,0.0,0.5091973,-0.07985294,-0.47801548,12.504643,4.4695835,-6.738333,-1.5867684e+07,,959
442,0.0,0.5307309,-1.1566898,0.72804725,3.1133919,-1.5009739,7.579557,-1.5729642e+07,,958
443,0.0,-0.0850697,-0.22464809,-0.5493895,10.809521,0.8878301,0.56140953,-1.5567077e+07,,957
444,0.0,-0.06299736,0.09004951,-0.48378643,14.641582,3.2650468,1.9660934,-1.5541402e+07,,956
445,0.0,-0.19348198,0.44565925,-0.16210243,19.566275,-8.167988,-6.5038886,-1.5395559e+07,,955
446,0.0,-0.2489914,0.12978163,0.9900162,15.162838,-9.970245,-0.31884775,-1.5393e+07,,954
447,0.0,-0.29049048,-0.044266544,-0.25095525,12.939444,-2.7455125,1.7948979,-1.5391543e+07,,953
448,0.0,-0.1938327,-0.43734983,0.4756318,7.127826,-2.381731,1.0642153,-1.5115058e+07,-1.9746694e+08,952
449,0.0,-0.11753297,-0.18498643,0.2806816,20.11813,7.5094104,-2.991938,-1.4832148e+07,-2.0441384e+07,951
450,0.0,-0.48548752,-0.14480978,0.946969,11.729241,-5.392348,3.6215005,-1.4737251e+07,,1000
451,0.0,-0.16414827,0.6787196,0.07275294,23.072407,-13.148044,-3.5362117,-1.4684236e+07,,999
452,0.0,-0.37402213,-0.22484167,0.24761349,18.076279,-5.089536,-7.2423587,-1.4615584e+07,-6.0273384e+07,998
453,0.0,0.24856192,0.498532,-0.26905775,20.344257,-12.567581,-11.896987,-1.4582664e+07,,997
454,0.0,-0.58211976,-0.035476353,-0.9144999,15.513491,-0.19947566,-3.7624946,-1.4404196e+07,-1.9746694e+08,996
455,0.0,0.4071772,-0.83445615,0.78225935,5.1192007,-3.054277,-2.3585346,-1.4296385e+07,,995
456,0.0,-0.7425763,-0.14733647,0.27020383,11.699566,-2.8090694,2.8889272,-1.4228191e+07,,994
