,,phi_1,phi_2,sigma,mu,init_y_1,init_y_2,logL,logL_birth,nlive
labels,,$\phi_1$,$\phi_2$,$\sigma$,$\mu$,$y_1$,$y_2$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
15793,0.01617858453983345,0.6356944,0.16786619,0.99648947,15.793623,7.4241943,7.675659,-640.4726,-655.25385,957
15794,0.01619933454617256,0.61981803,0.17896558,1.0804605,15.558062,23.58246,-28.801126,-640.4713,-647.48035,956
15795,0.01622407163715489,0.6364064,0.14264646,0.97421896,15.581839,3.3689938,28.191936,-640.4698,-643.77094,955
15796,0.01637029170764399,0.6294341,0.23584539,0.9514451,15.869435,25.4027,-23.86969,-640.4608,-645.37476,954
15797,0.016405299802920215,0.68109316,0.29243112,1.0191463,16.36067,16.85219,1.4088773,-640.4587,-645.06586,953
15798,0.016495664773793432,0.64941967,0.23016408,1.0258477,13.799634,3.2908986,31.58186,-640.4532,-646.7334,952
15799,0.016177214702507887,0.52060753,0.4033431,1.0084971,16.146885,5.78452,14.436253,-640.4474,-643.1316,951
15800,0.015948646687875857,0.42147002,0.43754187,0.9431002,15.166191,14.323146,13.061649,-640.43567,-647.7639,1000
15801,0.015969101785111846,0.6280844,0.24792653,1.1296629,16.113783,13.352828,6.420543,-640.4344,-657.50433,999
15802,0.01597300096756467,0.6313414,0.1446143,1.0692793,15.703457,13.032087,-2.8217814,-640.43414,-644.31537,998
15803,0.015975925979189714,0.76914805,0.12728246,0.98888415,15.980152,13.622207,-8.539368,-640.43396,-646.05554,997
15804,0.015990559073740557,0.55537456,0.38734624,1.0199465,17.75775,7.8766847,19.603024,-640.43304,-640.4474,996
15805,0.015995439749790875,0.69407606,0.20332687,1.0197386,13.581734,13.838928,8.395615,-640.43274,-650.6298,995
15806,0.016032581603599737,0.6671206,0.28228933,1.0249013,13.613833,13.493545,18.250765,-640.4304,-650.04474,994
15807,0.01612187750987234,0.57132226,0.22361052,0.9795294,14.628493,-4.5551443,52.405712,-640.42487,-641.5605,993
15808,0.016233453985895686,0.62544423,0.1384417,1.052582,15.718855,11.779681,13.0552635,-640.41797,-641.5605,992
15809,0.0162751214486831,0.7587415,0.120385304,1.0758433,14.936636,1.3296428,88.76592,-640.4154,-642.7211,991
15810,0.016337823260969993,0.5812679,0.25080013,1.1157802,14.657944,16.729397,4.3653464,-640.41156,-644.85913,990
15811,0.016368765153605577,0.5852032,0.17960529,1.0683057,15.08915,2.7495723,27.283981,-640.40967,-640.6236,989
15812,0.016502182267873054,0.62699926,0.2183767,1.0717553,15.291267,26.136223,-33.40875,-640.40155,-640.9919,988
15813,0.01658396854587182,0.592961,0.14088301,1.0337024,15.467562,2.9688263,49.983154,-640.3966,-643.53937,987
15814,0.016700781612058638,0.45125297,0.4234771,1.0318661,14.398935,6.6720195,15.335666,-640.3896,-648.9256,986
15815,0.01673036849867715,0.6784584,0.15617876,0.96971804,14.939803,-2.352081,53.361324,-640.3878,-646.05554,985
15816,0.016749781425225603,0.744694,0.11645346,0.9314024,15.760997,11.495173,25.072166,-640.38666,-641.36743,984
15817,0.016824577694773277,0.7290677,0.07831471,0.9533935,15.25427,11.271007,28.50845,-640.3822,-651.6403,983
15818,0.016858499239051597,0.5342158,0.41934597,1.0133151,15.691991,8.091197,13.364884,-640.3802,-646.05554,982
15819,0.016861586405098553,0.6094795,0.33303654,1.087773,15.874048,4.6756334,22.283493,-640.38,-640.8208,981
15820,0.01697413768449209,0.5669768,0.30397835,1.1476537,15.137981,13.628302,10.540092,-640.37335,-640.8208,980
15821,0.01697517373524759,0.5520872,0.38522094,0.968121,13.7454815,16.829426,5.7058153,-640.3733,-645.81586,979
15822,0.0169762098492637,0.4922563,0.24457173,0.9637624,15.169465,2.6291046,24.296404,-640.3732,-640.4474,978
15823,0.017031214485429335,0.5423508,0.26206312,1.0117148,15.339119,4.2857246,43.279167,-640.37,-640.6236,977
15824,0.017063469578516555,0.6480197,0.18819164,0.91235065,14.674192,14.523733,15.14961,-640.3681,-646.05554,976
15825,0.017208849944751758,0.67065626,0.27361155,0.9144306,16.629025,5.19024,30.485432,-640.3596,-653.6015,975
15826,0.017301528962157364,0.6205634,0.23891537,1.0045767,13.944567,6.324384,19.40888,-640.35425,-644.04987,974
15827,0.017377728379583308,0.7372997,0.19709136,0.99011844,14.137872,3.5000975,53.798027,-640.34985,-640.6236,973
15828,0.017379849813814362,0.7422658,0.14993285,1.0137614,14.306719,19.383278,-15.747541,-640.34973,-643.77094,972
15829,0.017391522332103622,0.6475258,0.28613365,1.0593386,13.155756,14.31678,6.228935,-640.34906,-640.9919,971
15830,0.017417016863076316,0.56666076,0.31957036,1.0303345,16.87673,2.3967514,30.737186,-640.3476,-641.36743,970
15831,0.017496928402442477,0.54408205,0.321706,1.0085528,14.292479,6.5375853,11.6067295,-640.343,-641.36743,969
15832,0.01754183890725128,0.73986554,0.15625608,1.0134741,16.23007,3.8400273,35.919876,-640.34045,-647.22876,968
15833,0.01754612210559982,0.5694038,0.31199238,1.0496893,16.964148,7.3019633,16.67671,-640.3402,-640.4474,967
15834,0.01764923320310073,0.56552744,0.19914924,1.065228,14.860975,7.6349835,32.921535,-640.33435,-663.9559,966
15835,0.01768697633246937,0.70662946,0.10412058,1.0873085,15.206918,15.273599,-12.816791,-640.3322,-643.1316,965
15836,0.017719391821588434,0.5460692,0.3453267,1.0984783,16.118984,12.032146,19.371881,-640.3304,-644.31537,964
15837,0.017730210181246864,0.5658233,0.35442024,0.9913935,14.819719,18.620106,-4.836169,-640.3298,-640.9919,963
15838,0.017792001074798565,0.50150746,0.41021022,1.0827781,14.598734,14.99967,11.359489,-640.3263,-647.7639,962
15839,0.017891096335935212,0.64706326,0.18881527,1.1267498,14.926645,10.966656,7.7141376,-640.32074,-647.22876,961
15840,0.017908576643607867,0.38326818,0.38481206,1.0041884,15.171956,9.70562,12.508236,-640.31976,-644.31537,960
15841,0.01795344792778125,0.6013855,0.16842744,1.0043424,15.464578,-3.2051315,81.63272,-640.31726,-640.4474,959
15842,0.018054544320080187,0.7177237,0.10334472,0.9442259,14.863689,17.903646,-32.898827,-640.31165,-641.36743,958
15843,0.018075493741671746,0.693192,0.17601968,0.9549541,16.34951,18.884245,-10.204654,-640.3105,-642.89264,957
15844,0.018109726575384764,0.7722251,0.14443123,1.0492595,14.8464155,15.17864,-3.490956,-640.3086,-643.1316,956
15845,0.018132953387368648,0.5580503,0.26996222,1.1255541,15.26256,17.985971,-4.354585,-640.3073,-649.753,955
15846,0.018166186232956377,0.50491387,0.28857598,1.0582128,15.979639,9.509299,7.636494,-640.3055,-645.37476,954
15847,0.01818171573112096,0.7247004,0.16670673,1.0812278,15.549459,-5.977927,84.700066,-640.3046,-649.19995,953
15848,0.01820948000469068,0.69896317,0.23547806,1.0608662,17.057096,10.828253,10.070201,-640.3031,-642.89264,952
15849,0.017884122866559937,0.7415749,0.17101303,0.9163725,15.66425,6.413796,30.097466,-640.29584,-641.73474,951
15850,0.017440922223357767,0.76760316,0.13140473,1.0578108,15.762987,14.442371,-7.322286,-640.295,-647.22876,1000
15851,0.01748355462020594,0.6885746,0.16641413,0.9990613,16.20231,20.09941,-32.57471,-640.29254,-649.753,999
15852,0.017505978329056055,0.68803054,0.1914408,0.9169441,15.467512,2.1507466,32.75878,-640.29126,-642.3221,998
15853,0.017546627695273483,0.68309575,0.20881315,1.0812842,16.583714,0.86587375,46.064682,-640.28894,-643.77094,997
15854,0.017739380768072098,0.57095623,0.33051413,1.0661887,14.290561,16.731342,-2.6371114,-640.278,-641.9071,996
15855,0.01780337675279902,0.46685594,0.3745918,1.0956678,16.087994,7.8737526,15.008209,-640.2744,-643.53937,995
15856,0.017828386836652353,0.52911943,0.23123436,0.9653759,15.252587,-4.5577703,54.720715,-640.273,-641.73474,994
15857,0.017875239102083745,0.62095016,0.31973875,0.97142833,17.572193,15.829914,7.1146083,-640.2704,-646.05554,993
15858,0.017876330153401416,0.63082564,0.30275452,1.1101724,14.197259,8.523224,18.315895,-640.2703,-653.951,992
15859,0.017923308411908527,0.6246435,0.21742338,0.90160644,14.458643,13.87016,0.9225379,-640.2677,-640.8208,991
15860,0.018100302880529117,0.51220983,0.31784776,1.0748941,15.986907,15.625596,-1.0182768,-640.2579,-642.511,990
15861,0.0181589496917447,0.45229554,0.4497993,1.0582935,15.462122,6.479711,18.63613,-640.25464,-642.511,989
15862,0.018177801153830605,0.61365974,0.25351226,1.0309765,15.32005,14.730903,22.415388,-640.2536,-640.4474,988
15863,0.018201115275551905,0.7294247,0.1449293,1.0315232,15.479195,26.248943,-49.35412,-640.2523,-641.9071,987
15864,0.018276813994709033,0.63434494,0.29164004,0.9874118,16.651056,18.933907,-9.08219,-640.24817,-642.511,986
15865,0.018281276652257327,0.42973074,0.35579222,1.0379368,15.325576,17.148548,3.6021779,-640.2479,-640.8208,985
15866,0.018396566122582107,0.6586513,0.25259295,1.0390606,15.999609,-3.849704,60.17349,-640.24164,-642.89264,984
15867,0.01839768899411592,0.7446063,0.2153994,1.0304592,16.423292,10.031812,17.593382,-640.2416,-648.624,983
15868,0.01844491153973897,0.613416,0.1620416,1.0518719,14.9956665,21.961578,-21.986332,-640.239,-641.5605,982
15869,0.018453920043377044,0.57917565,0.29586768,1.0456083,15.6432905,18.459225,10.940321,-640.2385,-644.85913,981
15870,0.018456172856672094,0.6804148,0.24064548,1.0660781,14.698126,14.913298,-6.5942745,-640.2384,-640.4474,980
15871,0.018513712609970867,0.60364765,0.14571524,0.9434687,15.4252615,7.7370386,35.719437,-640.2353,-641.36743,979
15872,0.01860206175955217,0.5280461,0.290778,1.0984067,15.725988,-0.24720474,37.979385,-640.2305,-640.29584,978
15873,0.018617963869139487,0.5634157,0.3866942,0.9594043,15.5673,4.437075,24.932276,-640.2297,-640.4474,977
15874,0.018621373232255205,0.5075003,0.2803424,1.013051,15.513507,14.056648,19.730999,-640.2295,-640.9919,976
15875,0.018648670622794766,0.56260955,0.20732716,1.0643762,15.275381,21.533596,-12.079027,-640.228,-647.22876,975
15876,0.01867942802131391,0.7667538,0.115894616,1.0723443,15.119259,12.859159,5.322537,-640.2264,-644.04987,974
15877,0.01886043548186116,0.7394045,0.15105905,0.91062087,15.094068,10.517724,11.645877,-640.21674,-642.89264,973
15878,0.019055986584001528,0.6856076,0.11695903,0.99995786,15.177682,16.916832,4.331015,-640.2064,-641.5605,972
15879,0.01912239789138187,0.49635676,0.32599616,0.9664805,14.485001,15.082008,1.1687075,-640.20294,-640.9919,971
15880,0.019141081229298397,0.75655925,0.15484722,0.99607533,15.361161,8.894341,44.524597,-640.20197,-645.37476,970
15881,0.01919958439681136,0.52252996,0.26150146,1.0637627,15.668545,18.826166,-7.1134973,-640.1989,-640.4474,969
15882,0.019268848162339407,0.5913125,0.2711311,0.95667636,14.165459,19.278692,1.5021935,-640.1953,-644.04987,968
15883,0.019288851850130774,0.6230568,0.18902774,0.97453475,15.096444,-10.905208,97.5426,-640.1943,-640.8208,967
15884,0.01938681551976218,0.6653513,0.280243,1.0197395,16.851536,18.920658,-0.034269378,-640.1892,-649.4857,966
15885,0.019465069332396712,0.48771712,0.30251846,1.1019778,15.816248,6.407212,21.11802,-640.1852,-641.5605,965
15886,0.019512649531973188,0.609389,0.2731326,1.0992888,15.530847,21.240326,-12.227583,-640.18274,-641.18304,964
15887,0.019618933171405693,0.65617937,0.31085533,0.98035574,16.858963,14.16503,14.068926,-640.1773,-641.73474,963
15888,0.0196536898172159,0.6160794,0.2738768,1.0483179,15.104294,-5.368201,54.55688,-640.17554,-640.9919,962
15889,0.019722184157823293,0.49098638,0.31622303,1.0374324,15.123965,18.709164,-6.6519184,-640.17206,-640.9919,961
15890,0.019728203809249594,0.61470765,0.16460045,0.90202,15.122103,4.0423098,49.788067,-640.17175,-643.53937,960
15891,0.020040100927129528,0.6810255,0.26880166,1.0996147,14.959908,9.974445,19.913334,-640.15607,-641.5605,959
15892,0.020166482287986832,0.5075394,0.39017725,1.1053478,14.538871,8.608659,14.35622,-640.1498,-661.46533,958
15893,0.02036314243680392,0.59421384,0.38324013,1.045012,15.409918,11.022274,15.549738,-640.1401,-646.9996,957
15894,0.020416655935442694,0.70609653,0.24810135,0.96326894,13.528603,14.3442,3.6021798,-640.13745,-653.951,956
15895,0.020421641079098787,0.44114256,0.43305576,1.0707977,15.314473,15.662121,7.8275833,-640.1372,-641.5605,955
15896,0.020435356501350702,0.5103525,0.25640583,1.0189475,15.503843,-2.6409645,47.113358,-640.13654,-669.3293,954
15897,0.020461566073363913,0.7122595,0.20954594,1.0794767,13.91888,8.835917,23.247192,-640.13525,-642.511,953
15898,0.020603176716075713,0.6595938,0.20445162,0.95131433,14.918208,26.261757,-27.642351,-640.12836,-643.1316,952
15899,0.020118060103836873,0.63707316,0.26345918,1.1023756,16.538092,15.030095,3.3591998,-640.1269,-648.9256,951
15900,0.019727568163405443,0.4708568,0.39999366,1.0126647,13.993859,9.251575,15.946941,-640.12054,-650.04474,1000
15901,0.019916300977850947,0.6540108,0.22917128,0.89923805,14.225693,14.757806,2.8735893,-640.111,-642.7211,999
15902,0.019960110494322152,0.6637442,0.10203699,0.9703071,15.543415,11.185976,14.560588,-640.1088,-641.5605,998
15903,0.019977173541897007,0.6321242,0.341029,1.0175554,12.779955,7.4394636,20.864882,-640.108,-641.9071,997
15904,0.020090891805815695,0.60417974,0.26043195,1.0772052,16.306946,5.1719775,17.24435,-640.1023,-643.1316,996
15905,0.02014860833442782,0.4471575,0.3970138,1.0021471,15.380919,18.93081,2.7945125,-640.0994,-641.73474,995
15906,0.020199092186288604,0.50002867,0.37677583,1.0898104,16.46658,9.5969925,16.625906,-640.0969,-642.13104,994
15907,0.02036372919857523,0.5387569,0.35306257,1.0368559,14.766696,0.18683453,34.38416,-640.0888,-650.04474,993
15908,0.020406031791855243,0.67457336,0.2891746,1.0773523,14.659218,13.175052,10.142122,-640.08673,-640.8208,992
15909,0.02056105788046023,0.66394925,0.13987514,1.0117031,15.167141,19.572216,-44.87285,-640.07916,-640.4474,991
15910,0.020608801225936963,0.7121684,0.17713812,0.9595663,14.13093,17.478561,-14.745128,-640.07684,-640.9919,990
15911,0.02061005912570649,0.6618069,0.190859,1.115278,14.518901,7.640381,27.721134,-640.0768,-649.4857,989
15912,0.0207033570872357,0.59537625,0.21090735,0.9584489,14.368274,4.541046,29.640095,-640.07227,-643.77094,988
15913,0.020784387735812163,0.7256141,0.13834733,0.91057056,14.694852,8.913116,32.459217,-640.06836,-650.3643,987
15914,0.02090525274891663,0.6616518,0.2950886,0.92258275,14.427701,8.104335,18.615334,-640.06256,-640.4474,986
15915,0.021044795546765478,0.5467913,0.3228319,1.0594876,14.39643,14.872578,-1.2709944,-640.0559,-640.9919,985
15916,0.021088512953221485,0.6387141,0.2806387,1.1222351,16.104837,8.096223,18.724197,-640.05383,-642.3221,984
15917,0.02112071603302887,0.63361496,0.24847347,1.0611929,15.536203,18.613682,8.4166975,-640.0523,-640.9919,983
15918,0.02115555059542402,0.46656394,0.32482994,1.088129,15.221365,15.381912,1.9881495,-640.05066,-642.7211,982
15919,0.0213983942631524,0.49775937,0.32769525,1.0537932,15.471554,17.375463,12.211805,-640.03925,-643.1316,981
15920,0.02146903754998135,0.61185575,0.2413078,0.93166846,16.415344,14.773781,-1.1968441,-640.03595,-643.37885,980
15921,0.021535970339015206,0.7541418,0.13890906,0.99574405,16.180815,15.342864,-14.985829,-640.03284,-643.1316,979
15922,0.021583342612035945,0.6259915,0.26412636,1.0634685,15.367291,5.6759953,41.994617,-640.03064,-641.9071,978
15923,0.02168104644955518,0.65033525,0.3051654,1.079622,14.946795,9.212084,24.584509,-640.0261,-645.6073,977
15924,0.02171547972113624,0.7177111,0.21091206,1.0920728,14.643195,9.360786,26.86871,-640.02454,-641.5605,976
15925,0.02173006410116621,0.6841132,0.2160707,1.0128043,16.320522,7.12315,12.579669,-640.02386,-640.4474,975
15926,0.02178318082882552,0.50739765,0.2901881,1.0623953,15.626807,-2.8968515,37.606052,-640.0214,-643.37885,974
15927,0.02182709985885734,0.6706706,0.2852451,1.0184782,13.017377,14.740399,2.9585376,-640.0194,-641.36743,973
15928,0.021891140203791258,0.7159387,0.12691148,0.9697941,14.385149,10.525601,19.853666,-640.0165,-652.1912,972
15929,0.022279347383881917,0.53572935,0.3446239,1.0349693,15.030652,21.136255,-6.6469564,-639.9989,-651.23706,971
15930,0.022286147538678833,0.7308449,0.14290251,0.9581753,16.092958,7.895126,47.11872,-639.9986,-644.85913,970
15931,0.022348806429465556,0.65299565,0.19037615,0.97471154,15.256724,15.362052,-19.965086,-639.9958,-646.27924,969
15932,0.022387032845341173,0.52639276,0.23364322,0.9684311,14.7199135,9.3230715,13.765058,-639.9941,-640.1269,968
15933,0.022389765804244822,0.6123614,0.35234416,0.9760432,15.913969,6.1782136,27.618395,-639.99396,-645.06586,967
15934,0.022391132408801577,0.7251781,0.121582,1.0582705,14.871998,11.095276,35.05783,-639.9939,-640.6236,966
15935,0.02262191014593919,0.5033531,0.42231634,0.95868737,14.580023,15.5154295,11.016182,-639.98364,-646.4719,965
15936,0.0227035201770272,0.42402586,0.4004145,0.9799798,14.85553,16.052265,9.826075,-639.98004,-643.53937,964
15937,0.02284948726109821,0.5756641,0.2615238,0.8586103,15.48267,12.513888,15.180543,-639.97363,-645.81586,963
15938,0.022857856525634847,0.72325015,0.19157195,1.0751026,16.374054,1.934558,53.65478,-639.97327,-644.04987,962
15939,0.022889967114354936,0.64493746,0.14230931,0.97610366,14.607908,2.8612096,49.75837,-639.97186,-640.1269,961
15940,0.022936117635750097,0.6080832,0.3552543,1.0723003,16.716465,8.64839,19.971678,-639.96985,-642.89264,960
15941,0.022990779138680698,0.6844902,0.19528538,0.92480254,16.454218,0.045644365,54.51402,-639.96747,-640.4474,959
15942,0.02300622002528951,0.6165735,0.26103875,1.0465016,14.279323,21.345776,-14.632421,-639.9668,-640.1269,958
15943,0.023147068246112536,0.6093592,0.22900176,1.1261324,14.968215,-0.2899413,42.079517,-639.9607,-640.29584,957
15944,0.023172512349102236,0.74221724,0.10871163,0.982215,14.845869,15.6549835,4.354016,-639.9596,-642.7211,956
15945,0.0234671375661091,0.68724674,0.27926692,1.0188731,14.918925,17.608166,-1.5247043,-639.94696,-642.511,955
15946,0.02357193023788557,0.5531227,0.30586636,0.9066557,16.417465,7.593359,15.785258,-639.9425,-640.4474,954
15947,0.023609366561691554,0.54556614,0.2231232,1.0378453,15.041053,19.536987,-14.547537,-639.9409,-641.9071,953
15948,0.02361801415325708,0.55852145,0.31788537,1.1113975,14.422803,14.236353,12.677284,-639.94055,-641.9071,952
15949,0.023097127570315804,0.6711162,0.21643965,0.981308,15.289859,-9.625737,82.76213,-639.93756,-645.06586,951
15950,0.022509621584709635,0.74243164,0.083273456,1.0347003,15.373003,9.966192,10.214337,-639.9374,-640.6236,1000
15951,0.02253023919532348,0.6178509,0.23193939,0.8839306,14.706202,0.66440195,39.59089,-639.93646,-641.36743,999
15952,0.022537115927934663,0.54236186,0.22551478,0.9303089,14.980612,1.2340715,44.39373,-639.93616,-640.6236,998
15953,0.02270694605144274,0.7129763,0.114146695,1.0407684,15.50329,14.938821,13.305362,-639.92865,-639.93756,997
15954,0.022847356512517555,0.61501414,0.33762902,0.95228016,15.162591,17.889492,-0.30765373,-639.9225,-643.53937,996
15955,0.023286607051874547,0.606058,0.2890696,0.9425973,15.980879,19.733406,3.562369,-639.90344,-642.7211,995
15956,0.023503650145224906,0.5832293,0.3531398,0.98835117,17.394836,15.775646,7.6804132,-639.89417,-648.9256,994
15957,0.02355822627137058,0.6043916,0.21519181,1.0068786,15.049559,-10.098317,80.8231,-639.89185,-643.1316,993
15958,0.023601402188697055,0.5551564,0.40766895,1.0016273,16.119703,11.23892,17.970129,-639.89,-640.6236,992
15959,0.023617253177149255,0.6869725,0.14511286,0.9527197,16.153778,14.2167225,0.9886757,-639.88934,-646.27924,991
15960,0.023621578021296698,0.7211918,0.23379101,1.0108677,14.560343,2.9065433,37.329098,-639.88916,-650.3643,990
15961,0.023660537274937225,0.6951175,0.2583305,0.9970858,16.576242,1.6171994,44.510307,-639.8875,-656.4074,989
