,,phi_1,theta_1,theta_2,theta_3,theta_4,theta_5,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\theta_5$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,
49728,0.005507727150319717,0.997896,0.33493474,0.096591875,-0.23143615,-0.57938284,-0.04467545,0.002010697,-9.64461e-05,0.00018511781,7238.972,7238.3223,972
49729,0.0055104171268864285,0.999,0.32841983,0.07771761,-0.23014542,-0.6925487,-0.05977467,0.0020069806,-6.665094e-05,0.00010875858,7238.9727,7237.6855,971
49730,0.005534686113519533,0.99993014,0.44158053,0.095250815,-0.25340015,-0.6964803,-0.12585057,0.0019610082,-0.0032981024,0.00021013376,7238.977,7238.3223,970
49731,0.005537389256871836,0.99999815,0.32632512,0.034444716,-0.34355512,-0.61946404,-0.052840576,0.0019585958,-0.0026533937,-4.1424148e-05,7238.9775,7238.3223,969
49732,0.005542799504845559,0.99875253,0.35484788,0.12163189,-0.2572685,-0.63403416,-0.016457615,0.0019085222,1.7583483e-05,1.9297637e-05,7238.9785,7238.6914,968
49733,0.005635586712463454,0.99487895,0.35582387,0.12694982,-0.3000875,-0.64357024,-0.14578852,0.0020760691,-1.1910904e-05,0.00012253378,7238.995,7235.8623,967
49734,0.005668704658844322,0.9994706,0.34233016,-0.013730293,-0.2769455,-0.6480047,-0.057075385,0.0018786484,5.952789e-05,-2.8611215e-05,7239.001,7236.2676,966
49735,0.005674243207187501,0.99818254,0.32711014,0.011264,-0.24671865,-0.6304253,-0.015723543,0.0020212932,-7.988596e-05,0.00013762414,7239.002,7236.88,965
49736,0.005707588321337469,0.9920094,0.36598006,0.07941031,-0.2843167,-0.60833406,-0.019028265,0.0019545825,-1.3897846e-05,0.00023200804,7239.008,7238.6914,964
49737,0.005769230800008101,0.9990207,0.3731471,0.06427285,-0.26730824,-0.62924707,-0.030709594,0.0020618048,5.1710107e-05,-0.00011178892,7239.0186,7237.6855,963
49738,0.0057861576264111,0.9982236,0.4745747,0.04751139,-0.2837542,-0.67716527,-0.12625615,0.001928165,-3.63751e-05,8.86709e-05,7239.0215,7238.3223,962
49739,0.005797469758944117,0.9999646,0.34372568,0.047314268,-0.34049174,-0.5855019,-0.073670425,0.002007523,-0.0023599763,7.6300516e-05,7239.0234,7238.6914,961
49740,0.005805968369340088,0.9900167,0.46070525,0.09363794,-0.21298276,-0.630139,-0.15736772,0.0020133227,-4.2231952e-07,-1.0866109e-05,7239.025,7236.6553,960
49741,0.00586008296542662,0.9899546,0.45579126,0.104939274,-0.19728675,-0.5906075,-0.12907012,0.001921767,-2.6467073e-06,0.00013370166,7239.034,7233.8867,959
49742,0.005888766623248092,0.99162686,0.3254961,0.12297829,-0.25286365,-0.6548707,-0.08120733,0.0019493055,-7.304267e-06,0.00017671679,7239.039,7236.459,958
49743,0.005888766623242736,0.99998957,0.4370142,0.041551758,-0.26144716,-0.6183791,-0.14797626,0.002017252,0.0022541448,-5.199304e-05,7239.039,7236.6553,957
49744,0.005888766623253448,0.9968631,0.39276952,0.089323886,-0.23901197,-0.6622567,-0.041789725,0.0020773606,-1.8866163e-05,0.00013583149,7239.039,7238.498,956
49745,0.005894520180816713,0.99945706,0.43063468,0.14011285,-0.21853833,-0.6132674,-0.13341273,0.0020084172,-0.00038966123,0.00019145613,7239.04,7236.459,955
49746,0.005934952792300313,0.999081,0.43416283,0.039550766,-0.2640589,-0.7255539,-0.1399386,0.0019755966,3.060613e-06,3.3645225e-05,7239.047,7225.0957,954
49747,0.005937851426079701,0.9897053,0.38461694,0.038956787,-0.2943845,-0.5777952,-0.0109963175,0.0019605437,-4.4494527e-06,0.00012021827,7239.0474,7237.127,953
49748,0.005949460125092304,0.99942213,0.32709375,0.1135528,-0.2691732,-0.6150876,-0.014604288,0.0019712953,0.00021025847,-0.00010566071,7239.0493,7196.1885,952
49749,0.005803705358638255,0.9923502,0.40967283,0.058069207,-0.26117432,-0.67501336,-0.0785944,0.0018762102,-1.9588055e-05,0.00011597512,7239.05,7237.445,951
49750,0.005674406709885707,0.9920493,0.49148983,0.18568775,-0.2158875,-0.6397413,-0.13016357,0.001999222,1.9340474e-05,-5.83862e-05,7239.053,7238.892,1000
49751,0.005682724920051645,0.9993629,0.34961623,0.11822131,-0.3144737,-0.6125504,-0.105388075,0.0020453923,-0.00023063173,0.00014041946,7239.0547,7236.0654,999
49752,0.005732890877494545,0.9993422,0.38490444,0.14876759,-0.25351122,-0.6156281,-0.08630178,0.00197653,0.000278308,-6.930235e-05,7239.0635,7234.5654,998
49753,0.0057412948205896736,0.9999967,0.32726577,0.0341833,-0.3411836,-0.62099963,-0.053600773,0.0019602673,-0.0026822202,-4.13703e-05,7239.065,7238.3223,997
49754,0.005749711083169171,0.99672616,0.3871091,0.049943253,-0.27105272,-0.57626003,-0.10839512,0.0019521287,4.202227e-05,-0.00012336754,7239.0664,7237.6855,996
49755,0.005797636812444134,0.9998705,0.44291326,0.08425637,-0.27114862,-0.63395697,-0.10155871,0.0019564752,0.00057239074,4.8952494e-05,7239.0747,7215.774,995
49756,0.0058118084915565376,0.99967897,0.41059396,0.08102164,-0.30531764,-0.6625845,-0.0662731,0.0020236888,0.00062115776,-0.00014909844,7239.077,7226.618,994
49757,0.005823170772376709,0.99405485,0.42531922,0.1223345,-0.25085267,-0.5744169,-0.09215037,0.0020166328,1.8100252e-05,3.8258946e-05,7239.079,7237.445,993
49758,0.005831707058339872,0.9998613,0.4480669,0.1305954,-0.20705824,-0.6301374,-0.09750241,0.0019002254,9.57075e-05,5.5495937e-05,7239.0806,7219.5605,992
49759,0.0058374048664440745,0.99922705,0.37962756,0.031095304,-0.27329665,-0.66175526,-0.03597279,0.0018730465,-4.0089264e-05,-8.254229e-06,7239.0815,7238.6914,991
49760,0.005851673754151858,0.99744076,0.42232597,0.048938833,-0.24913879,-0.60700107,-0.03872883,0.0019977775,-2.226824e-05,6.928558e-05,7239.084,7237.891,990
49761,0.005874576557675064,0.99326986,0.3833852,0.060712315,-0.3024471,-0.6175756,-0.05958407,0.0020940416,1.6291482e-05,3.2995198e-05,7239.088,7233.8867,989
49762,0.005883188200244987,0.99689245,0.42778254,0.08162342,-0.2310726,-0.63007903,-0.0389025,0.0019258149,-1.5042305e-05,6.102662e-05,7239.0894,7238.117,988
49763,0.0059264361429233955,0.9999849,0.3564984,0.015266264,-0.3004749,-0.58853173,-0.099219635,0.0019015961,0.00027943795,3.0243556e-05,7239.0967,7237.891,987
49764,0.005949631558162992,0.99665624,0.3230033,0.0340728,-0.33097547,-0.68640614,-0.064620465,0.0020633664,-4.941663e-06,2.8817409e-05,7239.1006,7234.772,986
49765,0.005978753534219798,0.9999242,0.31242588,0.079980835,-0.25445575,-0.6666465,-0.10228361,0.0020385988,-0.0010569342,3.7835718e-05,7239.1055,7238.498,985
49766,0.006008018055146592,0.99971706,0.46629006,0.12824488,-0.28455833,-0.6411207,-0.15154363,0.0019872452,-0.0006768251,0.00014411048,7239.1104,7233.1396,984
49767,0.006008018055152056,0.9996351,0.3648221,0.094995596,-0.24971732,-0.59441745,-0.037681058,0.0020504715,0.00044539387,-0.00015343934,7239.1104,7237.127,983
49768,0.006010952374035264,0.9996689,0.38763547,0.053073157,-0.25614655,-0.73244476,-0.09590743,0.0019749664,6.731598e-05,-3.5328765e-05,7239.111,7235.8623,982
49769,0.006061055635218995,0.9998821,0.3412631,0.10008915,-0.3385887,-0.6083908,-0.07451574,0.0019927535,-0.0009441841,0.00011772946,7239.119,7236.88,981
49770,0.006126515593396805,0.994744,0.3108307,0.027705554,-0.21381356,-0.59514487,-0.059791736,0.0019093581,8.605035e-07,1.1139641e-05,7239.13,7234.772,980
49771,0.006135496557721879,0.9987948,0.37778628,0.08124773,-0.33499372,-0.67878765,-0.13649584,0.0019852696,-0.00010539411,0.00013856153,7239.1313,7234.0996,979
49772,0.0061504940974534275,0.998145,0.43017268,0.13797478,-0.22053279,-0.5996402,-0.060529295,0.0019094419,4.367618e-05,-7.263124e-05,7239.134,7238.498,978
49773,0.006156503373095712,0.9970224,0.38200983,0.053738102,-0.25118968,-0.5723689,-0.049684465,0.002038476,4.340341e-05,-2.4397648e-05,7239.135,7236.459,977
49774,0.006174566450743867,0.99325186,0.35649604,0.040344942,-0.21591641,-0.6335836,-0.0358398,0.0020095797,-2.5526198e-05,0.0001889483,7239.1377,7239.05,976
49775,0.006180599246009172,0.9988466,0.47863322,0.16967542,-0.21290419,-0.63084877,-0.13818362,0.001973008,5.5133565e-05,-7.3942996e-05,7239.1387,7237.6855,975
49776,0.00618663793556495,0.9990831,0.30485156,0.061448023,-0.2758182,-0.65136415,-0.060422443,0.0020224375,0.00019019817,-0.00012594806,7239.1396,7236.459,974
49777,0.006241252336161052,0.99983793,0.4530478,0.07667022,-0.30841333,-0.72631496,-0.1497465,0.0019511156,-0.00062926376,4.0440747e-05,7239.1484,7233.8867,973
49778,0.006265679907126093,0.9986022,0.35957593,0.037312128,-0.21492837,-0.62429017,-0.030316615,0.0019691435,-2.9679159e-05,9.513561e-05,7239.1523,7238.3223,972
49779,0.006314822243690683,0.99815434,0.3740717,0.047686223,-0.28116187,-0.59445,-0.0923397,0.0019561085,0.00011516368,-0.0001522284,7239.16,7238.6914,971
49780,0.0063148222437079135,0.995954,0.43330795,0.08742681,-0.21023704,-0.632782,-0.1232613,0.0019764178,-4.7600468e-05,0.00024460471,7239.16,7226.039,970
49781,0.006320992074433355,0.9999826,0.29343545,0.044975266,-0.2904996,-0.60544574,0.02562288,0.0019935938,-0.0009877463,3.828742e-05,7239.161,7237.891,969
49782,0.0063395377591495905,0.99233663,0.37306595,0.120800465,-0.25609007,-0.61198413,-0.055357732,0.0019771857,1.316612e-05,0.00010345812,7239.164,7234.772,968
49783,0.006345731737898174,0.99997896,0.39121184,0.06485097,-0.26026538,-0.73587316,-0.08362751,0.0019578466,-0.00047256076,2.0230487e-05,7239.165,7237.2812,967
49784,0.00635503405493649,0.99606866,0.3887999,0.019115934,-0.23669222,-0.65459764,-0.102207325,0.0018684637,-1.4622963e-05,4.3687694e-05,7239.1665,7238.117,966
49785,0.006370568229720118,0.9999742,0.3813136,0.07804434,-0.33373964,-0.6496383,-0.11083777,0.0019481601,-0.002853583,-8.35138e-06,7239.169,7236.88,965
49786,0.006386140376039314,0.9888426,0.40086186,0.13661474,-0.27156407,-0.6271059,-0.06546916,0.0019517369,2.585778e-05,-0.00013350582,7239.1714,7235.424,964
49787,0.006395501928770368,0.9997839,0.4179924,0.13778208,-0.27332318,-0.64404273,-0.13179255,0.001977776,-0.0005436041,3.4988823e-08,7239.173,7234.772,963
49788,0.006408005349866609,0.99750024,0.30679327,0.08933463,-0.2778893,-0.6756778,-0.08665625,0.002013604,-5.0887393e-05,0.00013658918,7239.175,7238.6914,962
49789,0.006477212396876615,0.99021363,0.44610494,0.10327698,-0.19709541,-0.6153034,-0.09981432,0.0018784945,5.2568913e-07,0.00012499989,7239.1855,7231.8584,961
49790,0.006496216429422047,0.9939291,0.32322788,0.040736973,-0.2245621,-0.58204705,-0.06334273,0.0019021804,1.5999014e-05,8.458892e-06,7239.1885,7238.892,960
49791,0.006502563489424878,0.9999291,0.4360403,0.16845472,-0.21794137,-0.64908844,-0.13240486,0.001945594,7.7725475e-05,7.044202e-05,7239.1895,7227.8545,959
49792,0.006505739344539937,0.99991757,0.30998862,0.10441198,-0.2575038,-0.59297466,-0.009326927,0.0019982606,-0.00032926968,6.425307e-05,7239.19,7235.672,958
49793,0.006547166886340219,0.99223113,0.4037041,0.07069987,-0.32198414,-0.6659282,-0.0682733,0.0018769715,6.531348e-06,8.457551e-05,7239.1963,7236.459,957
49794,0.0065567644906249405,0.9951865,0.47754037,0.11375143,-0.2546954,-0.67408204,-0.12051712,0.0019268108,-5.5975975e-06,-3.897478e-05,7239.1978,7237.6855,956
49795,0.006582426941270827,0.99827975,0.37506306,0.15003274,-0.2698068,-0.623261,-0.11153675,0.0019673754,3.678904e-05,-0.00012011437,7239.2017,7239.05,955
49796,0.006592076233845137,0.9989968,0.31775707,0.08245707,-0.26166105,-0.58689654,-0.061157618,0.0019756232,-0.00018607732,0.00019110632,7239.203,7226.039,954
49797,0.006601739671494974,0.9975534,0.41054386,0.06538733,-0.28254938,-0.71324325,-0.09984565,0.0020666947,-3.8456932e-05,0.00015279607,7239.2046,7237.2812,953
49798,0.0066146462943298505,0.9981275,0.3970417,0.058310598,-0.19828425,-0.6310438,-0.14762321,0.001990508,-3.427333e-05,9.22256e-05,7239.2065,7238.117,952
49799,0.006468367902375468,0.99969834,0.4141731,0.17444894,-0.23582198,-0.62763256,-0.103969336,0.00196798,-0.0005333022,0.000117709256,7239.2095,7235.424,951
49800,0.006311921459170431,0.9977778,0.48741838,0.094866894,-0.259069,-0.66131544,-0.12759669,0.0019234963,2.5365275e-06,-4.5962694e-05,7239.211,7237.2812,1000
49801,0.0063242614776583845,0.9965644,0.33730853,0.10130152,-0.30365118,-0.63106567,-0.1375697,0.0020662483,-2.8809538e-05,0.00011691413,7239.213,7237.891,999
49802,0.00633662562130278,0.9991958,0.4410247,0.058336943,-0.26971805,-0.6378347,-0.16807547,0.0020400893,-8.950828e-05,0.00011338255,7239.215,7237.127,998
49803,0.006352114798686448,0.99081665,0.48515,0.17706583,-0.24050236,-0.67673016,-0.13944255,0.0020469641,2.3934788e-06,3.3273236e-06,7239.2173,7238.3223,997
49804,0.006358321065699345,0.9981019,0.44510895,0.15016319,-0.29519922,-0.6711735,-0.14301075,0.002095639,2.4390447e-06,-1.4650926e-05,7239.2183,7236.6553,996
49805,0.006373863275204044,0.9999298,0.35841614,0.05186636,-0.34199694,-0.6785585,-0.034913987,0.002039507,0.00031016834,2.064489e-05,7239.2207,7232.1504,995
49806,0.00644270158464481,0.99525577,0.35001525,0.065931976,-0.24624266,-0.68244153,-0.049997665,0.0020050395,-2.8871507e-05,0.00021219869,7239.2314,7235.22,994
49807,0.006486894367459269,0.9998958,0.3257313,0.008011215,-0.2780972,-0.66139185,-0.05341568,0.001877221,0.00074352376,-6.9842084e-05,7239.2383,7237.6855,993
49808,0.006486894367476968,0.99941045,0.4144579,0.12865433,-0.24536313,-0.6075563,-0.055434916,0.0019007992,0.00010984419,-8.784837e-05,7239.2383,7239.2095,992
49809,0.0064995764638666725,0.99994445,0.4332542,0.08491813,-0.2292522,-0.6442293,-0.12688844,0.0019346682,-0.00370578,0.00021374456,7239.24,7237.127,991
49810,0.006534580218456342,0.9999237,0.31678405,0.0346155,-0.2994858,-0.640898,-0.053455014,0.0021241158,-0.0006797127,6.1061386e-05,7239.2456,7234.772,990
49811,0.006569772487316112,0.9999252,0.4493313,0.09654123,-0.19164112,-0.62909675,-0.13127252,0.001962536,-0.0004047333,9.435948e-06,7239.251,7235.22,989
49812,0.006576191414492411,0.9998813,0.4388106,0.08556993,-0.27781314,-0.64488506,-0.09943155,0.001965084,0.0011974701,-1.4513619e-05,7239.252,7230.4473,988
49813,0.0065826166132020875,0.99994457,0.3306294,0.0805215,-0.31116557,-0.61693746,-0.044876475,0.0019278141,-0.0020925582,3.0651103e-05,7239.253,7227.8545,987
49814,0.006634244715178244,0.99972755,0.42560843,0.14102495,-0.24698278,-0.6030606,-0.13224289,0.0020344725,-0.00058196054,9.819359e-05,7239.2607,7235.8623,986
49815,0.006647214886447351,0.99997425,0.42853585,0.09326846,-0.2459487,-0.6893339,-0.17065722,0.0018386982,-0.0015485126,3.1970314e-05,7239.2627,7230.4473,985
49816,0.006676490559300791,0.9985993,0.38473213,0.14073633,-0.2454921,-0.5940946,-0.11036883,0.0020171504,-2.303456e-05,0.00012553518,7239.267,7233.3984,984
49817,0.006686277741370751,0.99060476,0.30957103,0.07708201,-0.20720433,-0.6074582,-0.0757613,0.0019070384,-3.1046412e-07,5.3193304e-05,7239.2686,7238.892,983
49818,0.006735429280748443,0.9993888,0.4193907,0.1472797,-0.25595295,-0.6010108,-0.14568816,0.0019799771,0.00022380574,-7.0738286e-05,7239.276,7227.8545,982
49819,0.006791571294765324,0.99994147,0.37954572,0.075110056,-0.2688177,-0.67563975,-0.12665054,0.0021463397,0.00056743406,-1.3243337e-05,7239.284,7235.22,981
49820,0.006811497651038966,0.9920404,0.3580898,0.099687584,-0.2371775,-0.660333,-0.111465596,0.0019374975,4.249062e-06,0.00012947113,7239.287,7237.891,980
49821,0.006831482470907719,0.9877313,0.39468035,0.045098267,-0.31364623,-0.62866944,-0.050294444,0.0020894269,-9.531398e-07,0.00011488164,7239.29,7226.618,979
49822,0.006838157099067327,0.9970181,0.36457008,0.10740611,-0.25557292,-0.6129573,-0.03911243,0.0019167254,-9.368655e-06,-6.1240746e-05,7239.291,7231.461,978
49823,0.0068649208892438,0.9970722,0.39843595,0.12228427,-0.26119947,-0.717363,-0.1295164,0.0020436966,-4.778665e-05,0.00014655522,7239.295,7238.498,977
49824,0.006874984294567621,0.9998689,0.429873,0.08084516,-0.30745736,-0.66756344,-0.15175745,0.0018615199,0.00044150036,1.4429614e-05,7239.2964,7236.0654,976
49825,0.006912009824522185,0.9994965,0.3199565,0.037859015,-0.30764937,-0.6946673,-0.0072486065,0.002020212,-5.4239175e-05,1.8484292e-05,7239.302,7230.6855,975
49826,0.006932289545428498,0.9996532,0.477359,0.13107039,-0.25543356,-0.6245919,-0.10251088,0.0019443666,3.2735745e-05,-1.8092574e-05,7239.3047,7230.4473,974
49827,0.006979840586286608,0.9999906,0.41580626,0.17089278,-0.21561101,-0.59913164,-0.10310257,0.0019377285,2.0265747e-05,2.019495e-05,7239.3115,7239.2095,973
49828,0.007024287131451197,0.9982105,0.33447748,0.029193906,-0.2622679,-0.65815455,-0.035423033,0.0019923062,0.00010994127,-0.00012169359,7239.318,7231.203,972
49829,0.007075923413833771,0.9996853,0.35967377,0.111735836,-0.22412182,-0.63081795,-0.060326573,0.0019730714,-9.822344e-06,-9.463318e-05,7239.325,7229.8394,971
49830,0.007082836870473726,0.99703294,0.47554472,0.16497004,-0.22557706,-0.6451839,-0.16304937,0.0019178938,-5.3150243e-06,9.853994e-05,7239.326,7220.249,970
49831,0.007114031110275279,0.999511,0.3571342,0.07978131,-0.25642383,-0.66860056,-0.037233647,0.002042815,-7.751645e-05,-4.654746e-05,7239.3306,7237.891,969
49832,0.007117505606455565,0.99996316,0.3996991,0.062288687,-0.20547411,-0.6017457,-0.06964562,0.001907675,-5.886614e-05,3.5887767e-06,7239.331,7238.892,968
49833,0.00717332889478791,0.9997333,0.38569355,0.085549876,-0.262539,-0.6861079,-0.12034865,0.0019648504,0.00081953674,-0.0001681074,7239.339,7238.892,967
49834,0.007176832352060485,0.99986845,0.33153233,0.03994081,-0.24465339,-0.6639817,-0.0020718486,0.0019985037,0.00030214767,-4.4910407e-06,7239.3394,7238.3223,966
49835,0.007187352993769216,0.9889354,0.45129845,0.17110246,-0.22678615,-0.617507,-0.12383657,0.001975902,4.3177156e-06,0.00015487954,7239.341,7237.891,965
49836,0.007226060799076511,0.99994236,0.35677683,0.06140911,-0.23961851,-0.61449134,-0.079900794,0.0019731058,0.00028489553,9.851452e-05,7239.346,7232.6055,964
49837,0.007250801506449805,0.9926747,0.3858394,0.122752704,-0.21988839,-0.5570731,-0.06399622,0.0019281672,2.3150269e-05,-4.9440874e-05,7239.3496,7237.127,963
49838,0.0072720752364559115,0.9952447,0.49613434,0.1666434,-0.24159582,-0.7001943,-0.17672636,0.001979444,2.35924e-05,-2.6004636e-05,7239.3525,7202.365,962
49839,0.007357796158176289,0.99125797,0.40715703,0.09670919,-0.2570341,-0.70714265,-0.0598597,0.0018881608,5.904962e-06,1.6718397e-05,7239.3643,7237.891,961
49840,0.007401034797040444,0.9905203,0.41919324,0.13009897,-0.26619563,-0.65844536,-0.06842206,0.0019385681,2.7315535e-05,-0.00016369394,7239.37,7235.424,960
49841,0.00743000162822532,0.9910747,0.38564825,0.111676894,-0.21773191,-0.6617137,-0.10587794,0.0018865885,-4.5921306e-06,0.00018622275,7239.374,7231.8584,959
49842,0.007477314729277824,0.99568987,0.38682327,0.14080113,-0.22268884,-0.62411726,-0.052416436,0.0018980914,1.1904459e-06,0.00011535316,7239.3804,7236.88,958
49843,0.00748096665336415,0.9998529,0.3026262,0.060277093,-0.281567,-0.6288821,-0.09026121,0.0020815306,-0.00021361304,6.361279e-05,7239.381,7233.621,957
49844,0.007480966653377757,0.9999496,0.45118698,0.09078234,-0.23408376,-0.6479038,-0.13432907,0.0019513968,-0.0034815178,0.0002028975,7239.381,7220.929,956
49845,0.007488275853253179,0.99996203,0.44645405,0.03553129,-0.3085465,-0.6536738,-0.121036224,0.0019989666,0.0032939245,-9.149242e-05,7239.382,7219.5605,955
49846,0.007499253045287343,0.9933117,0.3082858,0.028909568,-0.25322342,-0.6565788,-0.00091828516,0.002016125,2.0541622e-05,-3.1176074e-05,7239.3833,7237.127,954
49847,0.007499253045280523,0.9999269,0.39475158,0.15398355,-0.23992005,-0.64310235,-0.07053183,0.0018971073,0.00057179236,-4.5699286e-05,7239.3833,7232.4146,953
49848,0.007502915684078161,0.9999305,0.33065525,0.10768068,-0.22664729,-0.6072177,-0.07354346,0.0019941723,-0.0015475686,0.00015216316,7239.384,7236.0654,952
49849,0.0073549282866431,0.9993929,0.46603698,0.1253261,-0.3119431,-0.68961626,-0.17176288,0.0019457096,-0.00025147235,0.00014931223,7239.389,7228.7607,951
49850,0.00722626901723569,0.99368215,0.4785497,0.11542191,-0.25780508,-0.68431145,-0.15128106,0.0019017851,3.5247867e-05,-0.00011679248,7239.3975,7235.672,1000
49851,0.007233329367461513,0.99958897,0.40778053,0.15995789,-0.24532491,-0.6481758,-0.14469051,0.0020600448,0.00018012439,-7.989438e-05,7239.3984,7236.459,999
49852,0.0072687347270554495,0.9987246,0.38630962,0.103157125,-0.22943668,-0.69902706,-0.061500605,0.0019993382,6.717953e-07,-3.326743e-05,7239.4033,7238.498,998
49853,0.007268734727048839,0.99999875,0.3244769,0.033780806,-0.3421197,-0.6187732,-0.052980926,0.0019572214,-0.002708066,-4.020819e-05,7239.4033,7239.05,997
49854,0.007290061072823399,0.99994445,0.31289425,0.022512464,-0.26449415,-0.6026048,-0.010115007,0.0019046329,-0.002249191,0.000114449154,7239.4062,7226.618,996
49855,0.007322167969746125,0.99712044,0.46773863,0.07764033,-0.2425994,-0.65002745,-0.15609203,0.0020840878,-2.0617785e-05,8.818618e-05,7239.4106,7225.7656,995
49856,0.007347237730458495,0.9889666,0.4543492,0.1851774,-0.20408985,-0.58381104,-0.08941774,0.0019569946,-6.793484e-06,0.000116953954,7239.414,7223.2695,994
49857,0.007347237730451812,0.9963474,0.3463464,0.10720984,-0.27943537,-0.6294941,-0.011175838,0.0018937588,2.5358684e-05,-4.4726352e-05,7239.414,7235.672,993
49858,0.007354416271894704,0.98963016,0.44757038,0.13403286,-0.26319057,-0.64256525,-0.087439366,0.0019340798,2.6946784e-05,-0.00015820729,7239.415,7238.3223,992
49859,0.007358008172322415,0.9888452,0.3223895,0.098602764,-0.21559292,-0.5778965,-0.052814264,0.0019766497,-1.3830583e-05,0.00018004794,7239.4155,7233.8867,991
49860,0.007383200643324327,0.9999907,0.45157567,0.09243493,-0.2897736,-0.6072241,-0.119722806,0.0019623546,0.0013007325,-5.0873346e-05,7239.419,7236.88,990
49861,0.0074302157229579465,0.9997939,0.36097574,0.06531939,-0.236377,-0.6165586,-0.09850614,0.002079445,-0.0006974245,7.635628e-05,7239.4253,7237.6855,989
49862,0.0074302157229579465,0.99997646,0.452745,0.11709617,-0.20936629,-0.60065967,-0.13786873,0.0019844526,-0.0029960328,7.4724696e-05,7239.4253,7232.4146,988
49863,0.007459296765044086,0.9996374,0.31295943,0.089187086,-0.27023682,-0.6537349,-0.09565605,0.0019938052,0.0002762009,-0.00011512911,7239.429,7219.5605,987
49864,0.0075398578559999156,0.99902564,0.33686084,0.058477968,-0.2279085,-0.5751938,-0.033795293,0.001920181,4.4367906e-05,-6.5935536e-05,7239.44,7236.88,986
49865,0.007565672946986216,0.9931939,0.3603176,0.14506516,-0.24672684,-0.65429074,-0.11048765,0.0019319601,2.7884631e-05,-0.00012306344,7239.4434,7238.892,985
49866,0.007639918408470642,0.99984854,0.3905153,0.067101516,-0.23480093,-0.6200514,-0.099981174,0.002001783,0.0013539447,-0.00019592314,7239.453,7239.389,984
49867,0.007677313920921108,0.9990232,0.31362414,0.10715042,-0.26681903,-0.6365736,-0.039305076,0.0019096211,2.5018478e-05,-7.1109425e-05,7239.458,7228.7607,983
49868,0.007681063524701202,0.99698466,0.4353338,0.165371,-0.27843934,-0.6796362,-0.12689096,0.0018941053,4.328879e-06,-1.813563e-05,7239.4585,7236.0654,982
49869,0.007684814959810538,0.9998128,0.41143954,0.09421801,-0.27666318,-0.6442446,-0.12726943,0.0019067252,0.00082376227,-3.3991113e-05,7239.459,7239.05,981
49870,0.007805833186340237,0.9981793,0.4322239,0.058003843,-0.28512037,-0.6856918,-0.17070997,0.0019266742,5.177883e-05,-2.5789632e-06,7239.4746,7237.2812,980
49871,0.007813459793634507,0.99992967,0.3012138,0.013685363,-0.27253363,-0.6738115,-0.0041886717,0.0019355295,0.00021474723,1.6172336e-05,7239.4756,7236.459,979
49872,0.007847871843896088,0.9956059,0.49590635,0.13507627,-0.24966042,-0.7083844,-0.1331433,0.0019508031,-6.3111584e-06,3.6953494e-05,7239.48,7237.6855,978
49873,0.007859376173897521,0.99854946,0.34878018,0.010695662,-0.31984088,-0.5936953,-0.10477567,0.0020052795,-2.1042144e-06,-6.359128e-06,7239.4814,7231.8584,977
49874,0.007867055094812331,0.9966918,0.35375923,0.13026705,-0.30993333,-0.6199858,-0.14218982,0.0019272403,1.8638777e-05,-6.568484e-05,7239.4824,7239.05,976
49875,0.00788243545177779,0.9972675,0.4055835,0.11746558,-0.2124021,-0.5941105,-0.04659274,0.0018835007,2.2297992e-05,-3.9721363e-05,7239.4844,7239.2095,975
49876,0.00788628523703289,0.9995958,0.34297326,0.037720446,-0.25259817,-0.61884975,-0.03680576,0.0018542346,0.00027062424,-7.531157e-05,7239.485,7235.424,974
49877,0.007890136902510602,0.9992042,0.34464192,0.07413226,-0.30190474,-0.6287545,-0.037324063,0.002035985,0.00011795789,1.9134497e-05,7239.4854,7230.6855,973
49878,0.007921018025197032,0.99877524,0.39120537,0.05537364,-0.338775,-0.65597796,-0.043507572,0.0020229605,-5.2361927e-05,0.00010906607,7239.4893,7235.672,972
49879,0.007928757172613371,0.99688166,0.336349,0.059948698,-0.28853378,-0.59686875,-0.050281554,0.0018206217,-1.0057085e-05,3.946832e-05,7239.49,7238.892,971
49880,0.007994845966343499,0.99987286,0.41708133,0.093033455,-0.25842282,-0.60967994,-0.118564926,0.0020566373,0.0014385667,-0.00011052058,7239.4985,7237.2812,970
49881,0.008022218853212101,0.9993917,0.41602686,0.011820281,-0.33221385,-0.64804107,-0.11629854,0.0019910273,-0.00014098015,5.777621e-05,7239.502,7234.9795,969
49882,0.008030056877826588,0.9999844,0.44104037,0.060095422,-0.32157844,-0.6307976,-0.12190596,0.0020264895,-0.003238563,4.4642195e-07,7239.503,7234.0996,968
49883,0.008041828275973521,0.9999734,0.35194814,0.06620347,-0.23811184,-0.6442643,-0.13328435,0.0020831677,-0.0014691543,1.0565666e-05,7239.5044,7234.0996,967
49884,0.008061485631827039,0.98915833,0.33662233,0.09679046,-0.22120437,-0.6260879,-0.11581505,0.0019031174,-5.4401944e-06,0.00010036004,7239.507,7230.4473,966
